,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
79,0.11069907,0.03855665,3.2010364e-10,1.3414818e-10,-1.0862314,34.501564,4.5796503e-07,0.35344428,2.5081682,5.133104e-10,113.1973,129.90582,-1.2217242e-07
80,0.110455096,0.03714327,3.0846103e-10,1.3162804e-10,-1.1785522,34.499275,4.3271325e-07,0.35454208,2.5102522,5.0268845e-10,110.990265,129.90582,-1.5691307e-07
81,0.11170657,0.03645686,2.910621e-10,1.2999156e-10,-1.2859329,34.48525,4.1723064e-07,0.3560108,2.5196557,4.895867e-10,106.465004,129.90582,-1.4373086e-07
82,0.114265665,0.039400607,2.9184563e-10,1.3240153e-10,-1.3226606,34.509655,4.6299684e-07,0.3558023,2.5356553,4.9526466e-10,105.47524,129.90582,-8.971267e-08
83,0.11215636,0.038321644,2.9742056e-10,1.3112138e-10,-1.3647394,34.539948,5.3005857e-07,0.35497627,2.5239172,5.0525306e-10,110.723305,129.90582,-1.3838621e-07
84,0.11479696,0.04291006,3.071248e-10,1.3437053e-10,-1.3837883,34.580563,6.1923276e-07,0.35501674,2.5415518,5.2312193e-10,111.466896,129.90582,-1.7588036e-07
85,0.11642466,0.045591883,3.1250247e-10,1.3504486e-10,-1.3813543,34.61887,7.3112403e-07,0.35517764,2.5493639,5.525282e-10,113.568756,129.90582,-2.2706274e-07
86,0.11940529,0.04807975,3.0535652e-10,1.3659313e-10,-1.3900733,34.621323,7.339701e-07,0.3540179,2.5632248,5.530215e-10,109.64556,129.90582,-2.3232099e-07
87,0.1224502,0.050441504,3.0032218e-10,1.3996664e-10,-1.3706043,34.606903,6.782738e-07,0.35673338,2.5944026,5.382024e-10,103.46601,129.90582,-1.2856265e-07
88,0.12525652,0.050692942,2.8160566e-10,1.4082843e-10,-1.3887964,34.56388,5.919771e-07,0.35799724,2.6144977,5.105326e-10,94.946365,129.90582,-2.24406e-07
89,0.12503144,0.049791392,2.7670016e-10,1.4197118e-10,-1.3948163,34.51162,5.316778e-07,0.3580432,2.6236892,4.888816e-10,91.344734,129.90582,-2.3333916e-07
90,0.1240568,0.04862008,2.744199e-10,1.4148464e-10,-1.3990827,34.465866,5.264806e-07,0.35756084,2.6192698,4.82736e-10,91.22328,129.90582,7.053077e-07
91,0.109850615,0.03211119,2.600527e-10,1.2714806e-10,-1.4921004,34.47291,4.0164608e-07,0.3563425,2.5369685,4.5216794e-10,98.214645,129.90582,-1.0381943e-06
92,0.081243455,2.7546163e-09,2.367117e-10,1.1198047e-10,-1.748711,34.25003,1.7956266e-07,0.35473806,2.4605472,4.0353865e-10,88.50921,129.90582,-1.4389458e-06
93,0.06822323,1.5175167e-09,2.2508218e-10,1.0819835e-10,-1.7700336,34.195183,1.5748607e-07,0.35145515,2.4367507,4.1797904e-10,84.77591,129.90582,6.159013e-08
94,0.061146844,1.2615767e-09,2.198516e-10,1.06082636e-10,-1.7831082,34.160862,1.4999091e-07,0.35030884,2.4205976,4.5242837e-10,84.20957,129.90582,-1.5369432e-07
95,0.09110421,0.0044937385,2.4419067e-10,1.1429308e-10,-1.7907344,34.18728,1.8552636e-07,0.35685885,2.5087974,4.7877446e-10,84.49886,129.90582,-1.5996545e-07
96,0.11477843,0.034148008,2.611493e-10,1.2285868e-10,-1.7934619,34.244503,2.6699442e-07,0.3617575,2.6023245,4.8889603e-10,85.68393,129.90582,-2.047691e-07
97,0.12708211,0.049378265,2.6109076e-10,1.3152604e-10,-1.7870725,34.286613,4.2518786e-07,0.36362895,2.6527693,5.093777e-10,87.24293,129.90582,-2.4165172e-07
98,0.13090529,0.05396303,2.611615e-10,1.3607185e-10,-1.778413,34.29335,5.3303575e-07,0.36326355,2.6724453,5.1942345e-10,86.9059,129.90582,-2.9372757e-07
99,0.12870902,0.05135986,2.5766847e-10,1.3596677e-10,-1.7812827,34.248222,5.057338e-07,0.36270228,2.6674266,4.964406e-10,85.93863,129.90582,-2.0631774e-07
100,0.13336524,0.056847863,2.6024852e-10,1.3988112e-10,-1.7603365,34.26887,6.4413723e-07,0.36280835,2.6869793,5.2097426e-10,86.10934,129.90582,-3.1903778e-07
101,0.13020349,0.052995108,2.5703095e-10,1.3880941e-10,-1.7607423,34.165543,5.432979e-07,0.3624078,2.679306,4.9169224e-10,84.54178,129.90582,-3.216884e-07
102,0.123046815,0.044516537,2.5394842e-10,1.3479393e-10,-1.7470484,33.992188,4.0389898e-07,0.36171418,2.6506116,4.512699e-10,83.56158,129.90582,-3.075893e-07
103,9.9942e-10,3.5857306e-10,1.6817114e-10,8.930142e-11,-1.7559676,33.609207,1.0075168e-07,0.33107683,2.2154887,3.3810105e-10,82.504906,129.90582,1.3757989e-07
104,0.08955975,0.0029886165,2.3792207e-10,1.167035e-10,-1.7438974,33.836174,1.9586284e-07,0.35590118,2.5058265,3.7693873e-10,82.86766,129.90582,-1.0471206e-07
105,0.07482074,1.7820967e-09,2.264533e-10,1.11998105e-10,-1.7280107,33.784008,1.7281656e-07,0.35230452,2.4605005,3.6047523e-10,82.54951,129.90582,-5.6008105e-08
106,3.6309725e-10,1.9623833e-10,1.363988e-10,7.8317644e-11,-1.72894,33.617897,8.262751e-08,0.315357,2.0908523,3.1331887e-10,82.335175,129.90582,2.4506349e-08
107,0.013158157,5.59722e-10,1.8942775e-10,9.7038884e-11,-1.6729844,33.796368,1.163451e-07,0.33812445,2.2889209,3.2962735e-10,82.79494,129.90582,1.6081205e-07
108,0.16111761,0.08790051,3.5560166e-10,2.1150336e-10,-0.23206176,34.704567,1.1074391e-06,0.35593992,2.7948272,6.6866057e-10,121.37031,155.1925,-4.7546132e-07
109,0.12839654,0.059389714,4.6906834e-10,1.7256975e-10,0.26458785,34.78469,1.2284075e-06,0.34167415,2.491902,7.122324e-10,214.92989,155.1925,-4.5489105e-07
110,0.12431629,0.056556232,5.893407e-10,1.8480192e-10,0.7289558,34.812393,1.2038773e-06,0.33467862,2.4343774,7.175053e-10,237.27855,155.1925,-5.353593e-07
111,0.11632761,0.050653107,7.729187e-10,1.9691197e-10,1.2136673,34.826878,1.1435928e-06,0.3299643,2.3832889,7.144529e-10,261.22272,155.1925,-5.5439955e-07
112,0.11330731,0.04898608,1.0491102e-09,2.2073958e-10,1.7072042,34.837746,1.0593674e-06,0.3193871,2.3485076,7.0459893e-10,276.36334,155.1925,-5.2537223e-07
113,0.113399625,0.04903988,1.2044995e-09,2.396336e-10,2.11342,34.842457,9.655411e-07,0.31597447,2.3351657,6.9127015e-10,277.02588,155.1925,-8.6451513e-07
114,0.108618416,0.043806218,1.3306318e-09,2.429912e-10,2.523555,34.84349,8.511124e-07,0.3107412,2.2877991,6.6982053e-10,285.60107,155.1925,-1.1747254e-06
115,0.10453914,0.038540833,1.616032e-09,2.3128728e-10,2.3919098,34.829952,7.7460845e-07,0.32411233,2.3751965,6.4697453e-10,308.7418,155.1925,-8.2594704e-07
116,0.10626388,0.03894314,1.1445321e-09,2.1587755e-10,1.9129646,34.794827,7.2776055e-07,0.33717844,2.3998168,6.252226e-10,301.76746,155.1925,-8.7922103e-07
117,0.12820376,0.055710793,6.281443e-10,1.9666224e-10,1.2633991,34.74634,7.083054e-07,0.33994585,2.4465227,6.0681804e-10,249.56508,155.1925,-3.643164e-07
118,0.131522,0.056589525,4.4835421e-10,1.8893324e-10,0.7836139,34.732563,7.247451e-07,0.34300825,2.5177662,6.0197525e-10,198.287,155.1925,4.0665668e-08
119,0.14649089,0.0681474,3.920603e-10,2.0154939e-10,0.43703258,34.724396,7.398419e-07,0.34602407,2.6559744,5.957759e-10,146.20305,155.1925,-1.240378e-07
120,0.12835747,0.056666993,4.669967e-10,1.7922279e-10,0.42596292,34.755344,8.7680183e-07,0.34366977,2.4863267,6.2999395e-10,214.78494,155.1925,-1.5965327e-07
121,0.12648894,0.054937925,4.5840637e-10,1.7512496e-10,0.38128236,34.77439,9.320144e-07,0.3457729,2.477278,6.420178e-10,228.8011,155.1925,-2.4087888e-07
122,0.10668036,0.04102243,8.2161955e-10,1.8094053e-10,0.53581005,34.79377,9.419046e-07,0.33922115,2.445083,6.4296585e-10,281.82602,155.1925,-2.9691353e-07
123,0.09131569,0.02687777,1.0896232e-09,1.7515779e-10,0.78787404,34.815975,9.4830534e-07,0.33587256,2.3726752,6.460856e-10,325.6639,155.1925,-3.5383027e-07
