,bn,bs,sn,ss,sst,sal,po4,prey,fe,mld,lat,upwelling,stratification
65,7.606909e-11,1.9692976e-11,1.7236941e-11,9.010445e-16,-1.8114616,34.202713,1.3087016e-06,2.4434868e-07,3.5308567e-10,76.174614,66.44353539051718,1,-2.675784e-07
66,7.4781015e-11,1.9138422e-11,1.470165e-11,1.01551e-12,-1.7995025,34.18823,1.2644061e-06,3.8316043e-07,3.3711103e-10,77.35268,66.44353539051718,1,-8.645916e-08
67,9.127583e-11,2.6264812e-11,1.9440765e-11,2.1807662e-12,-1.7474909,34.198177,1.1934422e-06,0.030713504,3.1483718e-10,80.10784,66.44353539051718,1,-1.0067309e-07
68,1.10946946e-10,3.6102923e-11,2.3257507e-11,4.112771e-12,-1.6982108,34.194096,1.1358937e-06,0.05752391,2.9778444e-10,81.23834,66.44353539051718,1,-2.6047468e-07
69,1.2136671e-10,4.2523228e-11,2.8348353e-11,1.037728e-11,-1.6503334,34.169266,1.045468e-06,0.077218086,2.7147815e-10,72.74387,66.44353539051718,1,-1.1771574e-07
70,1.2577064e-10,4.529786e-11,2.9405884e-11,1.0181013e-11,-1.5286547,34.14478,1.0088606e-06,0.078796335,2.6156227e-10,77.21239,66.44353539051718,1,-2.771214e-07
72,0.061695628,0.008331317,2.2857356e-10,1.2456497e-10,3.3091495,34.505444,1.383704e-06,0.31133837,3.844982e-10,150.38629,59.44156799225373,1,-5.8826276e-07
73,0.03919477,2.6088804e-08,2.4157862e-10,1.1911358e-10,3.7296698,34.561863,1.3494652e-06,0.28873706,3.7757253e-10,199.64296,59.44156799225373,1,-1.4322626e-06
74,0.03930844,3.0236826e-08,2.674839e-10,1.2469736e-10,4.4357224,34.601627,1.3079201e-06,0.28462335,3.6908665e-10,201.30432,59.44156799225373,1,-8.8133936e-07
75,0.034979854,2.7367959e-08,2.891308e-10,1.3054523e-10,5.2416706,34.632504,1.2513556e-06,0.27460036,3.5684655e-10,207.17358,59.44156799225373,1,-5.3981273e-07
76,0.025730211,2.4236455e-08,3.0783098e-10,1.3326688e-10,5.92961,34.664288,1.2201881e-06,0.26554856,3.5189943e-10,224.97092,59.44156799225373,1,-2.9779164e-07
77,0.018795272,2.2139382e-08,3.2438277e-10,1.3574303e-10,6.486941,34.685787,1.1942734e-06,0.25312874,3.4686468e-10,240.45007,59.44156799225373,1,-7.3599494e-08
78,0.023264838,2.7413007e-08,3.3866854e-10,1.3779962e-10,6.403761,34.687096,1.207772e-06,0.25461844,3.483017e-10,235.1778,59.44156799225373,1,3.962282e-08
79,0.02510993,2.5360963e-08,3.1430894e-10,1.3386339e-10,5.9739704,34.67937,1.2415227e-06,0.26220572,3.5300085e-10,229.17358,59.44156799225373,1,-9.181747e-08
80,0.032245357,2.586771e-08,2.8447822e-10,1.2846603e-10,5.112567,34.65527,1.2737797e-06,0.27758434,3.53672e-10,209.24033,59.44156799225373,1,-1.2350813e-07
81,0.03952718,2.459845e-08,2.5445573e-10,1.2339002e-10,4.2084646,34.623684,1.3050051e-06,0.29502374,3.5395312e-10,187.56322,59.44156799225373,1,-1.6310298e-07
82,0.043177336,2.1201364e-08,2.3736652e-10,1.2108717e-10,3.7642438,34.60134,1.3215088e-06,0.29772934,3.5284206e-10,175.5876,59.44156799225373,1,-2.0349557e-07
83,0.04411973,2.085799e-08,2.3280267e-10,1.2083075e-10,3.644822,34.588223,1.3265877e-06,0.29923204,3.5178951e-10,174.03748,59.44156799225373,1,-1.6390982e-07
84,0.043061264,1.9212528e-08,2.2679723e-10,1.1877228e-10,3.4140365,34.57509,1.336175e-06,0.30072868,3.5201242e-10,174.17555,59.44156799225373,1,-1.9977495e-07
85,0.040772807,1.8783673e-08,2.253714e-10,1.1702453e-10,3.3178186,34.56768,1.3416571e-06,0.30269873,3.5191283e-10,176.51791,59.44156799225373,1,-2.4398753e-07
86,0.03589809,1.8736811e-08,2.2735244e-10,1.1608429e-10,3.3939135,34.568943,1.339824e-06,0.30115962,3.5077413e-10,184.7315,59.44156799225373,1,-2.444906e-07
87,0.031346146,1.7101952e-08,2.2818854e-10,1.1603938e-10,3.5465555,34.57118,1.3274329e-06,0.29370865,3.471584e-10,190.23871,59.44156799225373,1,-2.614256e-07
88,0.024254605,1.707707e-08,2.3774457e-10,1.170577e-10,4.0017858,34.58722,1.3075247e-06,0.28770217,3.4454037e-10,208.43834,59.44156799225373,1,-3.3234244e-07
89,0.0059585297,1.37086955e-08,2.437536e-10,1.1582952e-10,4.7651944,34.617413,1.2679691e-06,0.2593701,3.4036343e-10,243.94963,59.44156799225373,1,-5.4525486e-07
90,3.8742353e-08,9.2903605e-09,2.3475036e-10,1.1142928e-10,5.1320777,34.6396,1.2444215e-06,0.254937,3.38697e-10,271.2065,59.44156799225373,1,-4.2387046e-07
91,0.0038239697,1.157777e-08,2.3360888e-10,1.15649816e-10,4.4760156,34.62584,1.2234541e-06,0.2642537,3.3103945e-10,234.6414,59.44156799225373,1,-9.1856424e-07
92,0.018317321,1.1195322e-08,2.243272e-10,1.1656652e-10,3.943677,34.601425,1.1868177e-06,0.28189486,3.1955144e-10,201.30779,59.44156799225373,1,-5.568504e-07
93,0.031096216,8.620768e-09,2.0527936e-10,1.155843e-10,3.0608335,34.55129,1.1714766e-06,0.30356953,3.1307704e-10,169.50581,59.44156799225373,1,-3.028914e-07
94,0.047083132,0.0010693595,1.8118171e-10,1.2235415e-10,2.344927,34.474937,1.0457753e-06,0.32261333,2.8067884e-10,91.234474,59.44156799225373,1,-9.1025754e-08
95,0.020770153,1.1714174e-09,1.6393333e-10,1.155278e-10,1.6147456,34.351654,8.2695743e-07,0.32661107,2.2891508e-10,78.06159,59.44156799225373,1,-1.0311919e-07
96,8.252868e-10,4.5432474e-10,1.4123683e-10,1.0571548e-10,1.0455575,34.251358,6.90289e-07,0.32135326,1.9892056e-10,81.48173,59.44156799225373,1,-4.7079993e-08
97,1.7247647e-08,9.830656e-10,1.528669e-10,1.0949754e-10,0.7757941,34.27222,8.3788206e-07,0.33394435,2.3638005e-10,82.75803,59.44156799225373,1,-2.051944e-07
98,3.4043754e-07,2.2549862e-09,1.6151232e-10,1.1247268e-10,0.7797591,34.29395,9.1664015e-07,0.33902305,2.5688535e-10,83.79366,59.44156799225373,1,-2.2248958e-07
99,0.052338548,5.333448e-06,1.6695895e-10,1.1424525e-10,1.008361,34.365807,1.0888945e-06,0.3352998,3.0282216e-10,89.61674,59.44156799225373,1,-2.5166173e-07
100,0.063076764,0.0039024958,1.7324613e-10,1.1553171e-10,1.1042818,34.412373,1.208854e-06,0.33594954,3.3601327e-10,94.44329,59.44156799225373,1,-3.3622814e-07
101,0.06497912,0.026022596,1.739259e-10,1.1513609e-10,1.0669533,34.439606,1.2927059e-06,0.3355429,3.595402e-10,96.017715,59.44156799225373,1,-3.830014e-07
102,0.068045534,0.030809304,1.7258721e-10,1.1404588e-10,0.8453381,34.4517,1.3570038e-06,0.33829203,3.7623582e-10,96.09754,59.44156799225373,1,-6.6000234e-07
103,0.05944114,1.1052863e-05,1.8533797e-10,1.0931349e-10,1.2115067,34.51111,1.4933488e-06,0.32859206,4.1490933e-10,154.31546,59.44156799225373,1,-4.59778e-07
104,0.04266202,2.6962272e-08,2.0202476e-10,1.0577915e-10,1.6787422,34.54491,1.4939457e-06,0.3131602,4.1535186e-10,194.84024,59.44156799225373,1,-4.2708552e-07
105,0.048423916,3.5128302e-08,2.0899622e-10,1.08759814e-10,1.9394877,34.554733,1.4934378e-06,0.31308126,4.1381965e-10,187.12857,59.44156799225373,1,-6.623443e-07
106,0.055349622,6.5840304e-08,2.2129164e-10,1.1242506e-10,2.3173497,34.567966,1.5321453e-06,0.31691393,4.2240056e-10,183.85881,59.44156799225373,1,-6.3620064e-08
107,0.060523555,0.010025979,2.2806501e-10,1.2119816e-10,3.00163,34.51782,1.4230092e-06,0.3192617,3.938366e-10,161.52515,59.44156799225373,1,-1.2788723e-06
108,0.055077355,0.03154974,7.027057e-10,2.7965227e-10,8.847103,34.624035,8.3378296e-07,0.28435293,2.4715383e-10,94.079216,53.66394230733816,1,-9.001542e-08
109,0.051610623,0.02671014,1.5199922e-09,3.1259983e-10,9.528124,34.6569,7.6979495e-07,0.2784725,2.3387461e-10,93.83026,53.66394230733816,1,-7.094195e-08
110,0.04415304,0.015962634,4.666495e-06,3.552445e-10,10.379055,34.69409,6.6685834e-07,0.27017295,2.1107366e-10,95.02822,53.66394230733816,1,2.3626467e-07
111,0.035038207,0.0035524468,0.0027616783,4.1614218e-10,11.265,34.726543,5.458284e-07,0.26128876,1.8418228e-10,92.96882,53.66394230733816,1,2.0353676e-07
112,0.02482623,1.3513394e-07,0.0037694864,4.7338783e-10,12.224255,34.772797,4.561134e-07,0.25087956,1.6717212e-10,97.52096,53.66394230733816,0,2.540205e-07
113,0.019312501,1.0410837e-09,0.004204201,5.3115407e-10,12.981413,34.80017,4.140124e-07,0.24342975,1.6067316e-10,102.47339,53.66394230733816,0,-1.299316e-07
114,0.025999865,8.700751e-08,0.006234108,5.291309e-10,12.889145,34.79314,4.941873e-07,0.24557386,1.8119634e-10,114.31913,53.66394230733816,0,-5.257708e-07
115,0.039702684,0.010085983,0.011040115,6.410127e-10,12.231186,34.77486,5.759246e-07,0.25618964,1.9813134e-10,97.57528,53.66394230733816,0,-2.9143717e-07
116,0.04995203,0.024943184,0.009236128,4.664807e-10,10.924016,34.729748,7.0432634e-07,0.26916748,2.2187571e-10,90.68427,53.66394230733816,0,-8.662589e-07
117,0.052038006,0.027863981,0.007151372,4.0550177e-10,10.392214,34.701015,7.470969e-07,0.27391267,2.258245e-10,88.11217,53.66394230733816,1,-2.8373157e-07
118,0.04979261,0.024630295,0.005946862,3.9317993e-10,10.352614,34.68316,7.280172e-07,0.27387255,2.1651168e-10,86.17011,53.66394230733816,0,-8.6234884e-08
119,0.04573635,0.018658726,0.0053116,4.001356e-10,10.578928,34.67667,6.873206e-07,0.27086177,2.0497695e-10,86.32066,53.66394230733816,0,-1.6107361e-07
120,0.044063043,0.016064322,0.003777568,3.8975773e-10,10.592225,34.673397,6.7752165e-07,0.26992413,2.0172934e-10,87.34543,53.66394230733816,0,-1.7486003e-07
121,0.04416237,0.015927704,0.00037665974,3.7054368e-10,10.4744,34.669857,6.9086633e-07,0.2703356,2.0447274e-10,89.77821,53.66394230733816,1,-2.4056038e-07
122,0.042703718,0.013536941,3.2197945e-06,3.5416606e-10,10.454319,34.67252,6.9382105e-07,0.26950863,2.0513664e-10,93.841415,53.66394230733816,1,-2.5489797e-07
123,0.041551825,0.011676449,2.4209244e-08,3.396503e-10,10.43059,34.67461,6.972258e-07,0.26904187,2.0578696e-10,97.91644,53.66394230733816,0,-2.9294097e-07
124,0.037937447,0.006233587,1.0486715e-09,3.3621075e-10,10.644888,34.68437,6.684214e-07,0.26609537,1.9977255e-10,102.871735,53.66394230733816,1,-3.5099305e-07
125,0.027333895,7.517417e-09,6.639142e-10,3.107582e-10,11.037286,34.706543,6.220478e-07,0.25838053,1.9198834e-10,121.154076,53.66394230733816,1,-8.119907e-07
126,0.014200193,8.864463e-10,5.997677e-10,3.2397993e-10,11.945803,34.72371,4.881978e-07,0.24799784,1.6699943e-10,122.4757,53.66394230733816,0,2.9563898e-07
127,0.0240247,1.5066864e-09,8.1752627e-10,3.5047693e-10,11.539385,34.715393,5.182834e-07,0.2549431,1.7548601e-10,112.506004,53.66394230733816,0,-5.711138e-07
128,0.029244922,2.9905473e-07,5.436754e-10,2.7958436e-10,10.36035,34.702717,6.1018346e-07,0.26421693,1.9620634e-10,119.91279,53.66394230733816,0,-2.4517876e-06
129,0.04335925,0.014266707,4.500457e-10,2.5346064e-10,8.6612625,34.642727,6.919793e-07,0.28385627,2.081112e-10,88.56731,53.66394230733816,1,-1.1577107e-07
130,0.043267664,0.014097786,3.6335676e-10,2.287083e-10,7.9231,34.59369,6.879323e-07,0.28834888,2.0340996e-10,83.70736,53.66394230733816,1,-1.1734437e-07
131,0.041444797,0.011039733,3.2992853e-10,2.17161e-10,7.6159024,34.558426,6.791504e-07,0.28905305,2.0060294e-10,83.67584,53.66394230733816,1,-2.87224e-07
132,0.037355885,0.0050260425,3.177232e-10,2.1429541e-10,7.6566596,34.54474,6.3909715e-07,0.28672525,1.9146179e-10,84.58002,53.66394230733816,1,-9.9596036e-08
133,0.036729753,0.0042362236,3.0272365e-10,2.0684753e-10,7.3896728,34.51321,6.3859477e-07,0.28820685,1.91311e-10,85.29229,53.66394230733816,1,-3.4995298e-07
134,0.035536066,0.0026185913,3.1196898e-10,2.0983924e-10,7.579464,34.522617,6.3644217e-07,0.286309,1.9199187e-10,88.92021,53.66394230733816,1,-3.6404845e-07
135,0.03872041,0.006242499,3.2668737e-10,2.1071196e-10,7.588849,34.535633,6.854398e-07,0.28754324,2.0551166e-10,94.5429,53.66394230733816,1,-4.3739766e-07
136,0.0429953,0.012190098,3.4338027e-10,2.1177848e-10,7.56337,34.54516,7.412821e-07,0.28978378,2.2055933e-10,98.458084,53.66394230733816,1,-4.6277898e-07
137,0.046628732,0.017957827,3.568147e-10,2.1602152e-10,7.541705,34.54158,7.686752e-07,0.2918274,2.2753954e-10,94.75563,53.66394230733816,1,-2.103489e-07
138,0.052282285,0.026532607,3.5793393e-10,2.1413686e-10,7.229416,34.523026,8.296846e-07,0.29675746,2.4206992e-10,91.31069,53.66394230733816,1,-1.9047108e-07
139,0.056374077,0.03277405,3.891179e-10,2.2059196e-10,7.3010864,34.53086,8.769551e-07,0.29707253,2.5392694e-10,91.87102,53.66394230733816,1,-1.9807791e-07
140,0.056341395,0.03258934,4.2139775e-10,2.269277e-10,7.5710626,34.558773,8.922588e-07,0.29420584,2.589062e-10,96.68839,53.66394230733816,1,-1.4731643e-07
141,0.058104984,0.035516925,4.589234e-10,2.367379e-10,7.746169,34.57252,8.9545927e-07,0.29370004,2.595933e-10,93.16816,53.66394230733816,1,-1.0659079e-07
142,0.059242427,0.03726089,4.986096e-10,2.4415428e-10,7.9040613,34.58423,9.092181e-07,0.29275984,2.628689e-10,93.21495,53.66394230733816,1,-1.16440674e-07
143,0.057604503,0.034995195,5.638249e-10,2.5717933e-10,8.295088,34.606598,8.868617e-07,0.28895086,2.5878663e-10,95.14131,53.66394230733816,1,-2.0786092e-07
144,0.0331742,0.0017684662,0.007154427,5.657404e-10,11.708721,34.75911,4.6709874e-07,0.25850585,1.6770621e-10,110.96729,48.59037774223244,1,-2.6874915e-07
145,0.02340895,1.4552537e-09,0.0058889603,6.803488e-10,12.348689,34.793293,3.8626243e-07,0.24965791,1.4964781e-10,109.77604,48.59037774223244,1,-2.693767e-07
146,0.009561332,5.087192e-10,0.002997361,3.4335863e-09,13.164863,34.83339,2.9062616e-07,0.23679964,1.2866645e-10,108.42161,48.59037774223244,0,-2.4772268e-07
147,0.00016265716,3.0058844e-10,0.00069890515,4.8601737e-07,13.957933,34.875267,2.2006758e-07,0.22439438,1.14209635e-10,108.17143,48.59037774223244,1,-2.2931418e-07
148,7.555985e-09,2.542357e-10,0.0005004318,0.00026345951,14.981455,34.904137,2.0742009e-07,0.21471348,1.1314213e-10,114.242584,48.59037774223244,0,-5.5951205e-08
149,1.8612122e-06,2.950406e-10,0.005928556,0.008921199,15.850247,34.838898,2.3362655e-07,0.21267222,1.1896016e-10,118.784256,48.59037774223244,0,-1.8894912e-07
150,1.135955e-07,2.6872826e-10,0.0077226595,0.01286584,16.233355,34.80522,2.328523e-07,0.20996691,1.1619257e-10,117.520164,48.59037774223244,0,1.995644e-07
151,0.008860691,4.071357e-10,0.015289144,0.023055425,15.574847,34.784004,2.4467565e-07,0.2231281,1.166881e-10,91.029594,48.59037774223244,0,1.2330247e-08
152,0.022835407,7.986293e-10,0.017518185,0.02154272,14.410007,34.754436,3.2455898e-07,0.23863211,1.3181603e-10,87.340385,48.59037774223244,0,-5.990306e-07
153,0.024789082,2.5208662e-09,0.016249994,0.018687893,13.9021435,34.734093,3.5007025e-07,0.24269119,1.3397752e-10,86.81169,48.59037774223244,0,-1.5688232e-07
154,0.019195529,6.233236e-10,0.013301755,0.016352722,13.887309,34.72284,3.237528e-07,0.23912984,1.2521013e-10,86.173256,48.59037774223244,0,-2.2889324e-07
155,0.0071686357,3.6043243e-10,0.008030496,0.012737085,14.180639,34.724133,2.7126487e-07,0.22964495,1.12195316e-10,87.76498,48.59037774223244,0,-1.8372356e-07
156,0.0024204934,3.046379e-10,0.0046818703,0.008792399,14.149969,34.725822,2.6105909e-07,0.22651014,1.09251434e-10,90.75211,48.59037774223244,0,-9.668611e-08
157,0.0021552257,3.1495043e-10,0.0029139644,0.00012696712,13.9541855,34.72623,2.72517e-07,0.22750233,1.1170162e-10,95.313324,48.59037774223244,0,-1.4514106e-07
158,0.0008631468,3.4997066e-10,3.5654044e-05,6.653617e-10,13.711318,34.730667,3.098893e-07,0.22818221,1.2092592e-10,113.39379,48.59037774223244,0,-1.309403e-07
159,0.0032466836,4.2111287e-10,4.2267435e-05,6.0920824e-10,13.529517,34.73176,3.2991312e-07,0.23139246,1.2539278e-10,116.13504,48.59037774223244,0,-3.3631352e-08
160,0.0028249784,4.2481355e-10,5.3450993e-08,5.3866955e-10,13.399525,34.737698,3.3421273e-07,0.23193955,1.2645464e-10,118.59971,48.59037774223244,1,-1.7518079e-07
161,8.757595e-10,2.6570832e-10,4.7409093e-10,4.0319323e-10,13.436559,34.75634,2.958433e-07,0.22384506,1.1785775e-10,124.81622,48.59037774223244,0,-4.7292787e-07
162,2.6623137e-10,1.0947751e-10,2.89693e-10,3.1338293e-10,14.449811,34.755955,1.5545282e-07,0.20041427,9.7061234e-11,118.49675,48.59037774223244,0,-8.336101e-07
164,0.03338562,0.0024683261,0.009761767,8.9822146e-07,11.73216,34.691612,3.8016253e-07,0.25994837,1.4435209e-10,85.26773,48.59037774223244,1,-6.1648717e-07
165,0.03331581,0.0022702182,0.0054257284,5.288491e-10,11.017911,34.64468,3.9244253e-07,0.2637606,1.4215636e-10,82.870674,48.59037774223244,1,-3.047873e-07
166,0.02754846,2.6197554e-06,1.8800405e-06,4.031405e-10,10.758144,34.610332,3.697074e-07,0.261397,1.3444973e-10,82.70276,48.59037774223244,1,-6.6726216e-09
167,0.021389125,5.665395e-10,5.434368e-10,3.5982092e-10,10.700399,34.59744,3.4511814e-07,0.25799695,1.2873218e-10,83.7845,48.59037774223244,1,-6.192249e-08
168,0.01591368,4.7339616e-10,4.7657334e-10,3.5088824e-10,10.8601465,34.610397,3.1508782e-07,0.2538767,1.2347433e-10,85.07394,48.59037774223244,1,-2.2259047e-07
169,0.019228015,6.2170746e-10,5.171564e-10,3.4942987e-10,10.764242,34.621582,3.500208e-07,0.25636393,1.3279315e-10,90.20617,48.59037774223244,1,-3.3569646e-07
170,0.011014506,5.422996e-10,4.3932896e-10,3.1530958e-10,10.906204,34.651314,3.559053e-07,0.25118822,1.3591502e-10,107.11336,48.59037774223244,0,-1.9616203e-07
171,0.011682132,5.775991e-10,4.7150217e-10,3.2561404e-10,11.09709,34.6761,3.553915e-07,0.25051796,1.3702513e-10,110.09713,48.59037774223244,0,-9.4563575e-09
172,0.018907277,8.2971957e-10,6.4942873e-10,3.6646e-10,11.337185,34.71495,3.839587e-07,0.253021,1.4666425e-10,112.940506,48.59037774223244,0,-6.348944e-08
173,0.02457989,1.1550598e-09,9.984886e-06,4.1441595e-10,11.58072,34.75761,4.1798475e-07,0.25459763,1.5854998e-10,117.13584,48.59037774223244,1,-2.8344778e-07
174,0.03158125,0.0004404212,0.0034184684,4.461957e-10,11.404892,34.739735,4.546069e-07,0.2597246,1.6654307e-10,113.173065,48.59037774223244,0,-1.5730132e-07
175,0.03535724,0.0037681079,0.004127258,4.3790369e-10,11.137602,34.709343,4.9147917e-07,0.26323774,1.7297666e-10,111.646126,48.59037774223244,0,-4.029697e-07
176,0.034496784,0.002663351,0.004042375,4.3652654e-10,11.2475395,34.732838,4.968031e-07,0.261437,1.753254e-10,116.119965,48.59037774223244,1,-1.1474416e-07
177,0.03748287,0.0067556193,0.0054468913,4.5206786e-10,11.15344,34.73168,5.1376963e-07,0.26375318,1.787412e-10,112.86303,48.59037774223244,1,-2.2621131e-07
178,0.04079902,0.011578046,0.0065197786,4.6021514e-10,11.029058,34.72333,5.478936e-07,0.2659112,1.8602131e-10,112.089935,48.59037774223244,1,-3.9251472e-07
179,0.038606733,0.008522186,0.006946188,4.925508e-10,11.251506,34.73523,5.2432705e-07,0.26362994,1.8051322e-10,111.743256,48.59037774223244,1,-3.1488668e-07
