,dbn,dbs,dsn,dss,dsst,dsal,dpo4,dchl,dfe
164,-0.053647652,-0.016657144,-0.02632501,3.6881657e-11,7.015486,0.4168892,2.0018544e-07,0.0030407906,-2.892212e-10
165,-0.020911053,0.058361486,0.007923551,4.8684355e-11,6.9130483,0.41651917,2.757585e-07,0.0036112964,-3.2124373e-10
166,-0.0003695786,0.096497566,0.03224758,5.1433104e-11,6.8350773,0.3808403,2.3745179e-07,-0.0038461685,-3.4787728e-10
167,-0.021293476,0.07833244,0.019489631,4.831163e-11,6.705222,0.31827927,1.6529765e-07,-0.06378025,-3.711408e-10
168,-0.033599406,0.06259304,0.010535315,4.5196857e-11,6.551659,0.2552452,1.3483438e-07,-0.037711233,-3.691972e-10
169,-0.020843819,0.052799385,0.029143333,4.8366613e-11,6.465682,0.20715332,1.19084916e-07,-0.023005515,-3.557503e-10
170,-0.061371103,-0.0104956925,-0.009968847,3.6770136e-11,6.584059,0.18850327,3.6324025e-08,-0.037978888,-3.5413572e-10
171,-0.07525493,-0.027166378,-0.02759283,2.9954365e-11,6.8544774,0.19309235,-5.540869e-08,-0.031870306,-3.5530254e-10
172,-0.067869425,-0.01896339,-0.023198888,2.8470379e-11,7.073261,0.20334625,-7.3938565e-08,-0.03137359,-3.4257763e-10
173,-0.060272664,-0.007737525,-0.019668892,2.978965e-11,6.747057,0.15884018,-5.013476e-08,-0.030035496,-3.364497e-10
174,-0.056905925,-0.0045294017,-0.018748544,2.9312948e-11,6.3449783,0.085998535,-4.0762927e-08,-0.02838847,-3.3158037e-10
175,-0.05898069,-0.008027926,-0.01971569,2.9144284e-11,6.4033666,0.061405182,-8.8685226e-08,-0.030182034,-3.3344202e-10
176,-0.060435325,-0.008401159,-0.019747764,2.914856e-11,6.5886364,0.051769257,-1.5444186e-07,-0.032770425,-3.4328695e-10
177,-0.05651048,-0.0061753094,-0.016930759,2.9494553e-11,6.5486026,0.07381058,-9.2352195e-08,-0.029758155,-3.2089822e-10
178,-0.05094795,0.012276996,-0.011783272,3.077203e-11,6.4708166,0.068618774,-9.458779e-08,-0.027893454,-3.2122732e-10
179,-0.050967485,0.01500288,-0.010864235,3.318676e-11,6.629562,0.055229187,-1.4877952e-07,-0.02824673,-3.301228e-10
180,-0.06305957,-0.01857423,-0.031690583,3.896211e-11,6.2427793,0.06399536,-1.19102424e-07,-0.039809436,-3.5436024e-10
181,-0.06592126,-0.021926261,-0.03494308,4.0119803e-11,6.0952535,0.048210144,-1.3185775e-07,-0.04272139,-3.5951145e-10
182,-0.060885713,-0.013369419,-0.03157568,4.7672505e-11,5.99833,0.045532227,-1.4757745e-07,-0.04575172,-3.6664655e-10
183,-0.057468146,-0.015228137,-0.030258968,4.6841052e-11,5.7359,0.03636551,-1.349411e-07,-0.04585141,-3.6296233e-10
184,-0.06337409,-0.03071415,-0.035341278,4.096086e-11,5.6703463,0.028392792,-1.2061766e-07,-0.055360496,-3.5423975e-10
185,-0.06545614,-0.04589454,-0.039698023,3.0960415e-11,5.1303864,0.010528564,-8.748806e-08,-0.060768127,-3.2161904e-10
186,-0.008437324,7.601074e-10,0.00041557476,3.5841496e-11,3.9161844,-0.019367218,-2.4201007e-08,-0.023063734,-2.7210015e-10
188,-0.09285618,-0.12330389,-0.0673224,9.202097e-12,5.116722,0.17015457,-5.244477e-08,-0.040010303,-2.0071086e-10
189,-0.1046948,-0.09827654,-0.06654894,2.7185587e-11,6.0746546,0.116363525,-1.1761225e-07,-0.08723837,-2.4056626e-10
190,-0.118209384,-0.11064348,-0.07536498,2.5794387e-11,6.5642467,0.10649109,-1.3020224e-07,-0.09323798,-2.4880395e-10
191,-0.11508027,-0.089827105,-0.06971915,3.1410513e-11,6.8588963,0.10787964,-1.7353722e-07,-0.101092026,-2.6540667e-10
192,-0.11508176,-0.082471296,-0.06801911,3.3067576e-11,6.912385,0.10260391,-1.9793958e-07,-0.1045481,-2.7419034e-10
193,-0.11248483,-0.07660085,-0.06535518,3.3142766e-11,6.809608,0.08994675,-2.092374e-07,-0.102995336,-2.7817854e-10
194,-0.10888028,-0.071439944,-0.062446795,3.2504964e-11,6.6602383,0.07749176,-2.1279713e-07,-0.09973243,-2.7913793e-10
195,-0.10715873,-0.062071107,-0.059663657,3.3081614e-11,6.67563,0.07488632,-2.3771867e-07,-0.101606235,-2.8642974e-10
196,-0.10650182,-0.05785755,-0.058558226,3.3675375e-11,6.597529,0.061843872,-2.444335e-07,-0.101476416,-2.8913646e-10
197,-0.09946941,-0.0535199,-0.05489071,3.2318904e-11,6.4485917,0.04071045,-2.0519315e-07,-0.09518385,-2.8865987e-10
198,-0.058967665,-5.558085e-09,-0.034234278,1.26960525e-11,4.67299,-0.022983551,-4.7333444e-08,-0.034990907,-3.14269e-10
200,0.04886528,0.040572464,0.028745279,4.9892167e-11,5.695935,0.4947815,7.122202e-08,0.0772398,-4.3951096e-10
201,0.028326683,0.035569213,0.021462895,4.8208798e-11,5.715477,0.33994675,5.7398154e-08,0.048409745,-4.4200188e-10
202,0.0017561018,0.02174738,0.0066767856,4.7683725e-11,6.182404,0.32588196,3.169815e-08,0.02508083,-4.2801168e-10
203,-0.017654717,0.0138814,-0.0028931275,4.5712184e-11,6.3896003,0.30472946,5.305054e-10,0.002844423,-4.2482984e-10
204,-0.032878354,-0.0005890131,-0.01149901,4.244132e-11,6.599933,0.29763794,-3.826898e-09,-0.007839918,-4.1118814e-10
205,-0.05009803,-0.022869319,-0.022528216,3.749412e-11,6.729251,0.29398727,-9.255274e-09,-0.01627037,-3.9266523e-10
206,-0.06486401,-0.033166997,-0.03166212,3.648188e-11,6.8770084,0.30820084,-4.4843063e-08,-0.030076593,-3.8121392e-10
207,-0.07301794,-0.040116474,-0.037374288,3.6553136e-11,6.875049,0.30768204,-7.531506e-08,-0.037305385,-3.7447004e-10
208,-0.070279926,-0.036958523,-0.03681097,4.2331305e-11,7.0677505,0.29140854,-4.4269314e-08,-0.03413385,-3.6527403e-10
209,-0.062443092,-0.033445045,-0.034554444,4.7649724e-11,7.091445,0.2191658,5.752412e-09,-0.023077905,-3.585241e-10
210,-0.061184615,-0.031891458,-0.034751937,4.6574862e-11,6.7782016,0.16516113,1.2623389e-08,-0.022550285,-3.5289155e-10
211,-0.06326303,-0.03216099,-0.036193572,4.1705812e-11,6.3828406,0.1255188,7.6425977e-10,-0.02620405,-3.450893e-10
212,-0.061372235,-0.017421119,-0.031166174,4.387686e-11,6.609093,0.121917725,-7.6119164e-08,-0.031604886,-3.549647e-10
213,-0.066305995,-0.025100518,-0.033865683,3.8579605e-11,6.546083,0.10473633,-7.8266794e-08,-0.033816457,-3.500579e-10
214,-0.06589246,-0.027715694,-0.034014814,3.3927285e-11,6.3776035,0.08818436,-6.7399526e-08,-0.035071015,-3.4574885e-10
215,-0.06568736,-0.025824994,-0.033339135,3.559452e-11,6.3647323,0.07727432,-9.877425e-08,-0.037498772,-3.4896136e-10
216,-0.057201505,-0.022604212,-0.033022903,5.4505504e-11,5.726472,0.049045563,-8.347874e-08,-0.044297278,-3.7221656e-10
217,-0.06894938,-0.03893008,-0.04154685,4.7065934e-11,5.6865215,0.044662476,-9.864014e-08,-0.058870807,-3.769028e-10
218,-0.08132948,-0.07241622,-0.053070787,3.348835e-11,5.7384844,0.09223938,-8.5025334e-08,-0.06773071,-3.6748155e-10
219,-0.07420949,-0.03814805,-0.048923537,2.4908922e-11,5.4391108,0.13883972,-6.6318115e-08,-0.06698656,-3.5157893e-10
220,-0.033163395,-0.00037244766,-0.04592854,1.7758135e-11,5.3109293,0.060474396,-4.0597612e-08,-0.055134088,-3.1958935e-10
221,-4.672656e-10,-3.7822834e-10,-0.01576598,2.7858715e-11,3.7337008,0.053676605,-2.7625404e-09,-0.010056019,-2.321883e-10
222,1.12898774e-10,8.04765e-11,3.2189124e-10,4.0823733e-11,3.2259293,0.014762878,2.5861393e-09,0.0052659214,-2.0072849e-10
224,-5.601061e-10,-7.5706236e-10,-0.03721153,8.075693e-12,3.2431326,0.14814758,9.0853955e-09,0.0077511445,-1.4041096e-10
225,-0.019757107,-0.0033791645,-0.04027159,2.1379634e-11,4.3119984,0.104515076,-1.5240484e-08,-0.025301188,-1.6829046e-10
226,-0.0583153,-0.04267093,-0.059244953,2.0529342e-11,5.098481,0.1065712,-3.8400046e-08,-0.056570023,-1.8743442e-10
227,-0.080004685,-0.061130732,-0.07536031,1.769207e-11,5.4895477,0.10830307,-5.67053e-08,-0.079106286,-2.0062546e-10
228,-0.09310454,-0.07096479,-0.08059697,1.3592155e-11,5.6694946,0.10115051,-6.122604e-08,-0.0812964,-2.046562e-10
229,-0.09691848,-0.06119366,-0.07590889,1.9311872e-11,5.954211,0.09886551,-9.360832e-08,-0.093766764,-2.2088713e-10
230,-0.10236151,-0.0653903,-0.07698483,1.8698973e-11,6.049576,0.09273529,-1.037921e-07,-0.096361935,-2.2734999e-10
231,-0.1062346,-0.06972202,-0.0804007,1.8226615e-11,6.170967,0.09176636,-1.1218893e-07,-0.09995964,-2.3192624e-10
232,-0.105134495,-0.07242481,-0.0849674,1.6401172e-11,6.160184,0.07696152,-1.0869331e-07,-0.09848717,-2.3189635e-10
233,-0.07439657,-0.044196095,-0.071171775,1.670937e-11,6.095128,0.057289124,-8.912846e-08,-0.09270063,-2.3201992e-10
234,-3.34973e-10,-4.662609e-10,-7.0653383e-10,6.4510897e-12,4.1642704,0.059135437,2.6309444e-09,-0.0022147298,-2.73357e-10
236,4.3598486e-11,-8.2702706e-11,0.007314069,3.6832808e-11,5.460169,0.49468613,-4.931099e-09,0.00066803396,-6.519343e-10
237,-0.009147858,-0.012944636,-0.0020169504,3.7149187e-11,4.4935102,0.28554535,-2.4143873e-08,-0.011536673,-4.9703885e-10
238,-0.030104768,-0.017809063,-0.014563404,3.8790776e-11,5.174777,0.3329277,-4.0989526e-08,-0.036713675,-4.61389e-10
239,-0.043457456,-0.034962967,-0.024177935,3.3577995e-11,5.4534693,0.31985855,-4.26342e-08,-0.039185673,-4.461986e-10
240,-0.055866487,-0.04945506,-0.032583423,3.438691e-11,6.2445903,0.3813362,-4.644847e-08,-0.04303649,-4.226058e-10
241,-0.060950823,-0.05367162,-0.03588594,3.467756e-11,6.5279584,0.41861725,-4.6535327e-08,-0.043872803,-4.0332215e-10
242,-0.070112824,-0.06448604,-0.04311678,3.3233888e-11,6.639882,0.43581772,-4.1430063e-08,-0.04489726,-3.8358272e-10
243,-0.058569983,-0.052104615,-0.03567204,3.6944586e-11,6.349159,0.3887787,-2.8257098e-08,-0.034556776,-3.7938694e-10
244,-0.022569008,-0.010350399,-0.011813864,6.895947e-11,6.833051,0.27706528,2.2828843e-08,-0.008862838,-4.062661e-10
245,-0.04054018,-0.035478603,-0.02620034,7.1208456e-11,6.4543333,0.046031952,9.220187e-09,-0.018259406,-4.2477183e-10
246,-0.045567088,-0.037939057,-0.02990824,7.3065415e-11,6.2063494,-0.008987427,-9.407572e-09,-0.019640148,-4.2042136e-10
247,-0.037736826,-0.033617757,-0.025775671,6.546262e-11,5.7567415,-0.00045776367,1.2168584e-08,-0.0044907928,-3.963041e-10
248,-0.0424356,-0.03328992,-0.027227372,5.1857622e-11,5.8452616,0.024978638,-1.3999227e-08,-0.01178816,-3.8668233e-10
249,-0.05769773,-0.039201222,-0.035323158,4.4783205e-11,5.952098,0.046901703,-4.124513e-08,-0.03220001,-3.8103407e-10
250,-0.057544827,-0.034931332,-0.03440547,4.602288e-11,5.8985267,0.054698944,-4.7318338e-08,-0.034054935,-3.7250947e-10
251,-0.061098523,-0.036516976,-0.036568,4.6307097e-11,5.836484,0.052879333,-5.983827e-08,-0.03880447,-3.680233e-10
252,-0.055364616,-0.061829578,-0.038559802,3.714251e-11,4.9960785,0.039676666,-2.8159882e-08,-0.041217208,-3.8073378e-10
253,-0.029372515,-0.010402137,-0.040081996,3.58331e-11,5.2554665,0.05870819,-3.63752e-08,-0.048113212,-3.8453923e-10
254,-7.9451956e-10,-6.581895e-10,-0.014610956,1.9435585e-11,5.911727,0.30285263,-2.9741413e-08,-0.055214733,-3.3773234e-10
255,-1.5375189e-10,-1.2678343e-10,-1.9584373e-10,7.68112e-12,4.686659,0.31643677,-1.8018548e-08,-0.039087676,-3.2512412e-10
257,0.014927278,2.3172535e-09,0.041275136,7.848512e-11,1.0803394,0.092933655,2.7302901e-08,0.07798949,-1.8301195e-10
258,7.410361e-11,9.645899e-11,1.5340951e-10,6.887521e-11,0.785902,0.09794617,8.814013e-09,0.04155908,-1.9671095e-10
259,3.087426e-11,3.362001e-11,6.653629e-11,4.669029e-11,1.6920891,0.09539032,5.0770392e-09,0.024257906,-1.9149723e-10
260,4.4156834e-11,4.280279e-11,1.0692613e-10,7.237996e-11,3.6654968,0.07201767,7.519118e-09,0.02388075,-1.8567935e-10
261,6.026245e-11,4.5997907e-11,1.172433e-10,8.1499626e-11,3.8162975,0.10436249,1.23520625e-08,0.042303555,-1.8145119e-10
262,2.769154e-11,2.0259657e-11,6.364015e-11,5.856697e-11,4.0065784,0.13594818,6.445391e-09,0.023149218,-1.7650605e-10
263,-8.7795743e-13,-1.4575379e-11,1.5663706e-11,4.188156e-11,4.070282,0.14733124,1.175346e-09,0.010078035,-1.729935e-10
264,-5.1084782e-11,-9.106924e-11,-6.545832e-11,2.6644242e-11,4.3591366,0.14159012,-6.0185705e-09,-0.009825163,-1.7347834e-10
265,-4.0547093e-10,-5.673506e-10,-0.0019605358,7.8544116e-12,4.9055862,0.13491058,-1.730435e-08,-0.040419526,-1.7712028e-10
266,-1.3542805e-09,-1.2192664e-09,-0.025761772,4.9663884e-12,5.3603334,0.12863159,-2.6291554e-08,-0.058432326,-1.8131731e-10
267,-0.005235952,-2.408244e-09,-0.032364044,3.1721709e-12,5.6189346,0.12679291,-3.1081456e-08,-0.06585623,-1.8383674e-10
268,-2.1433968e-09,-1.8977726e-09,-0.029003642,3.4382497e-12,5.636877,0.11648941,-2.9788792e-08,-0.06356681,-1.838798e-10
269,-2.1566882e-10,-3.73673e-10,-3.4161435e-10,5.4278526e-12,5.458417,0.09936905,-1.9100401e-08,-0.044809572,-1.8588517e-10
270,-9.933249e-12,-2.0291581e-11,-5.5664917e-12,1.4417911e-11,3.357358,0.091724396,-6.8845285e-10,0.0072570667,-3.5042608e-10
273,-5.1464236e-11,-9.889067e-11,-8.7943694e-11,1.9626828e-11,3.777279,0.5247612,-5.2637414e-09,-0.008091256,-4.2016463e-10
274,3.8035747e-10,-1.2392032e-11,0.0114770075,4.787161e-11,4.2007294,0.53512955,5.462365e-09,0.006506607,-4.1077022e-10
275,-0.01810931,-1.1324282e-09,-0.023910265,2.964097e-11,4.7822084,0.5128708,-1.2846861e-08,-0.025752857,-4.129701e-10
276,-0.033183407,-0.007947557,-0.03609802,2.8384434e-11,5.594557,0.53795624,-2.3523537e-08,-0.038121894,-4.0254466e-10
277,-0.030742235,-0.020780383,-0.04620772,2.5528711e-11,5.8741465,0.54325867,-1.3996662e-08,-0.030633733,-3.8481401e-10
278,-0.020733234,-0.018555438,-0.04244532,2.9477344e-11,6.1902475,0.5247154,-1.912601e-08,-0.037214816,-3.8344133e-10
279,-7.446033e-11,-8.701617e-10,0.0008021202,4.3713616e-11,5.7210474,0.4010315,-8.981523e-09,-0.0118017495,-4.3735304e-10
280,0.08526101,0.090242565,0.09361216,1.9174097e-10,6.120352,0.055000305,3.8901916e-08,0.07571596,-4.855222e-10
281,1.3385202e-09,2.245239e-10,0.023656767,9.484681e-11,4.9023657,-0.13263702,5.769216e-09,0.009551585,-4.825135e-10
282,2.8581748e-11,-5.6301866e-11,1.5887006e-10,5.3637955e-11,4.820731,-0.20533752,3.1173375e-09,0.008538298,-4.77822e-10
283,-0.010607378,-9.180297e-10,-0.0068167187,4.9136653e-11,4.8928356,-0.1431961,-4.7957975e-09,0.002237454,-4.537936e-10
284,-0.016168162,-0.02580843,-0.010624547,5.9167254e-11,4.9293327,-0.09465408,-1.1580283e-08,-0.0054098666,-4.3398368e-10
285,-0.04163911,-0.037810057,-0.027328953,6.2140085e-11,5.1312265,-0.043045044,-3.7635324e-08,-0.038285702,-4.2447473e-10
286,-0.05454953,-0.048391797,-0.03582806,5.544684e-11,5.262212,-0.00415802,-4.9715894e-08,-0.048715025,-4.117202e-10
287,-0.06097584,-0.06619644,-0.042762622,4.4859283e-11,5.2128897,0.020584106,-3.498956e-08,-0.04311636,-3.901711e-10
288,-8.716999e-12,-2.2172267e-11,2.0460023e-12,3.3963714e-11,4.222562,0.1265297,1.15170096e-10,0.003374122,-3.8382855e-10
293,9.826121e-11,1.15213616e-10,3.0671635e-10,1.524807e-10,3.0423298,-0.14822006,8.825203e-09,0.040697478,-2.2415896e-10
302,-2.6216194e-11,-1.8722312e-11,-2.6278382e-11,2.0543824e-11,4.828623,0.20578766,-3.6471852e-09,-0.0143899955,-1.5448248e-10
303,-4.0902757e-11,-3.8980652e-11,-4.6332323e-11,1.4173426e-11,5.2389345,0.1986885,-6.0866596e-09,-0.02409086,-1.5326303e-10
304,-4.0200166e-11,-3.614538e-11,-4.5068407e-11,1.340357e-11,5.3366585,0.19242096,-5.780118e-09,-0.022599451,-1.5253641e-10
305,-3.1719908e-11,-2.4629594e-11,-3.3032767e-11,1.6015786e-11,5.2004576,0.17412567,-4.5319064e-09,-0.018407553,-1.6557933e-10
306,-2.9378645e-11,-3.6725782e-11,-3.0454625e-11,1.28571945e-11,4.4380665,0.06681824,-4.1357318e-09,-0.01538017,-4.1343617e-10
309,3.678683e-11,4.8649314e-11,7.849059e-11,1.0021903e-10,4.734606,0.46044922,4.073952e-09,0.012855396,-4.3350176e-10
310,4.977031e-12,1.1538383e-12,1.9956793e-11,4.7365854e-11,4.4047203,0.56669617,8.919976e-12,0.0042029135,-4.262733e-10
311,2.8488392e-12,-5.8344544e-12,2.1657329e-11,4.3487956e-11,4.569235,0.6382179,1.5975425e-09,0.006568618,-4.2312504e-10
312,-3.4361704e-11,-7.210778e-11,-3.2869985e-11,2.9620237e-11,5.2668877,0.64647675,-3.972664e-09,-0.006214477,-3.9778808e-10
313,-3.5417117e-11,-6.214511e-11,-3.5111254e-11,2.5771142e-11,5.4220343,0.6116867,-5.2000058e-09,-0.011191428,-3.890838e-10
314,-4.0431988e-11,-6.0730934e-11,-4.271257e-11,2.2098365e-11,5.747279,0.52209854,-6.285144e-09,-0.019560382,-4.126352e-10
315,6.749906e-12,4.9493673e-12,2.416338e-11,3.807305e-11,4.6285744,0.3144226,9.720669e-11,0.0071850494,-6.1458383e-10
317,2.3043054e-11,2.9623512e-11,5.6160382e-11,8.478213e-11,4.6005936,-0.124176025,1.74101e-09,0.008728344,-4.996054e-10
318,2.7651215e-12,8.563395e-12,3.000477e-11,7.186778e-11,5.2789555,-0.2305336,-4.0389416e-09,-0.015178941,-4.9854043e-10
319,-1.0664993e-11,-8.694721e-12,1.9137192e-12,5.4138714e-11,5.511841,-0.16936874,-4.9240194e-09,-0.019778911,-4.856201e-10
320,-2.5067844e-11,-2.6240673e-11,-1.9590801e-11,4.8922415e-11,6.2190285,-0.17551804,-5.2445954e-09,-0.022969428,-4.696652e-10
321,-3.0153928e-11,-5.296646e-11,-3.1223253e-11,3.6615468e-11,5.0177755,-0.08701706,-4.512442e-09,-0.010879699,-4.4007406e-10
322,-5.693652e-11,-1.4801821e-10,-8.739545e-11,2.4682298e-11,4.6578608,-0.017520905,-6.552387e-09,-0.010925114,-4.1476883e-10
323,-4.9518945e-11,-1.11892356e-10,-6.707436e-11,2.5514563e-11,4.6391172,0.04691696,-6.301338e-09,-0.010213494,-3.9633424e-10
324,-1.877747e-11,-2.5277183e-11,-7.912226e-12,3.8763673e-11,5.3806114,0.15181732,-7.3063875e-09,-0.018787704,-3.9541542e-10
330,-2.538919e-11,-2.129186e-12,-2.3259328e-11,4.34678e-11,5.035471,-0.11367035,-1.1191823e-08,-0.030903935,-2.1066295e-10
341,-3.4840693e-11,-1.9196847e-11,-3.8117523e-11,1.42599405e-11,5.8134117,0.23379517,-7.499887e-09,-0.03258956,-1.9428176e-10
342,-4.353822e-11,-4.0683023e-11,-4.88903e-11,1.0140097e-11,5.188801,0.045333862,-6.103162e-09,-0.029038787,-4.033071e-10
345,1.3972157e-11,1.3932707e-11,3.408091e-11,5.976757e-11,4.047838,0.5569992,1.4596515e-09,0.008893423,-3.9917467e-10
349,-2.4009765e-11,-1.3129469e-11,-1.9284813e-11,3.2812815e-11,6.598117,0.5504608,-3.6067043e-09,-0.021272298,-4.2773438e-10
350,-1.2141208e-11,-1.4147812e-11,-4.629016e-12,3.1261986e-11,5.6036425,0.416687,-1.9995876e-09,-0.010816503,-5.997736e-10
351,1.1878187e-10,1.4110471e-10,0.0009018231,9.828051e-11,4.741906,0.13188553,9.621174e-09,0.039628066,-9.530604e-10
353,1.2724346e-11,6.592008e-12,3.116749e-11,6.003236e-11,4.4271755,-0.10486984,1.2535613e-09,0.006760247,-4.908885e-10
354,-1.8908326e-11,-1.6070725e-11,-8.997372e-12,5.2195685e-11,4.919775,-0.21988297,-1.3191107e-08,-0.02683916,-5.0535925e-10
355,2.3359157e-11,1.5861394e-11,5.0795756e-11,6.756104e-11,4.872141,-0.18227005,7.426139e-09,0.014092796,-4.7668847e-10
356,1.907689e-11,7.016594e-12,4.2414017e-11,6.322235e-11,5.1157,-0.1691742,4.586047e-09,0.013383694,-4.7373006e-10
357,-3.3914e-12,-1.7203783e-12,9.721952e-12,4.7701808e-11,5.017647,-0.09429932,-4.059186e-09,-0.0126331225,-4.604252e-10
358,-2.3132656e-11,-1.9302344e-11,-1.8354963e-11,3.500105e-11,5.111245,-0.027835846,-8.402019e-09,-0.02719919,-4.3870135e-10
359,-3.0535283e-11,-3.1877816e-11,-2.5305535e-11,3.6228492e-11,5.440627,0.04086685,-1.0849774e-08,-0.035347816,-4.1771198e-10
360,-1.6076723e-11,-1.4282985e-11,-6.1405395e-12,4.720368e-11,5.7979507,-0.07338333,-7.468019e-09,-0.021571573,-4.0990905e-10
376,-3.0890387e-11,-9.649976e-12,-3.1251494e-11,2.1993345e-11,5.612711,0.32439423,-8.3639655e-09,-0.031235661,-1.6675873e-10
377,-3.2872878e-11,-1.744853e-11,-3.1203075e-11,2.2694208e-11,5.829485,0.26195526,-7.755518e-09,-0.026901536,-2.2786804e-10
378,-3.686855e-11,-2.5067604e-11,-3.9359314e-11,1.4350812e-11,5.510228,0.017082214,-5.193817e-09,-0.02612409,-3.9211662e-10
381,0.00658665,0.010639325,0.020626735,2.834666e-10,4.0584087,0.54650116,1.5854216e-09,0.019088753,-3.8164594e-10
382,9.382929e-12,1.4416908e-12,2.7813887e-11,6.840814e-11,5.1039143,0.6151619,9.821775e-10,0.000984028,-4.0701656e-10
385,-3.1158003e-11,-1.4141012e-11,-2.945952e-11,2.2274217e-11,6.006853,0.5677147,-7.732009e-09,-0.030578453,-4.796423e-10
386,-2.4883899e-11,-3.0679865e-11,-2.0728565e-11,3.048784e-11,5.953128,0.41890335,-3.6659493e-09,-0.017758831,-5.996565e-10
389,-4.2843677e-11,-7.189884e-11,-5.7767582e-11,1.4625287e-11,4.025135,-0.048137665,-5.080391e-09,-0.010727279,-4.7460474e-10
390,8.938586e-12,6.8882946e-12,2.9604916e-11,7.696521e-11,4.692772,-0.22478867,8.830998e-10,0.0030741282,-5.079179e-10
391,1.07009575e-11,1.0744692e-11,3.231311e-11,7.132463e-11,4.6956882,-0.21907043,-1.2018644e-09,-0.004141312,-4.8216725e-10
392,3.206451e-11,2.3138446e-11,6.4569176e-11,8.340165e-11,4.978899,-0.28900146,6.2707377e-09,0.019061498,-4.689149e-10
393,1.5124051e-11,1.4089101e-11,3.893629e-11,7.212871e-11,5.179964,-0.27798462,-4.931966e-10,-0.0013854355,-4.6844917e-10
394,-1.3761596e-12,1.4770381e-12,1.4970074e-11,5.974396e-11,5.318289,-0.27259064,-4.1239003e-09,-0.015241474,-4.4787501e-10
395,-9.70868e-12,-7.403261e-12,4.4180284e-12,5.6527207e-11,5.5772867,-0.21344376,-6.066662e-09,-0.021550324,-4.3353782e-10
396,-5.003338e-12,-5.148975e-12,8.847839e-12,6.3992985e-11,5.7797184,-0.5374603,-2.3311926e-09,-0.011182312,-4.2399692e-10
397,-9.164642e-12,-3.922807e-13,-8.4051516e-13,4.960985e-11,4.783098,-0.78910065,-1.2144259e-09,-0.006951146,-3.9820836e-10
412,-2.321525e-11,-7.452917e-12,-1.7637159e-11,3.063863e-11,5.6856585,0.3947487,-4.4894026e-09,-0.018633038,-2.0323153e-10
413,-2.1038853e-11,-2.2073615e-12,-2.352105e-11,2.0614614e-11,5.989996,0.30891418,-5.8218346e-09,-0.025182847,-2.6600677e-10
414,-4.8028737e-11,-3.962684e-11,-5.932211e-11,1.1442784e-11,6.0772476,0.016937256,-6.9350268e-09,-0.034885228,-3.6704428e-10
420,-1.918319e-11,-2.99804e-12,-1.316924e-11,3.724073e-11,5.739518,0.6987915,-5.7709193e-09,-0.02215068,-4.7316695e-10
421,-2.6335618e-11,-9.77769e-12,-2.3412987e-11,2.7610907e-11,5.8567877,0.5715904,-6.487889e-09,-0.025776207,-5.1584303e-10
422,-2.4518304e-12,-3.1773958e-12,3.209029e-11,7.895898e-11,5.9781914,0.2896843,-1.6626762e-09,-0.0075452775,-5.697345e-10
426,1.9854099e-10,2.4168936e-10,0.028214185,0.010145134,4.1425743,-0.21931458,1.118139e-08,0.04008892,-5.12138e-10
428,1.23178065e-11,8.474537e-12,3.4052056e-11,7.852813e-11,5.0715046,-0.36641693,4.2234838e-10,0.0008645132,-4.6087356e-10
429,1.0408367e-11,1.4345363e-11,3.3564318e-11,8.194249e-11,5.399866,-0.4536476,-8.85902e-10,-0.0064567477,-4.5771026e-10
430,4.1162976e-12,8.47702e-12,2.5256255e-11,7.882433e-11,5.5391064,-0.5010338,-2.202639e-09,-0.012496762,-4.4623638e-10
431,-1.2559398e-15,2.989148e-12,1.8660788e-11,7.4464615e-11,5.667801,-0.53067017,-2.9052334e-09,-0.014424529,-4.402852e-10
432,1.7764871e-11,1.5275907e-11,4.7467152e-11,1.1579118e-10,5.890707,-0.63111496,1.8791688e-09,0.005914651,-3.905944e-10
433,-4.663353e-13,-1.059818e-11,2.3558301e-11,1.5097362e-10,6.572933,-0.7425804,-2.2227642e-10,-0.0073795356,-3.720427e-10
437,3.3412176e-11,1.416518e-11,7.1454384e-11,1.7582079e-10,4.4613323,-0.23154068,4.4211954e-09,0.019066207,-2.539043e-10
446,-1.2507069e-11,-1.6107658e-12,-2.5106445e-12,5.0521858e-11,5.62747,0.39478683,-2.4431865e-09,-0.012921713,-2.0452125e-10
447,-1.460184e-11,-7.111959e-12,-5.1923674e-12,4.6923763e-11,5.669327,0.4151268,-2.7426443e-09,-0.013463665,-2.1595442e-10
448,-2.3712227e-11,-1.2829724e-11,-1.8054946e-11,3.8134537e-11,5.7640076,0.3867836,-4.638615e-09,-0.020034406,-2.409991e-10
449,-1.7004554e-11,-2.0403401e-11,-8.995638e-12,4.9167934e-11,5.865736,0.14483643,-2.3942364e-09,-0.013293721,-2.9517538e-10
450,-4.9862704e-11,-7.469788e-11,-5.9521554e-11,6.258487e-11,6.3099785,-0.14961243,-6.147368e-09,-0.033082157,-3.5298509e-10
455,5.276314e-12,-6.1120813e-13,2.7087901e-11,7.255933e-11,5.5176353,0.8924484,2.4817206e-09,0.0028465241,-4.2444226e-10
456,-5.9143038e-12,-1.01831495e-11,8.624948e-12,5.813306e-11,5.682686,0.79190826,-1.7892656e-09,-0.009961773,-4.6551682e-10
457,-5.8331473e-12,-1.5632173e-12,5.259942e-12,4.8923587e-11,5.7743826,0.66469955,-9.490964e-10,-0.0065633245,-5.0446214e-10
