,bn,bs,sn,ss,sst,sal,po4,prey,fe,mld,lat,upwelling,stratification
181,0.006634582,4.2356368e-10,0.004260965,0.0054801255,13.502678,34.992294,2.1492674e-07,0.23124906,1.15127206e-10,111.05504,43.9829630039656,0,-1.768683e-08
182,5.936731e-10,1.9703629e-10,5.096917e-10,0.0001369168,14.340935,35.04369,1.4824242e-07,0.21308632,9.771375e-11,107.23397,43.9829630039656,0,-7.1891975e-08
183,3.3785355e-10,1.2884063e-10,3.635292e-10,4.657453e-10,15.184972,35.104473,1.305114e-07,0.19747622,9.607451e-11,110.89893,43.9829630039656,0,-9.6266604e-08
184,9.911579e-10,2.548048e-10,0.004858831,0.01510998,16.229635,34.97802,1.8756165e-07,0.20617203,1.08890126e-10,109.42621,43.9829630039656,0,1.7440294e-07
185,8.82492e-10,2.061734e-10,0.013283817,0.027518826,17.654959,34.692295,2.0773157e-07,0.20010182,1.0501672e-10,115.690475,43.9829630039656,0,3.6360092e-07
186,3.532083e-10,1.11952066e-10,0.006119994,0.027127847,18.399252,34.666553,1.3382908e-07,0.18290415,7.875038e-11,84.58149,43.9829630039656,1,1.7972914e-07
187,2.1797028e-10,7.909855e-11,4.875118e-10,0.016234824,18.070026,34.66281,7.972322e-08,0.16817898,6.091052e-11,60.246685,43.9829630039656,1,-2.0972377e-07
188,2.9787284e-10,1.13631826e-10,0.0010518022,0.021321457,16.849775,34.69839,1.1080629e-07,0.19003107,6.98498e-11,76.95018,43.9829630039656,0,9.3861104e-08
189,3.125685e-10,1.1901975e-10,0.002269207,0.020976271,16.48334,34.72471,1.3529159e-07,0.19511883,7.5772576e-11,84.54616,43.9829630039656,0,-3.350429e-07
190,2.4782948e-10,1.0201567e-10,5.332052e-10,0.014807675,16.316051,34.741997,1.3188836e-07,0.19151595,7.405078e-11,87.73783,43.9829630039656,0,-2.1441156e-07
191,1.7722925e-10,7.659281e-11,3.2846226e-10,0.0038821741,16.320738,34.759766,1.2160542e-07,0.18272951,6.997517e-11,90.84016,43.9829630039656,0,-2.0494207e-07
192,1.6087023e-10,7.018259e-11,2.8723332e-10,1.6954036e-07,16.085285,34.770966,1.219598e-07,0.18075512,6.921934e-11,93.570045,43.9829630039656,0,-1.7291711e-08
193,2.0708871e-10,8.68622e-11,3.2350206e-10,2.444377e-09,15.652537,34.7725,1.5177342e-07,0.18820272,7.740523e-11,109.400665,43.9829630039656,0,-1.0019433e-07
194,2.6058158e-10,1.05549416e-10,3.592903e-10,2.99983e-09,15.294208,34.778683,1.6971264e-07,0.1946106,8.2501776e-11,114.46076,43.9829630039656,0,2.1368606e-08
195,3.2191466e-10,1.2590422e-10,3.913442e-10,8.270858e-09,14.888976,34.778797,1.8351443e-07,0.20056394,8.639712e-11,115.411606,43.9829630039656,0,6.021722e-08
196,3.4752992e-10,1.3540886e-10,3.8631195e-10,5.282108e-10,14.534064,34.77893,1.8686943e-07,0.20374432,8.72423e-11,113.59062,43.9829630039656,0,1.1957249e-07
197,2.1472506e-10,9.555623e-11,2.7603536e-10,3.5136485e-10,14.410291,34.79399,1.5991536e-07,0.19511954,7.912534e-11,112.54794,43.9829630039656,0,-2.8194336e-09
198,4.365715e-11,5.978788e-12,1.192436e-10,1.6505662e-10,15.447652,34.83033,6.92507e-08,0.14083391,5.2323555e-11,101.1792,43.9829630039656,0,1.948141e-07
200,0.009663404,2.9791836e-10,0.004932854,0.009121836,12.880288,34.71727,1.762487e-07,0.23602284,9.883511e-11,82.18143,43.9829630039656,0,-2.3941328e-07
201,0.0068412586,2.7979866e-10,0.0015546766,0.004539038,12.589702,34.71892,1.7742036e-07,0.23597842,9.746436e-11,83.051254,43.9829630039656,0,-3.0606458e-07
202,0.00308455,2.5847258e-10,1.7157432e-05,0.001396618,12.539704,34.723755,1.7182914e-07,0.23391297,9.500596e-11,83.39956,43.9829630039656,0,-5.026642e-07
203,0.000264837,2.5591354e-10,4.291113e-09,9.162351e-06,12.538401,34.741158,1.7023342e-07,0.23167913,9.4923916e-11,85.81356,43.9829630039656,0,-2.5396332e-08
204,5.6236718e-06,2.5202246e-10,4.946203e-10,5.5038566e-07,12.583783,34.785244,1.72044e-07,0.22991773,9.683359e-11,89.48145,43.9829630039656,1,-2.6554824e-07
205,1.0225358e-08,2.7031036e-10,4.366115e-10,4.1325962e-10,12.321675,34.805527,2.0579837e-07,0.2309571,1.0580279e-10,105.89984,43.9829630039656,0,-2.4321358e-07
206,7.3966866e-10,2.450389e-10,3.9117662e-10,3.7154882e-10,12.369716,34.84004,1.9660907e-07,0.22783794,1.04031e-10,109.96212,43.9829630039656,0,5.4035468e-08
207,5.5163474e-10,2.0460897e-10,3.6046935e-10,3.6410602e-10,12.635066,34.8842,1.7692398e-07,0.22267474,9.928834e-11,108.828476,43.9829630039656,0,4.5563013e-08
208,0.00592226,4.5553544e-10,0.0024161225,0.0020405361,13.494025,35.03117,2.1609355e-07,0.23092923,1.1861265e-10,113.87917,43.9829630039656,0,7.205392e-08
209,0.016608784,7.2620737e-10,0.012392331,0.012711445,14.4599285,35.159637,2.572918e-07,0.2314915,1.4098268e-10,130.33989,43.9829630039656,0,6.9683324e-08
210,0.022816565,1.0493042e-09,0.014417421,0.013507372,14.137218,35.131973,2.76199e-07,0.23692878,1.4615575e-10,127.30426,43.9829630039656,0,1.6313834e-08
211,0.029893734,1.9005904e-08,0.014709547,0.011658702,13.276478,35.02923,3.1539008e-07,0.24703155,1.4919437e-10,118.173355,43.9829630039656,0,-4.965392e-07
212,0.02375068,1.0419247e-09,0.010785695,0.007079313,13.190022,35.034763,3.072188e-07,0.2437885,1.4733803e-10,125.34894,43.9829630039656,0,-7.371659e-08
213,0.02863422,1.5373295e-09,0.011537198,0.0064945864,12.804023,34.995617,3.3370216e-07,0.24898094,1.5126067e-10,121.95387,43.9829630039656,0,-2.2183337e-07
214,0.03159658,7.490637e-05,0.011698934,0.0058894577,12.508404,34.955,3.5648858e-07,0.25256312,1.5384462e-10,119.88281,43.9829630039656,0,-2.8971073e-08
215,0.030046979,2.0341515e-06,0.011342213,0.006516705,12.5307,34.93967,3.3705265e-07,0.25155455,1.4703662e-10,115.18437,43.9829630039656,0,-8.621612e-09
216,3.3190967e-10,1.3053811e-10,3.9640022e-10,0.0009806061,15.265479,35.125862,1.1119027e-07,0.1973056,8.6355555e-11,105.74006,39.709016444306975,0,-1.2118772e-07
217,1.16102794e-10,4.7255512e-11,2.0893882e-10,2.955267e-10,15.973297,35.199596,7.92236e-08,0.16688147,7.286205e-11,104.96621,39.709016444306975,0,1.3588021e-07
218,4.709966e-11,4.3456137e-12,1.366962e-10,1.9926971e-10,17.051552,35.30423,5.172979e-08,0.13408542,6.71561e-11,100.286026,39.709016444306975,0,1.8507114e-07
219,4.9819895e-11,2.1512685e-12,1.5330293e-10,2.2565665e-10,18.072525,35.386234,5.5926098e-08,0.13203192,8.1472364e-11,105.209145,39.709016444306975,0,7.7833505e-07
220,5.8252125e-10,1.599068e-10,0.011150807,0.03275615,18.399557,34.883392,1.0652017e-07,0.18945709,8.35048e-11,84.53501,39.709016444306975,1,1.2317362e-06
221,2.7736377e-10,7.862648e-11,0.011227265,0.037984554,20.428951,34.51978,1.3521314e-07,0.1706814,7.4088215e-11,93.25786,39.709016444306975,1,4.422417e-07
222,1.05321765e-10,2.4532947e-11,4.086622e-10,0.0176755,20.496323,34.63848,1.1067152e-07,0.14976078,6.3791965e-11,111.621254,39.709016444306975,1,1.2748814e-07
223,5.8075645e-11,5.116128e-12,2.0499584e-10,4.6525242e-10,19.686623,34.670616,6.1597696e-08,0.1325374,4.96174e-11,82.8329,39.709016444306975,0,-2.5673154e-07
224,2.5501143e-11,0.0,1.4155756e-10,2.6247152e-10,19.893118,34.71379,4.479795e-08,0.11306268,4.0089394e-11,80.80065,39.709016444306975,0,-3.1336498e-09
225,1.690362e-11,0.0,1.2936775e-10,2.3551583e-10,20.111277,34.783264,4.685484e-08,0.10752965,3.82353e-11,86.95399,39.709016444306975,0,4.4273943e-07
226,2.5909297e-11,0.0,1.3985309e-10,2.5227048e-10,19.565655,34.814438,5.512457e-08,0.11599299,4.109589e-11,91.6569,39.709016444306975,0,-9.47158e-08
227,2.5683978e-11,0.0,1.3475637e-10,2.343171e-10,19.217613,34.83581,5.6509492e-08,0.116154425,4.127534e-11,92.266266,39.709016444306975,0,1.417038e-07
228,3.1031417e-11,0.0,1.3757907e-10,2.3468966e-10,18.729195,34.8435,5.8678854e-08,0.12060613,4.227213e-11,91.90431,39.709016444306975,0,1.438876e-07
229,4.0746757e-11,3.1276793e-13,1.4718299e-10,2.4996555e-10,18.210629,34.845726,6.2601394e-08,0.1284988,4.4000904e-11,92.59776,39.709016444306975,1,-8.0472944e-08
230,4.8223987e-11,4.7737396e-12,1.5248981e-10,2.4190397e-10,17.625866,34.84276,7.7646554e-08,0.13596517,4.9233995e-11,108.31034,39.709016444306975,0,1.3549989e-07
231,6.0449944e-11,1.3647983e-11,1.627772e-10,2.5379132e-10,17.073755,34.831383,8.0652e-08,0.14355804,5.1180116e-11,105.92562,39.709016444306975,0,2.8508686e-07
232,5.7120805e-11,1.3722163e-11,1.5192644e-10,2.3975444e-10,16.716993,34.82435,6.635402e-08,0.14167717,4.690779e-11,90.98596,39.709016444306975,0,1.1079089e-07
233,3.848625e-11,1.5751391e-12,1.2387051e-10,1.8648723e-10,16.53413,34.841034,6.3099996e-08,0.13205862,4.453428e-11,101.97977,39.709016444306975,0,4.045636e-07
234,2.6071528e-23,0.0,7.15359e-11,1.1394947e-10,17.835411,34.938534,1.8247226e-08,0.0746809,2.5107557e-11,66.07915,39.709016444306975,0,4.3464112e-07
236,8.3821984e-11,3.6223295e-11,1.8067298e-10,3.0183098e-10,16.4385,34.885075,3.2783632e-08,0.15612961,5.326271e-11,69.33255,39.709016444306975,0,-1.4186236e-07
237,1.5057298e-10,6.607385e-11,2.7014432e-10,0.000125784,16.480377,35.087803,6.825148e-08,0.17418523,6.775195e-11,85.12453,39.709016444306975,0,2.926907e-07
238,1.576088e-10,6.8747716e-11,2.6758326e-10,2.546954e-07,16.208612,35.120914,8.190898e-08,0.17584357,7.345511e-11,91.13144,39.709016444306975,0,8.2111455e-08
239,1.655064e-10,7.194625e-11,2.54851e-10,3.697663e-10,15.657181,35.087383,9.485792e-08,0.17860705,7.71604e-11,102.444046,39.709016444306975,0,-1.5488686e-07
240,1.2985629e-10,5.566484e-11,2.1308502e-10,2.9057004e-10,15.467716,35.096443,8.8886765e-08,0.17184506,7.517323e-11,105.58818,39.709016444306975,0,-9.630212e-08
241,1.3834951e-10,6.1622776e-11,2.1435377e-10,2.833961e-10,15.05276,35.073547,9.2184955e-08,0.17619796,7.551641e-11,107.973854,39.709016444306975,0,4.6278956e-08
242,1.1109758e-10,4.8825863e-11,1.8472678e-10,2.4275598e-10,14.838534,35.065163,8.391084e-08,0.17004475,7.125003e-11,106.009995,39.709016444306975,0,1.7983126e-07
243,9.688925e-11,4.0562873e-11,1.7375741e-10,2.3390623e-10,15.043822,35.108307,7.759918e-08,0.16446245,6.824304e-11,103.056915,39.709016444306975,0,3.6426349e-07
244,3.9033876e-10,1.3153406e-10,4.8180226e-10,0.0044299643,16.694838,35.370808,1.3581999e-07,0.18602896,1.0011737e-10,109.18347,39.709016444306975,0,3.7457295e-07
245,2.0716222e-10,6.3221685e-11,4.4902623e-10,0.008837174,18.923418,35.47803,1.01361685e-07,0.16541314,1.0169318e-10,127.22957,39.709016444306975,0,2.7575345e-07
246,4.803346e-10,1.4407887e-10,0.0072302,0.022600802,18.240984,35.424873,1.1618308e-07,0.18924081,1.1212823e-10,136.54631,39.709016444306975,0,2.3506698e-07
247,3.9598478e-07,2.7694746e-10,0.012570979,0.024030555,16.900242,35.32799,1.423795e-07,0.20770833,1.1618485e-10,130.34377,39.709016444306975,0,1.4821569e-07
248,1.0629362e-09,2.6357772e-10,0.00714577,0.016889794,16.310158,35.298813,1.434437e-07,0.20731379,1.1455402e-10,130.23108,39.709016444306975,0,2.6288592e-07
249,0.00010434138,3.20107e-10,0.008001664,0.016107347,15.64903,35.238834,1.5282215e-07,0.2143506,1.13172575e-10,125.117966,39.709016444306975,0,4.179276e-07
250,0.0062323334,3.915661e-10,0.010185266,0.017518373,15.059207,35.156334,1.633128e-07,0.22145747,1.10898325e-10,116.76087,39.709016444306975,0,3.6798968e-07
251,0.00026853726,2.9694244e-10,0.006005841,0.0144545,14.9301,35.11232,1.4616738e-07,0.21756807,1.01285175e-10,109.20603,39.709016444306975,0,1.4597748e-07
252,3.571601e-11,7.9663724e-16,1.265279e-10,1.9858885e-10,17.618547,35.289913,3.693351e-08,0.121894464,5.4016e-11,89.94385,35.685334618597295,0,2.0083593e-07
253,8.060375e-12,0.0,9.537675e-11,1.551315e-10,18.682968,35.512287,2.2965605e-08,0.0969225,4.6115292e-11,86.650085,35.685334618597295,0,1.0189635e-06
254,1.9178792e-28,0.0,8.152032e-11,1.32069e-10,19.889194,35.71044,1.7771027e-08,0.07783049,6.3586726e-11,82.33832,35.685334618597295,0,8.363491e-07
255,0.0,0.0,4.7842005e-11,8.074351e-11,21.112959,35.64054,6.4369634e-09,0.028757252,8.679537e-11,60.151398,35.685334618597295,0,5.89122e-07
257,5.8982e-11,7.858048e-15,3.564881e-10,0.027668148,22.880821,34.43685,5.048176e-08,0.12537177,4.1876634e-11,77.867935,35.685334618597295,1,3.284291e-07
258,5.7295e-12,0.0,1.4831585e-10,3.4328398e-10,23.003387,34.638004,4.4531454e-08,0.09412298,3.5990853e-11,83.65372,35.685334618597295,0,7.913684e-07
259,4.2964287e-13,0.0,1.14095906e-10,2.2263189e-10,21.993275,34.689697,2.7316565e-08,0.08653012,3.124106e-11,71.5741,35.685334618597295,0,1.8670221e-07
260,0.0,0.0,9.18354e-11,1.7031368e-10,22.34161,34.76461,2.0500021e-08,0.07043992,2.5140176e-11,69.33304,35.685334618597295,1,1.2487476e-07
261,0.0,0.0,7.4882815e-11,1.3406574e-10,22.782017,34.850185,1.9049441e-08,0.05386352,2.2297037e-11,65.72884,35.685334618597295,0,1.884689e-07
262,0.0,0.0,7.4291594e-11,1.309024e-10,22.175695,34.89929,2.286884e-08,0.057478912,2.378617e-11,76.27149,35.685334618597295,0,2.988918e-07
263,0.0,0.0,7.639336e-11,1.3551206e-10,21.935532,34.919056,2.0156316e-08,0.058633532,2.2300734e-11,66.6405,35.685334618597295,0,5.1690655e-08
264,0.0,0.0,7.950151e-11,1.4173086e-10,21.567423,34.923016,1.8955998e-08,0.06269456,2.1885342e-11,66.89125,35.685334618597295,0,3.0686533e-07
265,0.0,0.0,8.679443e-11,1.5497058e-10,20.913069,34.918926,2.1682157e-08,0.07293183,2.3646923e-11,73.961945,35.685334618597295,0,3.3655357e-07
266,4.024544e-29,0.0,8.862229e-11,1.5507942e-10,20.185566,34.909817,2.3681627e-08,0.07859651,2.5118664e-11,77.96211,35.685334618597295,0,2.4934843e-07
267,2.8108688e-16,0.0,8.662109e-11,1.4770647e-10,19.545778,34.88342,2.2579759e-08,0.07929581,2.5410824e-11,72.617546,35.685334618597295,0,4.4240488e-07
268,5.1613465e-19,0.0,8.1012e-11,1.3543569e-10,19.027561,34.866802,1.9943554e-08,0.07657102,2.43872e-11,71.81178,35.685334618597295,0,3.4850393e-07
269,4.0216995e-26,0.0,7.540455e-11,1.2303271e-10,18.513618,34.91152,2.1973916e-08,0.0748839,2.4741851e-11,81.0681,35.685334618597295,0,5.607375e-07
270,0.0,0.0,4.647476e-11,7.9782805e-11,20.854849,35.030308,6.00519e-09,0.028137418,1.6134361e-11,47.69264,35.685334618597295,0,4.7568585e-07
272,6.895014e-11,1.9954512e-11,2.2044748e-10,0.012173616,19.940928,35.079937,2.6641633e-08,0.13073747,4.462263e-11,44.32367,35.685334618597295,1,4.3427463e-07
273,5.7779888e-12,0.0,1.0615682e-10,1.9240022e-10,20.756966,35.531986,1.5287316e-08,0.09325908,3.7883734e-11,71.50256,35.685334618597295,0,9.120397e-08
274,3.849338e-11,1.2469395e-37,1.7175474e-10,3.3113892e-10,20.08354,35.580845,4.6490854e-08,0.11919026,5.5783704e-11,90.78133,35.685334618597295,0,6.2096115e-07
275,5.2647373e-11,2.9655824e-12,1.759672e-10,2.9382935e-10,18.772387,35.496113,5.828036e-08,0.13070083,6.362263e-11,110.1232,35.685334618597295,0,3.957547e-08
276,4.3592907e-11,3.1540994e-13,1.4784118e-10,2.2897316e-10,18.01913,35.43958,5.2054997e-08,0.1272137,6.17132e-11,108.1897,35.685334618597295,0,1.4369056e-07
277,3.340985e-11,1.9272742e-27,1.2462095e-10,1.8912458e-10,17.482782,35.34494,4.428077e-08,0.12160797,5.689765e-11,103.46632,35.685334618597295,0,4.5763534e-07
278,2.1526567e-11,0.0,1.02080185e-10,1.569697e-10,17.089478,35.252216,3.1727275e-08,0.110980496,4.7931718e-11,89.070206,35.685334618597295,0,6.6003525e-07
279,3.004909e-11,1.2096146e-31,1.1913891e-10,1.9324609e-10,17.718378,35.23906,2.6087152e-08,0.11641596,4.4241066e-11,77.625595,35.685334618597295,0,1.895593e-06
280,1.4359107e-10,6.0564664e-11,1.9106625e-09,0.025448045,19.089863,35.423946,3.728894e-08,0.16143423,6.1523675e-11,67.372925,35.685334618597295,1,1.9640431e-06
281,1.3307603e-12,0.0,1.1304513e-10,2.0111451e-10,21.859636,35.478485,2.5078451e-08,0.086231336,6.335693e-11,72.65452,35.685334618597295,1,1.2198165e-06
282,0.0,0.0,9.566944e-11,1.5870957e-10,21.704357,35.447468,2.3760272e-08,0.08157762,7.329456e-11,98.04071,35.685334618597295,0,9.433179e-07
283,4.9668117e-11,8.334803e-18,1.9892953e-10,3.5433811e-10,20.215937,35.428387,4.171095e-08,0.12440418,8.243055e-11,111.490036,35.685334618597295,0,6.041115e-07
284,8.6291925e-11,1.5923948e-11,2.403137e-10,4.4854895e-10,19.25421,35.412518,4.881588e-08,0.1397478,8.339315e-11,108.442696,35.685334618597295,0,6.3726964e-07
285,9.3624775e-11,2.5690458e-11,2.2838255e-10,4.293255e-10,18.399006,35.36496,4.505017e-08,0.14495666,7.605481e-11,90.984245,35.685334618597295,0,6.4108434e-07
286,1.10925616e-10,4.024708e-11,2.3576813e-10,4.4982668e-10,17.598795,35.280647,4.961139e-08,0.15486676,7.0912956e-11,88.10155,35.685334618597295,0,4.1499982e-07
287,8.037435e-11,2.5398562e-11,1.8811207e-10,3.1224087e-10,17.388638,35.24083,4.6126488e-08,0.14663443,6.3472366e-11,88.58473,35.685334618597295,0,5.136509e-07
288,6.909868e-31,0.0,7.899672e-11,1.2958638e-10,19.540033,35.47463,1.8276754e-08,0.07368458,4.0332817e-11,89.148636,31.855430742650643,0,8.771804e-07
289,0.0,0.0,8.009758e-11,1.4541576e-10,22.581522,35.6905,9.151567e-09,0.057089794,3.2438836e-11,41.448006,31.855430742650643,1,-4.8391325e-07
290,0.0,0.0,3.6628055e-11,6.542321e-11,23.914759,35.995308,4.2066075e-09,0.0007601412,7.1531926e-11,44.674175,31.855430742650643,0,4.3382818e-07
293,0.0,0.0,8.4895056e-11,1.6569308e-10,24.526073,34.351658,9.771346e-09,0.056335025,2.0076111e-11,68.69667,31.855430742650643,1,6.46256e-07
294,0.0,0.0,7.4262645e-11,1.3905287e-10,24.82637,34.66373,1.5682698e-08,0.043995388,2.0577685e-11,63.2729,31.855430742650643,0,6.325938e-07
295,0.0,0.0,6.7860266e-11,1.240082e-10,24.102568,34.749283,1.2378041e-08,0.040893782,1.989373e-11,64.60872,31.855430742650643,0,6.103749e-07
296,0.0,0.0,5.6245123e-11,1.0045921e-10,24.164938,34.843655,9.997344e-09,0.030094743,1.732164e-11,63.477783,31.855430742650643,0,3.1348208e-07
297,0.0,0.0,5.2467284e-11,9.076952e-11,24.03915,34.944233,1.5256196e-08,0.031508643,1.8856717e-11,80.28554,31.855430742650643,0,3.6721383e-07
298,0.0,0.0,4.8227904e-11,8.257208e-11,23.645155,35.029007,1.3591859e-08,0.027839279,1.8193202e-11,84.00284,31.855430742650643,0,3.3251288e-07
299,0.0,0.0,2.9726062e-11,5.2171455e-11,24.554829,35.014507,3.491872e-09,3.8326056e-10,1.0540341e-11,42.321423,31.855430742650643,0,4.683689e-07
300,0.0,0.0,2.8118017e-11,4.9467135e-11,25.57368,34.94654,3.0841403e-09,1.4187031e-10,8.80672e-12,33.61467,31.855430742650643,0,1.3346717e-07
301,0.0,0.0,3.0813258e-11,5.4657896e-11,25.504225,34.886463,3.4004206e-09,2.0308133e-10,8.914688e-12,33.32599,31.855430742650643,0,4.6366696e-07
302,0.0,0.0,3.658788e-11,6.533578e-11,24.027487,34.872044,4.285428e-09,0.0024190815,1.0193673e-11,39.51917,31.855430742650643,0,3.9023166e-07
303,0.0,0.0,4.1553695e-11,7.334786e-11,22.63275,34.87617,5.0824274e-09,0.013697167,1.1288279e-11,46.321373,31.855430742650643,0,4.0658898e-07
304,0.0,0.0,4.491017e-11,7.8477155e-11,21.559563,34.885105,5.7595164e-09,0.02183266,1.2065777e-11,52.516415,31.855430742650643,0,6.2899875e-07
305,0.0,0.0,5.6608197e-11,9.549952e-11,19.988083,35.007267,1.1215565e-08,0.04328335,1.7518981e-11,83.87782,31.855430742650643,0,7.985218e-07
306,0.0,0.0,9.3081e-11,1.8439342e-10,24.034063,34.96654,1.0124824e-08,0.058542784,2.1607433e-11,24.235176,31.855430742650643,1,-8.8042526e-07
309,0.0,0.0,8.275847e-11,1.5648467e-10,24.030603,35.50867,8.836356e-09,0.054307424,2.7580525e-11,39.30405,31.855430742650643,1,-7.046012e-08
310,0.0,0.0,4.9467024e-11,8.786415e-11,23.798399,35.626484,5.6200533e-09,0.02276578,2.8426898e-11,48.428867,31.855430742650643,0,4.346915e-07
311,0.0,0.0,7.166613e-11,1.2596624e-10,22.509798,35.67156,1.11252865e-08,0.0516846,3.5203503e-11,61.76501,31.855430742650643,0,7.579123e-07
312,0.0,0.0,7.5569946e-11,1.2983183e-10,21.189268,35.582836,1.2045315e-08,0.060294256,3.6531566e-11,63.97021,31.855430742650643,0,4.4899664e-07
313,0.0,0.0,6.630206e-11,1.1034719e-10,20.099596,35.46859,1.05546025e-08,0.054545835,3.399161e-11,64.35065,31.855430742650643,0,7.978793e-07
314,5.216e-42,0.0,7.050779e-11,1.15530106e-10,18.87952,35.3083,1.1940647e-08,0.06686243,3.244979e-11,84.60908,31.855430742650643,0,1.6036047e-06
315,5.127192e-11,6.1442106e-12,2.095208e-10,0.016323343,22.287415,34.995068,1.7954566e-08,0.10294009,3.3744292e-11,5.8347807,31.855430742650643,1,-7.8524414e-07
317,0.0,0.0,5.166609e-11,9.002897e-11,23.035723,35.49473,6.217205e-09,0.026927527,4.9811176e-11,54.269928,31.855430742650643,1,9.88506e-07
318,0.0,0.0,6.674106e-11,1.1059339e-10,22.678844,35.421173,1.6542032e-08,0.053196352,6.7118325e-11,88.63028,31.855430742650643,0,9.726452e-07
319,0.0,0.0,4.8805914e-11,8.3116215e-11,22.805458,35.455765,7.508119e-09,0.031190049,6.5837856e-11,61.8255,31.855430742650643,0,7.777136e-07
320,0.0,0.0,4.9665234e-11,8.632332e-11,22.533014,35.42011,6.171653e-09,0.025758248,5.5407467e-11,42.12921,31.855430742650643,0,6.988353e-07
321,0.0,0.0,6.677309e-11,1.1324564e-10,21.139393,35.411324,9.28272e-09,0.051957592,5.1284546e-11,58.522797,31.855430742650643,0,7.685684e-07
322,2.250133e-34,0.0,7.937737e-11,1.3386163e-10,20.289349,35.36288,1.1798242e-08,0.06881204,4.5686628e-11,64.86958,31.855430742650643,0,6.3458435e-07
323,2.8649617e-33,0.0,7.761446e-11,1.3059637e-10,19.959442,35.358807,1.1317648e-08,0.06960852,3.8349757e-11,74.10875,31.855430742650643,0,2.3368597e-07
324,0.0,0.0,6.2454694e-11,1.04577014e-10,20.928543,35.682545,1.1613418e-08,0.048014008,3.5687717e-11,89.62338,28.178642670371627,0,8.4503495e-07
325,0.0,0.0,8.658627e-11,1.6674745e-10,24.0327,35.681217,9.068014e-09,0.054314375,3.379396e-11,39.322617,28.178642670371627,1,-1.0025552e-06
329,0.0,0.0,4.629767e-11,8.422346e-11,25.423092,34.31915,4.8696776e-09,0.016794698,1.413376e-11,72.524315,28.178642670371627,0,9.2675964e-07
330,0.0,0.0,6.4612565e-11,1.1713469e-10,25.216583,34.72416,2.0283355e-08,0.039448913,1.9047763e-11,98.19341,28.178642670371627,0,8.8281894e-07
331,0.0,0.0,5.2916654e-11,9.321329e-11,24.869804,34.885597,1.4504531e-08,0.031125905,1.8178709e-11,97.67276,28.178642670371627,0,5.279594e-07
332,0.0,0.0,4.3610046e-11,7.537656e-11,24.757572,34.981472,1.0728826e-08,0.020364229,1.6246799e-11,99.489365,28.178642670371627,0,6.1924106e-07
333,0.0,0.0,3.903549e-11,6.712725e-11,24.564638,35.070526,8.646441e-09,0.013813988,1.4954144e-11,97.839485,28.178642670371627,0,5.781084e-07
334,0.0,0.0,3.782855e-11,6.4919285e-11,24.256737,35.185783,8.069836e-09,0.011740646,1.4424465e-11,95.86688,28.178642670371627,0,6.237459e-07
335,0.0,0.0,3.6349194e-11,6.2530287e-11,24.337566,35.173862,8.016258e-09,0.008728354,1.3717996e-11,81.315506,28.178642670371627,0,4.622047e-07
336,0.0,0.0,3.220477e-11,5.6362023e-11,24.423635,35.14675,4.649143e-09,5.987923e-09,1.1406053e-11,66.00748,28.178642670371627,0,6.609865e-07
337,0.0,0.0,3.2285227e-11,5.6950465e-11,24.084099,35.074226,4.2684563e-09,2.8544307e-09,1.0685289e-11,66.56286,28.178642670371627,0,6.1865757e-07
338,0.0,0.0,2.8257582e-11,4.911932e-11,23.553545,34.98892,3.4265641e-09,3.136448e-10,9.280993e-12,66.89506,28.178642670371627,0,8.835467e-07
339,0.0,0.0,2.6282731e-11,4.5557252e-11,23.281675,34.954937,3.0214151e-09,1.1769702e-10,8.0662204e-12,57.625385,28.178642670371627,0,7.1871716e-07
340,0.0,0.0,3.17769e-11,5.5608105e-11,22.26394,34.98031,3.8575174e-09,2.5578115e-10,8.872575e-12,66.937904,28.178642670371627,0,8.500609e-07
341,0.0,0.0,4.860476e-11,8.264038e-11,20.932524,35.15658,8.904398e-09,0.029552028,1.8611591e-11,87.03682,28.178642670371627,0,1.0282248e-06
342,0.0,0.0,9.2556685e-11,1.7778942e-10,23.227976,35.15682,1.006699e-08,0.06267587,3.7369413e-11,43.33332,28.178642670371627,1,-1.0293231e-06
345,0.0,0.0,5.805903e-11,1.0478108e-10,23.983929,35.651283,6.247565e-09,0.031218521,2.6374914e-11,51.546684,28.178642670371627,0,6.5613585e-07
346,0.0,0.0,3.257572e-11,5.7849933e-11,24.1807,35.724102,3.6419563e-09,2.0087881e-10,2.6608719e-11,54.970695,28.178642670371627,0,5.5966836e-07
347,0.0,0.0,2.742683e-11,4.8204066e-11,24.920773,35.780106,3.0347622e-09,1.2601889e-10,2.5283105e-11,40.529804,28.178642670371627,0,2.5294108e-07
348,0.0,0.0,3.2003136e-11,5.684431e-11,24.2962,35.566486,3.6391077e-09,2.1005313e-10,2.431052e-11,35.731453,28.178642670371627,0,7.5899595e-07
349,0.0,0.0,4.1591588e-11,7.2386076e-11,21.290514,35.5024,5.275694e-09,0.014585443,2.4921018e-11,66.25198,28.178642670371627,0,1.4294513e-06
350,0.0,0.0,5.6452325e-11,9.529457e-11,19.725328,35.39788,7.390066e-09,0.043434322,3.0694246e-11,84.16966,28.178642670371627,0,1.0175836e-06
351,5.4858555e-11,9.067302e-12,2.1225713e-10,0.015604992,21.435083,35.180798,1.9759652e-08,0.12073723,5.0650747e-11,55.77466,28.178642670371627,1,-1.23629e-06
