,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
37,0.015837496,1.4056811e-09,1.1243094e-10,4.4264238e-11,-1.7822535,34.44292,1.3585369e-06,0.25799927,2.0161726,4.339397e-10,176.7094,103.99735,1.6897756e-06
38,0.00016525244,1.1203515e-09,1.10331445e-10,4.0639873e-11,-1.4856211,34.6143,1.4502491e-06,0.24437337,2.2347574,4.6061008e-10,226.29549,103.99735,7.604032e-07
39,9.002147e-06,1.2635607e-09,1.13743605e-10,4.2698366e-11,-1.2485691,34.67573,1.5833465e-06,0.24945286,2.1707792,4.994267e-10,257.94785,103.99735,2.6229378e-07
40,0.11962474,2.3211641e-09,1.2768221e-10,6.332813e-11,-1.1303663,34.725895,1.7671302e-06,0.29108417,2.1693435,5.5201516e-10,95.259674,103.99735,5.386223e-07
41,0.109025784,2.078144e-09,1.2862492e-10,6.000398e-11,-0.9352222,34.742027,1.8268971e-06,0.2847268,2.1027217,5.665647e-10,107.25039,103.99735,3.332084e-07
42,0.10655652,2.23616e-09,1.2923221e-10,5.926991e-11,-0.9377577,34.74825,1.8428339e-06,0.2802657,2.1061444,5.6813243e-10,110.76253,103.99735,-1.6344916e-07
43,1.3217327e-08,2.2926001e-10,8.0131485e-11,2.4685436e-11,-0.75588894,34.7716,1.7885022e-06,0.17340063,1.8484583,5.476958e-10,797.7178,103.99735,2.5123995e-07
44,0.007046096,6.7136036e-10,8.81131e-11,3.0689073e-11,-1.13146,34.74898,1.7603085e-06,0.20374879,2.1988955,5.365825e-10,777.52496,103.99735,-1.2107218e-06
45,2.3741843e-07,1.872697e-09,1.1772058e-10,4.2471172e-11,-1.2825965,34.722645,1.7526546e-06,0.26287568,2.0908456,5.3783494e-10,508.0319,103.99735,-9.644668e-07
46,0.00038505153,5.4791716e-10,8.740881e-11,3.06897e-11,-1.333965,34.70928,1.6795055e-06,0.20660807,2.1795735,5.157935e-10,621.4348,103.99735,-7.6038384e-07
47,4.266568e-05,1.4604207e-09,1.0398291e-10,4.4819072e-11,-1.4025522,34.69318,1.6995148e-06,0.2478742,2.1054816,5.2538107e-10,470.5028,103.99735,-6.294813e-07
48,1.2834072e-07,1.4543335e-09,1.1171718e-10,4.0438427e-11,-1.4248701,34.682632,1.6854407e-06,0.2528251,2.2137806,5.229744e-10,432.87955,103.99735,-6.485149e-07
49,1.5401095e-06,2.3657907e-09,1.1451032e-10,4.1608602e-11,-1.4026839,34.67726,1.6801389e-06,0.2557657,2.2445674,5.2222027e-10,406.08237,103.99735,-4.9441263e-07
50,0.11344915,2.5125315e-09,1.2405836e-10,6.241493e-11,-1.3686284,34.671825,1.7028054e-06,0.29124895,2.1827707,5.299952e-10,97.964424,103.99735,-2.3702785e-07
51,0.044823006,1.0880434e-08,1.4069233e-10,6.8156134e-11,-1.1994306,34.681732,1.7213006e-06,0.30390984,2.1890974,5.346538e-10,93.5951,103.99735,7.1499926e-08
52,0.016568415,9.301918e-09,1.4312942e-10,6.481755e-11,-0.9449048,34.701363,1.7583321e-06,0.29938325,2.1070971,5.433369e-10,108.04665,103.99735,3.9786187e-07
