,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
37,0.00081818074,1.057945e-09,1.1356159e-10,4.5376432e-11,-1.3850462,34.381767,1.1533389e-06,0.2504615,2.1986666,3.8249032e-10,169.41187,103.99735,1.9994775e-06
38,0.01880496,1.3217086e-09,1.176673e-10,4.6689937e-11,-1.020283,34.528618,1.3021829e-06,0.2463314,2.0938306,4.285713e-10,188.50116,103.99735,6.5624533e-07
39,0.014347423,1.2867741e-09,1.1646847e-10,4.246853e-11,-0.64969176,34.631706,1.4852345e-06,0.23041728,2.0911872,4.8079923e-10,284.01013,103.99735,3.308116e-07
40,0.0055053965,1.0870276e-09,1.1470593e-10,3.7199736e-11,-0.40154794,34.696026,1.6113772e-06,0.21578419,2.2025633,5.11726e-10,361.1945,103.99735,5.9964964e-07
41,0.009172831,1.3781757e-09,1.2039682e-10,3.7624293e-11,-0.093306325,34.720802,1.6557892e-06,0.21171694,2.0979047,5.246152e-10,393.3903,103.99735,3.1097193e-07
42,0.00326899,9.311817e-10,1.1299755e-10,3.5265273e-11,-0.11995979,34.72486,1.6622309e-06,0.20497285,1.9073778,5.247176e-10,444.52594,103.99735,-3.318978e-07
43,0.00018798151,6.199688e-10,1.04974966e-10,3.2498178e-11,0.022125816,34.73051,1.6718507e-06,0.19279857,2.1259205,5.2777543e-10,504.37003,103.99735,4.6763034e-08
44,0.003044785,1.2401188e-09,1.3386435e-10,4.6529405e-11,-0.51140827,34.70119,1.6846845e-06,0.30225366,2.1025434,5.2921484e-10,127.15049,103.99735,-1.2933364e-06
45,0.099787,3.0289609e-09,1.3149647e-10,6.172382e-11,-0.6841428,34.693146,1.7136956e-06,0.27082446,2.1735148,5.3908467e-10,116.275375,103.99735,-1.0752559e-06
46,0.0059971693,1.0658492e-09,1.0743819e-10,3.661228e-11,-0.72423106,34.69058,1.6577518e-06,0.21692987,2.0876307,5.2168087e-10,505.7408,103.99735,-8.9954614e-07
47,0.100185506,3.5515513e-09,1.323638e-10,6.302161e-11,-0.8331943,34.66969,1.6810923e-06,0.2741134,2.1895084,5.313378e-10,107.60455,103.99735,-7.531869e-07
48,0.006529014,1.0052119e-09,1.05935365e-10,3.7459334e-11,-0.8230803,34.66773,1.6413048e-06,0.2166607,2.1808362,5.1830984e-10,493.49734,103.99735,-7.0887086e-07
49,0.003814121,9.791783e-10,1.0580022e-10,3.743291e-11,-0.8030805,34.660866,1.613464e-06,0.2170597,2.0856872,5.0943927e-10,475.04495,103.99735,-5.108236e-07
50,0.0019079399,7.767313e-10,1.0460202e-10,3.4254776e-11,-0.67153746,34.664555,1.5983746e-06,0.20880349,2.149197,5.044083e-10,496.19058,103.99735,-2.6449368e-07
51,0.00026051755,8.3469603e-10,1.04329746e-10,3.349652e-11,-0.4897932,34.673096,1.6171865e-06,0.20514867,2.0201073,5.0940807e-10,523.27747,103.99735,-1.5622038e-07
52,0.00024129698,7.984267e-10,1.10436695e-10,3.3399776e-11,-0.21549132,34.685654,1.6064768e-06,0.20532055,1.8295556,5.0575083e-10,477.9983,103.99735,7.6024776e-08
53,0.07094758,1.1110247e-09,1.2373653e-10,5.191683e-11,-0.07810226,34.679283,1.6683124e-06,0.26660368,1.978108,5.2569504e-10,268.88495,103.99735,3.3204321e-07
54,0.07895543,1.4185946e-09,1.256139e-10,5.4619906e-11,-0.25998592,34.678043,1.6962564e-06,0.26315677,2.0291471,5.310882e-10,205.27705,103.99735,-7.8034134e-07
