,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
566,0.028195357,0.017008105,0.07960863,0.11988975,24.071476,35.771126,2.6779633e-08,0.14309368,2.0655377,1.6183264e-10,81.00559,328.44943,-5.983943e-07
570,4.5027773e-11,3.1159755e-11,2.1116754e-10,3.9109657e-10,25.179426,34.7436,1.2464114e-08,0.0715195,1.2323523,1.3493227e-10,81.79238,328.44943,5.271695e-07
571,1.08607845e-10,9.411094e-11,0.013719332,0.060865633,25.663668,34.666763,1.5194384e-08,0.09511271,1.5421836,1.2542066e-10,80.975136,328.44943,-1.5682324e-06
572,1.1814806e-10,9.996639e-11,0.024972087,0.06950499,26.482254,34.642265,1.549194e-08,0.09495724,1.5580026,1.3818462e-10,80.97758,328.44943,-1.0165702e-06
573,2.640699e-10,1.9761362e-10,0.05730163,0.097842395,26.442625,34.59713,1.9037584e-08,0.11180233,1.7486745,1.3973893e-10,80.9602,328.44943,-1.2295858e-06
574,0.0056606065,4.2090773e-10,0.07172014,0.11067775,26.164932,34.52604,2.1752449e-08,0.12278335,1.8574849,1.2648745e-10,81.03261,328.44943,-9.882717e-07
575,0.04012707,0.028186213,0.09187783,0.12841582,25.91851,34.36528,3.0052462e-08,0.1504237,2.1485267,9.608564e-11,81.055374,328.44943,-1.1524601e-06
576,0.049713075,0.04552288,0.0833931,0.15348205,27.872627,34.351982,2.7214396e-08,0.11552309,2.1647933,7.1588485e-11,15.206353,332.17743,-1.4387372e-06
577,1.1015055e-10,9.780716e-11,0.02924685,0.08475306,28.266619,34.131725,1.497095e-08,0.08368831,1.5156863,6.6273355e-11,51.892323,332.17743,-1.03777495e-07
578,0.0,0.0,1.14625046e-10,1.8136044e-10,29.250391,33.888317,7.587152e-09,0.038307298,0.9920591,6.472322e-11,49.853046,332.17743,-1.7640072e-07
579,1.0376914e-11,0.0,1.4627037e-10,2.3338925e-10,29.39343,34.1682,8.515615e-09,0.04560467,1.0326009,5.5910516e-11,67.63386,332.17743,3.668168e-07
580,1.0080589e-11,0.0,1.3960898e-10,2.0245397e-10,28.961458,33.969444,8.430227e-09,0.04628657,1.0337007,5.0116408e-11,80.00526,332.17743,8.4551857e-07
581,2.4810006e-11,1.3050287e-11,1.8207237e-10,0.010254868,29.074493,33.895573,9.729675e-09,0.053569157,1.1430991,5.395527e-11,52.979496,332.17743,-4.099187e-07
582,3.2543745e-11,2.2825212e-11,1.96796e-10,0.03005423,28.901625,34.018456,1.0206739e-08,0.055913042,1.1983491,5.961409e-11,40.373035,332.17743,-7.7995645e-07
583,1.3469606e-11,0.0,1.2821036e-10,2.0990944e-10,28.179758,34.452766,8.4543705e-09,0.04502616,1.0656288,6.980926e-11,57.774853,332.17743,-6.402079e-07
584,9.604044e-12,0.0,1.11688936e-10,1.6041068e-10,27.502432,34.92764,7.931234e-09,0.04257477,1.0407708,7.750293e-11,70.16495,332.17743,-7.363744e-07
585,1.483554e-11,4.2134052e-12,1.1881977e-10,1.6522375e-10,26.722292,35.195286,8.474234e-09,0.04764889,1.0813183,8.5409235e-11,79.984886,332.17743,-1.0412161e-06
586,2.0958528e-11,1.1651118e-11,1.2700978e-10,1.7853383e-10,25.982584,35.372128,9.120741e-09,0.052671175,1.127806,9.19077e-11,80.96232,332.17743,-1.4188568e-06
587,2.7164628e-11,1.906462e-11,1.3554101e-10,1.9396433e-10,25.310066,35.474747,9.786585e-09,0.057693135,1.1729783,9.635548e-11,81.005325,332.17743,-1.6489287e-06
588,5.2637394e-11,4.549507e-11,1.9774579e-10,0.002824498,24.68709,35.499527,1.226231e-08,0.07641784,1.3347156,9.9304266e-11,80.990906,332.17743,-2.180094e-06
589,1.14161375e-10,1.029107e-10,0.0050594048,0.05557677,24.229849,35.485744,1.5676992e-08,0.10049103,1.5798998,1.0199392e-10,80.95524,332.17743,-2.6658586e-06
590,2.2563389e-10,1.8933072e-10,0.039595578,0.084860094,23.97176,35.413918,1.9174587e-08,0.11892464,1.7833339,1.04157356e-10,80.94266,332.17743,-2.7483325e-06
591,0.012375609,0.0027132994,0.06646234,0.10843718,23.97922,35.29062,2.30855e-08,0.13480733,1.9590949,1.0507502e-10,80.94758,332.17743,-2.5536e-06
592,0.030960124,0.020246454,0.08567423,0.12352595,24.289965,35.189053,2.6956089e-08,0.14575306,2.0925283,1.03312275e-10,80.96115,332.17743,-2.0658006e-06
593,0.00045017133,5.026271e-10,0.059477005,0.0998019,24.637577,35.32166,2.2751397e-08,0.12641577,1.852287,9.256697e-11,81.1587,332.17743,-3.85694e-07
598,5.1518134e-11,4.531927e-11,1.803926e-10,3.5823333e-10,24.02285,35.199245,1.2229681e-08,0.07566979,1.3278495,1.7110868e-10,81.06337,332.17743,-1.299434e-06
599,1.7371507e-10,1.5131338e-10,0.024442626,0.07389431,23.837444,35.88492,1.7774873e-08,0.11173384,1.7105894,1.8565106e-10,81.048416,332.17743,-2.201008e-06
600,0.025795432,0.014767518,0.072663255,0.11685951,23.489124,35.841568,2.5200686e-08,0.14243132,2.0647705,2.1862223e-10,81.00594,332.17743,-2.2127072e-06
601,0.06821289,0.05334159,0.09563301,0.13956872,23.770481,35.81279,3.522709e-08,0.17774585,2.4330113,2.3918292e-10,80.925446,332.17743,-1.9365805e-06
602,0.057844903,0.0442979,0.092430286,0.13666113,24.841228,35.52727,3.1668172e-08,0.16399111,2.3252997,2.3901384e-10,78.53789,332.17743,-9.965091e-07
606,3.7918595e-11,2.8826023e-11,1.7955658e-10,3.5809175e-10,26.132702,34.801514,1.0939976e-08,0.06534178,1.2315489,1.401975e-10,80.94,332.17743,-6.4562454e-07
607,1.05272964e-10,9.686899e-11,0.016389245,0.07650018,26.858587,34.685524,1.4679876e-08,0.085433535,1.5262877,1.2675246e-10,56.740654,332.17743,-1.4387763e-06
608,2.7880856e-10,2.9439018e-10,0.05217472,0.1290062,28.323425,34.651436,1.7702474e-08,0.08381943,1.6675975,1.4835846e-10,14.7003,332.17743,-1.7358025e-06
609,0.021167409,0.020089021,0.064843476,0.14019443,28.17313,34.616108,2.1037602e-08,0.09385191,1.8625441,1.5391516e-10,10.984855,332.17743,-1.6972901e-06
610,0.032273002,0.024462026,0.079961486,0.13419326,27.480782,34.538403,2.4506363e-08,0.1227073,2.0390778,1.4069884e-10,52.348408,332.17743,-1.4300566e-06
611,0.0430184,0.031029537,0.09603118,0.13192663,27.398045,34.23658,2.9645557e-08,0.14927797,2.157075,8.8931994e-11,80.0912,332.17743,-9.94307e-07
614,0.0,0.0,9.932002e-11,1.5569628e-10,29.479172,33.628666,6.9045263e-09,0.033080816,0.9509665,6.5291286e-11,47.816868,334.04535,-2.1030428e-07
615,4.2482875e-11,3.321255e-11,2.9470731e-10,0.07025254,31.07691,34.026768,1.0675913e-08,0.052827492,1.2044059,5.5651567e-11,8.0432625,334.04535,-8.274044e-07
616,1.531473e-10,1.5270024e-10,0.04624749,0.122418724,31.026945,33.92941,1.538825e-08,0.0673326,1.4653273,5.4106608e-11,1.2749337,334.04535,-1.6301456e-06
617,2.956785e-11,2.058923e-11,1.9135879e-10,0.04396573,30.09485,33.856457,9.745291e-09,0.049210366,1.1620358,5.7788243e-11,14.865415,334.04535,-7.799868e-07
618,1.4901346e-11,0.0,1.3922381e-10,3.179392e-10,29.163517,33.933937,8.642635e-09,0.043572307,1.0631658,6.621194e-11,36.65811,334.04535,-6.6081805e-07
619,0.0,0.0,9.772862e-11,1.341576e-10,28.080008,34.442047,7.0866535e-09,0.036503773,0.9788687,7.869919e-11,75.52475,334.04535,-3.5679298e-07
620,0.0,0.0,9.2428086e-11,1.2210716e-10,27.393623,34.87952,6.986555e-09,0.036069874,0.9767856,8.136609e-11,80.893196,334.04535,-3.559466e-07
621,5.0339047e-12,0.0,9.4445306e-11,1.246999e-10,26.758429,35.122135,7.272041e-09,0.038310353,1.0027238,8.530679e-11,80.90487,334.04535,-4.6570116e-07
622,8.851463e-12,0.0,9.846893e-11,1.304335e-10,26.154987,35.292713,7.670551e-09,0.041471135,1.0356007,8.846508e-11,80.92028,334.04535,-6.165939e-07
623,1.2338138e-11,0.0,1.0225817e-10,1.3592437e-10,25.645323,35.40591,8.041479e-09,0.044416193,1.0651562,9.0931734e-11,80.932915,334.04535,-7.045494e-07
624,2.1697722e-11,1.3521344e-11,1.2054503e-10,1.6651984e-10,25.245424,35.42419,9.123407e-09,0.052800182,1.1377256,9.227838e-11,80.91927,334.04535,-8.3865257e-07
625,3.3697708e-11,2.6610703e-11,1.4898605e-10,2.2442564e-10,25.02529,35.385143,1.0476542e-08,0.062642716,1.2167581,9.3218454e-11,80.897156,334.04535,-8.8851925e-07
626,5.5951944e-11,4.8356954e-11,2.1342297e-10,0.014292266,24.964142,35.242294,1.2448221e-08,0.07806276,1.357732,9.3941986e-11,80.8795,334.04535,-8.957778e-07
627,1.3212628e-10,1.1690515e-10,0.02251512,0.06926112,25.10393,35.017822,1.632299e-08,0.102027744,1.6234382,9.3064646e-11,80.86219,334.04535,-9.536815e-07
628,0.009783094,0.00077884493,0.071430564,0.11319828,25.356876,34.83469,2.223241e-08,0.12696154,1.9148073,9.1757886e-11,78.05703,334.04535,-1.0121771e-06
629,0.018139744,0.008206524,0.08068447,0.118472524,25.451633,34.90989,2.4244112e-08,0.13319455,1.9722297,8.945324e-11,80.9215,334.04535,-6.576591e-07
633,8.1971695e-12,0.0,9.4394596e-11,1.2476671e-10,25.744818,34.330387,7.619912e-09,0.039961386,1.0225227,2.6678296e-10,80.98018,334.04535,3.8772612e-07
634,1.4604125e-11,5.960461e-12,1.0272878e-10,1.3765689e-10,25.164984,35.260387,8.233734e-09,0.04582976,1.0847523,1.9717075e-10,80.91805,334.04535,-2.754978e-07
635,1.9793675e-11,1.17385745e-11,1.12538916e-10,1.5440128e-10,24.944355,35.74403,8.853585e-09,0.05039463,1.1234291,2.5439958e-10,80.948975,334.04535,-1.387731e-07
636,5.1543866e-11,4.452403e-11,1.9101126e-10,0.0015706524,24.734558,35.635567,1.20688295e-08,0.074071944,1.3237537,3.5055825e-10,80.966,334.04535,-2.498964e-07
637,1.5699994e-10,1.3653412e-10,0.027368601,0.07707547,24.962442,35.838303,1.70027e-08,0.10459275,1.6671426,3.4709446e-10,80.949356,334.04535,-2.9137917e-07
638,0.03904506,0.027477548,0.08315748,0.13011953,25.50418,35.41223,2.6434659e-08,0.14229915,2.1447988,3.2080077e-10,75.37949,334.04535,-7.1596605e-07
642,6.546258e-11,5.4826896e-11,2.819088e-10,0.033787116,25.974005,34.89508,1.28845565e-08,0.07970939,1.3831853,1.5616712e-10,81.12018,334.04535,-9.1989915e-07
643,8.436941e-11,8.1897156e-11,0.0045645623,0.08263486,28.016682,34.768005,1.3336627e-08,0.071289115,1.430564,1.443788e-10,27.045698,334.04535,-1.0441398e-06
644,0.04849784,0.044032406,0.08090861,0.15583706,29.91923,34.707504,2.5388738e-08,0.08892326,1.9486322,1.9292586e-10,0.2581497,334.04535,-2.5471418e-06
645,0.0002719664,0.0015846584,0.05914775,0.13802318,28.87003,34.718746,1.8302075e-08,0.0817556,1.6709287,2.0287967e-10,9.123732,334.04535,-1.214722e-06
646,0.013205527,0.012342739,0.06340238,0.13762933,28.405054,34.591583,2.0018827e-08,0.09126408,1.8026292,1.6045741e-10,16.48521,334.04535,-1.2658761e-06
647,0.05336049,0.04898402,0.08668527,0.15802795,28.72423,34.118008,2.7881784e-08,0.109662086,2.1499941,7.363286e-11,11.74298,334.04535,-1.2881845e-06
650,2.949802e-11,2.1868434e-11,1.8070152e-10,0.04469042,29.923853,33.649452,9.653188e-09,0.047580443,1.1568581,6.9154696e-11,3.9900246,334.04535,-1.3076808e-06
651,5.2257722e-11,4.2995715e-11,0.0013421822,0.08510761,31.781633,33.996613,1.1211651e-08,0.05336108,1.2173426,7.04587e-11,0.49943224,334.04535,-1.5022293e-06
652,4.5004757e-11,3.618674e-11,3.2372183e-10,0.07603509,31.353834,33.957085,1.07753e-08,0.052169103,1.2019137,6.4667494e-11,1.2455375,334.04535,-1.3160711e-06
653,1.1886039e-11,0.0,1.3430576e-10,0.0005756192,30.130972,33.88667,8.2969125e-09,0.038382657,1.0232275,7.378832e-11,8.936668,334.04535,-9.1721216e-07
654,0.0,0.0,1.0844149e-10,1.7880726e-10,28.785471,33.947548,7.513093e-09,0.03716434,1.0030459,8.293091e-11,48.00349,334.04535,-6.624632e-07
655,5.06864e-12,0.0,1.0209776e-10,1.4110178e-10,27.728008,34.41757,7.3901005e-09,0.038944274,1.0044218,9.5395615e-11,77.430176,334.04535,-5.6038357e-07
656,1.2524533e-11,0.0,1.15534256e-10,1.6126328e-10,27.051466,34.7518,8.210046e-09,0.045553595,1.0639191,9.574276e-11,80.840706,334.04535,-6.5553525e-07
657,1.995747e-11,1.0293797e-11,1.2925261e-10,1.8620669e-10,26.473444,34.94746,9.01974e-09,0.051630244,1.1194329,9.739246e-11,80.840706,334.04535,-7.966967e-07
658,1.9862317e-11,1.0857399e-11,1.2322973e-10,1.7364722e-10,25.973284,35.109818,8.952043e-09,0.05132998,1.1218522,9.723395e-11,80.840706,334.04535,-7.959586e-07
659,1.9890983e-11,1.14027746e-11,1.1892361e-10,1.6486533e-10,25.558702,35.230576,8.913586e-09,0.051196955,1.1244332,9.600472e-11,80.85192,334.04535,-7.5493e-07
660,2.4622923e-11,1.6849331e-11,1.2803676e-10,1.8138713e-10,25.308666,35.254116,9.442912e-09,0.055175316,1.1585575,9.638545e-11,80.84623,334.04535,-7.4026224e-07
661,3.3682952e-11,2.6583747e-11,1.5095088e-10,2.3110569e-10,25.20466,35.19101,1.0459667e-08,0.06242717,1.2158179,9.732576e-11,80.840706,334.04535,-7.0854736e-07
662,5.326636e-11,4.5561693e-11,2.09646e-10,0.013414815,25.245163,34.98417,1.2181197e-08,0.07594317,1.3412335,9.899554e-11,80.84359,334.04535,-6.5013757e-07
663,1.2495543e-10,1.1036188e-10,0.021804906,0.068684965,25.436054,34.716763,1.5958467e-08,0.09943213,1.6028758,9.556263e-11,80.840706,334.04535,-6.683267e-07
664,2.4330543e-10,1.9558492e-10,0.053509504,0.0953087,25.681479,34.48413,1.9125585e-08,0.11432354,1.7709192,8.9619256e-11,80.840706,334.04535,-5.75708e-07
665,2.1900522e-10,1.7874731e-10,0.050973866,0.0924554,25.895718,34.46479,1.871886e-08,0.11165065,1.7415909,8.781506e-11,80.893135,334.04535,-2.4912566e-07
669,7.442309e-11,6.5424166e-11,2.9852584e-10,0.040603034,25.448,34.159492,1.332075e-08,0.08375219,1.434089,2.7290362e-10,80.840706,334.04535,-8.328114e-07
