,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
37,0.0101572815,1.3176127e-09,1.1236264e-10,4.404183e-11,-1.6829509,34.414722,1.2746356e-06,0.2569885,2.006546,4.133114e-10,176.04254,103.99735,1.8222345e-06
38,0.018519707,1.2061954e-09,1.1140902e-10,4.5815435e-11,-1.3688025,34.579266,1.4116829e-06,0.24847493,2.161508,4.546896e-10,193.9185,103.99735,7.4987577e-07
39,0.0007513524,1.1053556e-09,1.0901099e-10,3.9338557e-11,-1.0521051,34.662605,1.5322966e-06,0.23247199,2.097776,4.875841e-10,302.43503,103.99735,2.8846023e-07
40,4.6253565e-08,7.270798e-10,1.0139281e-10,3.118349e-11,-0.83796823,34.726875,1.6927931e-06,0.20231585,2.150971,5.318035e-10,476.3433,103.99735,6.166499e-07
41,0.0046384973,7.320992e-10,9.288286e-11,3.0424812e-11,-0.5841972,34.75036,1.7378518e-06,0.19654779,1.8436242,5.4111615e-10,590.9357,103.99735,3.5577932e-07
42,0.005164805,5.325655e-10,8.858017e-11,3.0109946e-11,-0.629139,34.75398,1.7330542e-06,0.19457945,1.9350525,5.3525506e-10,643.6729,103.99735,-1.8211767e-07
43,0.08141499,1.7072989e-09,1.2269191e-10,5.305338e-11,-0.6273493,34.73291,1.8175566e-06,0.26248217,2.0258625,5.633473e-10,179.5037,103.99735,1.6428544e-07
44,0.109994404,2.4429374e-09,1.3014471e-10,6.076937e-11,-0.9455816,34.73195,1.8137542e-06,0.27958873,2.1538143,5.600977e-10,106.61703,103.99735,-1.2831612e-06
45,0.0039881635,6.835993e-10,9.640901e-11,3.2164268e-11,-1.0207902,34.726715,1.7467029e-06,0.20949183,1.8910583,5.387933e-10,678.4936,103.99735,-1.056821e-06
46,0.00028511437,1.4409548e-08,1.5211929e-10,6.900946e-11,-1.1816865,34.697914,1.7409909e-06,0.31213412,2.1970553,5.400449e-10,94.79726,103.99735,-8.831688e-07
47,5.7823936e-08,6.5522143e-10,9.672033e-11,3.2311126e-11,-1.1866388,34.688015,1.6546683e-06,0.21857435,2.03398,5.123393e-10,571.392,103.99735,-7.242554e-07
48,2.2553102e-05,5.8775473e-10,9.569914e-11,3.2279804e-11,-1.2044226,34.67621,1.6204411e-06,0.21782441,2.0316567,5.0274096e-10,543.7194,103.99735,-6.708819e-07
49,1.8200205e-06,6.1917993e-10,9.611092e-11,3.249376e-11,-1.1945428,34.66888,1.603529e-06,0.21813248,2.0433147,4.9857846e-10,519.49115,103.99735,-4.9292294e-07
50,0.0052969074,1.4973626e-08,1.4628368e-10,6.9388995e-11,-1.1559708,34.664814,1.6751173e-06,0.30963138,2.1888921,5.2410576e-10,94.52586,103.99735,-2.0117841e-07
