,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
135,0.17184941,0.084361866,7.930517e-09,4.002793e-10,6.5063972,34.726192,1.0874908e-06,0.29104474,2.5551527,4.1006723e-10,121.82837,151.89005,-4.6334588e-07
136,0.17148013,0.08519943,3.2513432e-07,4.0338857e-10,6.7254186,34.73353,1.0823932e-06,0.2888067,2.542642,4.117348e-10,123.568726,151.89005,-4.4897496e-07
137,0.17184535,0.086706646,0.00054225855,4.234949e-10,6.6500587,34.71697,1.0957967e-06,0.28994447,2.5587096,4.1343556e-10,121.56287,151.89005,-2.6937886e-07
138,0.17645474,0.088718794,1.9601773e-06,4.3963236e-10,6.3641543,34.675747,1.1010484e-06,0.2949425,2.608941,4.0938847e-10,114.825096,151.89005,-1.351035e-07
139,0.17321676,0.08859821,0.010902337,4.6866083e-10,6.6694202,34.675762,1.09641e-06,0.2917892,2.603145,4.078334e-10,115.36122,151.89005,-3.3948027e-07
140,0.16795202,0.08758021,0.020328358,4.9877436e-10,7.102947,34.695877,1.0901126e-06,0.28660998,2.5739286,4.0939988e-10,119.333824,151.89005,-4.119736e-07
141,0.16686879,0.089184396,0.024740685,5.55493e-10,7.2635765,34.70575,1.0969977e-06,0.28545576,2.5802681,4.120026e-10,118.92718,151.89005,-4.8905963e-07
142,0.16056399,0.08776614,0.031995643,6.292933e-10,7.7758646,34.724216,1.0673461e-06,0.27982372,2.5480096,4.074163e-10,121.81347,151.89005,-7.271136e-07
143,0.15593746,0.08692633,0.039071247,7.5268314e-10,8.29193,34.739277,1.0262261e-06,0.27550128,2.5300422,4.0022932e-10,122.851875,151.89005,-4.4224248e-07
144,0.13195364,0.08338016,0.078066446,0.018102838,11.4959345,34.84051,7.3067656e-07,0.24997264,2.470712,3.484232e-10,164.63885,174.61905,-4.2815287e-07
145,0.12780984,0.080786064,0.08124969,0.020608213,11.925466,34.854702,6.90516e-07,0.24607463,2.4428093,3.4047928e-10,167.321,174.61905,-4.5449056e-07
146,0.12517436,0.07656588,0.08284751,0.021186758,12.40185,34.868656,6.415259e-07,0.24342011,2.4050703,3.3084807e-10,179.6562,174.61905,-3.729125e-07
147,0.12650679,0.080915876,0.09005144,0.034401212,12.730445,34.872772,5.979837e-07,0.24327083,2.4627275,3.2203168e-10,163.12553,174.61905,-3.7251063e-08
148,0.12217268,0.0792125,0.09462364,0.039591014,13.240203,34.890003,5.3123284e-07,0.23940425,2.4503493,3.1035757e-10,158.67056,174.61905,-1.6065854e-07
149,0.1127769,0.071898155,0.09543289,0.0359481,13.849275,34.917194,4.506429e-07,0.23262796,2.369942,2.9843972e-10,167.99525,174.61905,-1.760759e-08
150,0.11129997,0.07259933,0.09768377,0.039129257,14.119007,34.929077,4.0216398e-07,0.23154917,2.3776975,2.9328545e-10,157.76051,174.61905,-8.805557e-08
151,0.11255204,0.07357291,0.0981371,0.03930556,14.070153,34.932972,4.075875e-07,0.2320277,2.3860216,2.9592617e-10,157.94736,174.61905,-4.4668764e-07
152,0.12395948,0.085584484,0.10202177,0.052633688,13.504356,34.90341,4.6812374e-07,0.24014953,2.5265753,3.0375033e-10,137.08775,174.61905,-6.240165e-07
153,0.12624547,0.090400636,0.105330765,0.060992446,13.417855,34.8957,4.6668083e-07,0.24164195,2.5840883,3.001053e-10,120.08775,174.61905,-1.24162e-07
154,0.1249958,0.08867623,0.10429435,0.059752133,13.380561,34.894703,4.591388e-07,0.24155495,2.5738103,2.9629943e-10,120.529816,174.61905,-1.7637993e-07
155,0.11905087,0.079799026,0.09826938,0.046826385,13.361753,34.899704,4.5342142e-07,0.23871592,2.4822516,2.945259e-10,139.96867,174.61905,-6.27775e-08
156,0.11695858,0.07566401,0.09399424,0.03905372,13.281272,34.90524,4.6043948e-07,0.23792924,2.4323862,2.9657682e-10,151.06375,174.61905,-4.9958885e-08
