Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Sample depth - lower (m),calendar age estimate (cal ky BP),Chronostratigraphic quality (chronozone level),sedimentation rate (cm/ky),Laboratory,Instrument,Publication,added by (name),date of addition,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber,Globoturborotalita tenella,Globigerinoides sacc,Sphaeroidinella dehiscens,Globigerinella adamsi,Globigerinella siphonifera,Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beela digitata,Globoturborotalita rubescens,Turborotalita quinqueloba,Neogloboquadrina pachyderma L,Neogloboquadrina pachyderma R,Neogloboquadrina dutertrei,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globorotalia inflata,Globorotalia truncatulinoides,Globorotalia crassaformis,Globorotalia crassula,Globorotalia hirsuta,Globorotalia scitula,Dentagloborotalia anfracta,Globorotalia menardii flexuosa,Globorotalia menardii & Globorotalia tumida,Candeina nitida ,Globigerinita glutinata,Globorotalia theyeri,Tenuitella iota,Turborotalita humilis & Berggrenia pumilio,Globigerinita uvula,Other ID,Other UnID
V23-81,,54.25,-16.83,-2393,North Atlantic,2.65,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,3.9,0,0,0,7.2,82.3,2.1,0,,,0,0,0,0,,0,0.9,,,0,0,0.6,,,0,0,,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.75,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,2.3,0,0,0,2.8,86.6,1.8,0,,,0,0,0,0,,0,2.1,,,0,0,0,,,0,0,,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.85,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,5.3,0,0,0,10.1,78.3,2,0,,,0,0,0,0,,0,0.8,,,0,0,0,,,0,0,,
V23-81,,54.25,-16.83,-2393,North Atlantic,2.95,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,3.5,0,0,0,4,88.5,2,0,,,0,0.3,0,0,,0,0.6,,,0,0,0.3,,,0,0,,
SU90-39,,52.5667,-21.94,-3955,North Atlantic,0.81,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,1.1,0,0,0,2.2,95.7,0.4,0,,,0,0,0,0,,0,0,,,0,0,0.7,,,0,0,,
SU90-39,,52.5667,-21.94,-3955,North Atlantic,0.9,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,1.1,0,0,0,3.6,90.7,0.7,0,,,0,1.1,0,0,,0,0,,,0,0,2.5,,,0,0,,
SU90-39,,52.5667,-21.94,-3955,North Atlantic,0.99,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,2.5,0,0,0,3.1,91.6,1.9,0,,,0,0,0,0,,0,0,,,0,0,0.6,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,0.86,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,0,0,0,0,1.1,95.2,1.7,0,,,0,0.3,0,0,,0.3,0,,,0,0,1.4,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,0.88,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,2.9,0,0,0,1,93,2.6,0,,,0,0,0,0,,0,0,,,0,0,0.6,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,0.9,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,0.5,0,0,0,0,97.1,2.1,0,,,0,0,0,0,,0,0,,,0,0,0.3,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,0.92,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,0.3,0,0,0,0.7,96.6,0.7,0,,,0,0,0,0,,0,0,,,0,0,1.7,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,0.94,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,0,0,0,0,0.3,98,1.3,0,,,0,0,0,0,,0,0,,,0,0,0.5,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,0.96,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,0.4,0,0,0,0,96.3,1.7,0,,,0,0,0,0,,0,0,,,0,0,1.5,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,0.98,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,0.7,0,0,0,1.2,96.3,0.7,0,,,0,0,0,0,,0,0,,,0,0,0.7,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,1,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,0.7,0,0,0,0.3,96.1,1,0,,,0,0,0,0,,0.7,0,,,0,0,1.3,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,1.02,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,1.1,0,0,0,1.1,96.3,0.8,0,,,0,0,0,0,,0.5,0,,,0,0,0.3,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,1.04,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,0.7,0,0,0,0.7,95.4,1.1,0,,,0,0,0,0,,0,0,,,0,0,2.1,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,1.06,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,0.2,0,0,0,2.3,94.4,1.9,0,,,0,0,0,0,,0.2,0,,,0,0,0.9,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,1.08,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,1.4,0,0,0,2,93.9,2.3,0,,,0,0,0,0,,0,0,,,0,0,0.5,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,1.1,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,2.3,0,0,0,0.6,93.6,2.9,0,,,0,0,0,0,,0,0,,,0,0,0.6,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,1.12,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,1.9,0,0,0,0.6,95.5,1.6,0,,,0,0,0,0,,0,0,,,0,0,0.3,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,1.14,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,2.4,0,0,0,0.4,95.3,0.8,0,,,0,0,0,0,,0,0,,,0,0,1,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,1.16,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,4,0,0,0,1.5,92.7,1.5,0,,,0,0,0,0,,0,0,,,0,0,0.3,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,1.18,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,2.3,0,0,0,1.9,94.3,0.8,0,,,0,0,0,0,,0,0,,,0,0,0.8,,,0,0,,
BOFS8K,,52.5033,-22.0623,,North Atlantic,1.2,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,1.8,0,0,0,1.8,92.4,1.2,0,,,0,1.8,0,0,,0,0.6,,,0,0,0.3,,,0,0,,
GIK17045-3,,52.425,-16.665,-3663,North Atlantic,0.95,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,7.8,0,0,0,2.9,82.3,0.9,0.5,,,0,0.1,0,0,,0,0.9,,,0,0,0.8,,,0,0,,
BOFS5K,,50.6876,-21.8635,,North Atlantic,0.78,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,0.8,0,0,0,0.4,97.5,0.6,0,,,0,0,0,0,,0,0.2,,,0,0,0.2,,,0,0,,
BOFS5K,,50.6876,-21.8635,,North Atlantic,0.8,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0.3,0,0,0,,0,0,1,0,0,0,3.8,90.1,2,0,,,0,0,0,0,,0,1.4,,,0,0,0.7,,,0,0,,
BOFS5K,,50.6876,-21.8635,,North Atlantic,0.82,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,1.4,0,0,0,2.7,92.5,0.9,0,,,0,0,0,0,,0,0.9,,,0,0,1.7,,,0,0,,
BOFS5K,,50.6876,-21.8635,,North Atlantic,0.84,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,2.1,0,0,0,0.9,92.6,2.3,0,,,0,0,0,0,,0,0.5,,,0,0,1.6,,,0,0,,
BOFS5K,,50.6876,-21.8635,,North Atlantic,0.86,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0.2,0,0,0,,0,0,0.7,0,0,0,2,95.1,0,0,,,0,0,0,0,,1,0.7,,,0,0,0.2,,,0,0,,
BOFS5K,,50.6876,-21.8635,,North Atlantic,0.88,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0.2,0,0,0,,0,0,1.7,0,0,0,1.1,94.8,1.5,0,,,0,0,0,0,,0,0.4,,,0,0,0.2,,,0,0,,
BOFS5K,,50.6876,-21.8635,,North Atlantic,0.9,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0.4,0,0,0,,0,0,0.2,0,0,0,2.6,92.8,0.1,0,,,0,0,0,0,,0.4,1.5,,,0,0,2.2,,,0,0,,
BOFS5K,,50.6876,-21.8635,,North Atlantic,0.92,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,1.9,0,0,0,2.6,91.9,1.9,0,,,0,0.2,0,0,,0,0.9,,,0,0,0.5,,,0,0,,
BOFS5K,,50.6876,-21.8635,,North Atlantic,0.94,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0.3,0,0,0,,0,0,2.7,0,0,0,2.4,90.1,0.3,0,,,0,0,0,0,,0.3,2.1,,,0,0,1.9,,,0,0,,
BOFS5K,,50.6876,-21.8635,,North Atlantic,0.96,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,3.3,0,0,0,1.5,89.7,0.7,0,,,0,0,0,0,,0.2,1.8,,,0,0,2.9,,,0,0,,
HU91-045-090,,50.3898,-45.26,,North Atlantic,3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,0.5,0,0,0,2.4,96.6,0,0,,,0,0,0,0,,0,0,,,0,0,0.5,,,0,0,,
HU91-045-090,,50.3898,-45.26,,North Atlantic,3.1,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,4.5,0,0,0,0,90.3,3,0,,,0,2.3,0,0,,0,0,,,0,0,0,,,0,0,,
HU91-045-090,,50.3898,-45.26,,North Atlantic,3.19,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,0.3,0,0,0,0,99,0.6,0,,,0,0,0,0,,0,0,,,0,0,0,,,0,0,,
HU91-045-090,,50.3898,-45.26,,North Atlantic,3.36,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,0,0,0,0,0.6,97.8,1.5,0,,,0,0,0,0,,0,0,,,0,0,0,,,0,0,,
KN708-1,,50,-23.75,-4053,North Atlantic,1,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,1.6,0,0,0,1.6,94.8,1.6,0,,,0,0,0,0,,0,0,,,0,0,0.3,,,0,0,,
GIK17055-1,,48.215,-27.0567,-2558,North Atlantic,0.8,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,3.2,0,0,0,9.2,84.7,2.7,0,,,0,0,0,0,,0,0.1,,,0,0,0,,,0,0,,
GIK17055-1,,48.215,-27.0567,-2558,North Atlantic,0.85,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0,0,0,0,,0,0,1.3,0,0,0,20.2,78.5,0,0,,,0,0,0,0,,0,0,,,0,0,0,,,0,0,,
GIK15612-2,,44.36,-26.5433,-3050,North Atlantic,0.53,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0.4,0,0,0,,0,0,13.1,0.2,0,0,12.7,58.8,8.7,0,,,0,1.8,0,0,,0,2.6,,,0,0,1.4,,,0,0,,
GIK15612-2,,44.36,-26.5433,-3050,North Atlantic,0.56,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0.4,0,0,0,,0.2,0,13.1,0.4,0,0,13.8,59.9,6.1,0.4,,,0,1.7,0,0,,0,2.1,,,0,0,1,,,0,0,,
GIK15612-2,,44.36,-26.5433,-3050,North Atlantic,0.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0.2,0,0,0,,0,0,14.6,0.2,0,0,10.9,59,5.9,0,,,0,4,0,0,,0,2.4,,,0,0,2.6,,,0,0,,
GIK15612-2,,44.36,-26.5433,-3050,North Atlantic,0.67,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0.2,0,0,0,,0,0,19.3,0,0,0,16.4,50.3,5.4,0.2,,,0,2.1,0,0,,0,2.9,,,0,0,1.9,,,0,0,,
V29-179,,44.017,-24.53,-3331,North Atlantic,0.87,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.3,0,1.5,0,0,0,,0,0,17.8,0,0,0,3.2,40.5,18.4,0.1,,,0,8.7,0.2,0,,0,3.2,,,0,0,5.9,,,0,0,,
V29-179,,44.017,-24.53,-3331,North Atlantic,1.01,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.1,0.4,1.7,0,0,0,,0.1,0.1,19.5,0,0,0,8.5,24.9,23.7,0.2,,,0,7.1,0,0,,0,5.5,,,0,0,7.3,,,0,0,,
CH82-24,,43.465,-30.66,-3370,North Atlantic,0.68,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,1.7,0,0,0,,0,0,34.1,3.1,0,0,20,7.6,2.4,0,,,9.7,0,0,6.9,,0,0,,,0,0,0,,,14.5,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.35,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.3,0,0.3,0,0,0,,1.7,0,8.7,9.6,0.1,0,10.4,9,27.2,0,,,0,6.2,0.3,0,,0,10.1,,,0,0,13.6,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.38,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0,0,0.2,0,0,0,,1.6,0,9.8,7.8,0.2,0,12.7,7,26.8,0,,,0,8.2,0.2,0,,0,9.8,,,0,0,13.9,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.41,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.4,0,0.7,0,0,0,,2.1,0,8.6,7.1,0,0,9.2,5.4,33.3,0,,,0,9.4,0.4,0,,0,10.1,,,0,0,11.9,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.44,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.6,0,0.6,0,0,0,,3.1,0,8.2,5.3,0,0,8.8,4.3,28.2,0,,,0,17,0,0,,0,9.8,,,0,0,11.7,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.47,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1,0,0.7,0.1,0,0,,3,0,8.8,5.5,0,0,9.2,3.3,32.6,0,,,0,11.7,0,0,,0,13.9,,,0,0,8.2,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.5,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.5,0,1.1,0,0,0,,3,0,11.8,7.5,0,0,8.9,2.2,28,0,,,0,9.4,0.3,0,,0,14.5,,,0,0,9.9,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.53,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,2.1,0,1.1,0.2,0,0,,4.1,0,14,5.8,0,0,8.2,3,27.5,0,,,0,10.8,0.2,0,,0,9.5,,,0,0,11.4,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.56,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1,0,1.1,0.1,0,0,,3.1,0,9.8,2.7,0,0,8.4,3.9,28.8,0,,,0,16.4,0.4,0,,0,10,,,0,0,13.2,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.59,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.8,0,1,0.2,0,0,,1,0,12,6.6,0.2,0,8.4,2.4,31.3,0,,,0,10.6,0.2,0,,0,10.8,,,0,0,12,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.62,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.8,0,1.6,0.3,0,0,,2.5,0,16.4,4.6,0,0,9,2.7,26.8,0,,,0,12.6,0.5,0,,0,7.4,,,0,0,12,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.65,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.5,0,1,0,0,0,,3.5,0,11.1,4.8,0,0,8.8,2.8,27.2,0,,,0,11.3,0,0,,0,11.1,,,0,0,14.1,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.68,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.4,0,1.9,0,0,0,,3.5,0,16.1,5.6,0,0,5.2,3.5,27.3,0,,,0,12.4,0.2,0,,0,11.2,,,0,0,11.4,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.71,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1,0,2.6,0,0,0,,0.8,0,18,5.2,0,0,7,1.8,29.8,0,,,0,13.6,0,0,,0,7.6,,,0,0,9.4,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.74,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.5,0,3.2,0,0,0,,1.9,0,11.4,5.3,0,0,10.2,3.5,31.3,0,,,0,12.3,0,0,,0,7.2,,,0,0,11.4,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.77,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.2,0,1.6,0.2,0,0,,1.2,0,12.6,6.5,0.2,0,7.3,4.5,31.5,0,,,0,15.7,0.2,0,,0,8.5,,,0,0,7.3,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.8,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.9,0,2.1,0,0,0,,1.8,0,15,7.1,0,0,10.4,3.4,27.1,0,,,0,12,0,0,,0,8,,,0,0,9,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.83,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.6,0,3,0,0,0,,1.8,0,14.7,5.1,0.3,0,7.5,5,24.4,0,,,0,15.5,0,0,,0,8.8,,,0,0,9.9,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.86,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.7,0,0.7,0,0,0,,1.2,0,14,5.1,0,0,13.3,6.1,22.4,0,,,0,11.7,0,0,,0,12.8,,,0,0,10.3,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.89,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1,0,2.6,0,0,0,,1.4,0,15.7,5.9,0,0,8.7,5.4,29.3,0,,,0,12,0,0,,0,5.9,,,0,0,9.5,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.92,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1,0,1.5,0,0,0,,1.2,0,11.8,7.2,0,0,8.9,6.7,30,0,,,0,12,0.2,0,,0,6.6,,,0,0,11.4,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.95,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.3,0,2.4,0,0,0,,0.6,0,13.6,7.3,0,0.2,5,6.5,28.1,0,,,0,20.5,0,0,,0,5.6,,,0,0,6.7,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,3.98,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.8,0,3.6,0,0,0,,1,0,12.5,8.9,0,0,10.2,7.6,22.4,0,,,0,17.3,0,0,,0,6.4,,,0,0,5.9,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.01,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.9,0,1.8,0,0,0,,1.2,0,26.5,8.9,0.3,0,3.6,3,23.5,0,,,0,9.5,0,0,,0,7.7,,,0,0,9.5,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.04,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.7,0,2.2,0,0,0,,0.6,0,11.8,4.3,0,0,8.9,5.7,33.1,0,,,0,11.4,0,0,,0,9.3,,,0,0,10,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.07,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.4,0,1,0,0,0,,1,0,16.5,4.7,0,0,6,3.5,32.2,0,,,0,11.7,0.2,0,,0,9.7,,,0,0,8.7,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.1,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.2,0,0.7,0,0,0,,1,0,18.3,4.8,0.5,0,8.7,3.8,30.3,0,,,0,8.4,0.2,0,,0,7.9,,,0,0,10.8,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.13,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.4,0,0.7,0,0,0,,1.1,0,18.7,3.6,0.2,0,7.6,1.8,36,0,,,0,9.7,0.2,0,,0,5.2,,,0,0,12.1,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.16,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.6,0,1.5,0,0,0,,0.8,0,15.9,3.6,0,0,9.1,2.3,37.8,0,,,0,7.6,0,0,,0,7.9,,,0,0,10.4,,,0,0.2,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.19,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1,0,2.5,0,0,0,,1.3,0,23.6,4.8,0,0,8.9,1.6,29.3,0,,,0,11.1,0,0,,0,5.1,,,0,0,8.3,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.22,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.6,0,1,0,0,0,,2.1,0,16.4,7,0,0,11.1,2.9,33,0,,,0,8.8,0.2,0,,0,5.1,,,0,0,7.4,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.25,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.4,0,1.1,0.3,0,0,,0.5,0,13.4,3,0.3,0,16.3,3,32.2,0,,,0,11.2,0,0,,0,6,,,0,0,9.8,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.28,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.4,0,1.4,0,0,0,,1.4,0,14.2,5.8,0.2,0,10.7,2.5,37.5,0,,,0,9.9,0,0,,0,6,,,0,0,7.4,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.31,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,1.1,0,5.8,0,0,0,,1.1,0,15.6,5.5,0.4,0,15.5,1.5,30,0,,,0,4.4,0,0,,0,8,,,0,0,8.9,,,0.2,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.34,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.7,0,0.3,0,0.1,0,,0.5,0,13.1,1.2,0,0.1,8.7,1.6,37.1,0,,,0,7.6,0.2,0,,0,5.7,,,0,0,20.7,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.37,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.7,0,1.6,0,0,0,,0.7,0,14.4,7.5,0,0,7.8,0.7,35,0,,,0,6.2,0,0,,0,10.8,,,0,0,11.1,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.4,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.7,0,2.1,0,0,0,,0.7,0,14.2,3,0,0,8.6,1.6,40.9,0,,,0,6.6,0,0,,0,7.9,,,0,0,11.2,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.43,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.4,0,1.6,0,0,0,,0.7,0,12,4.7,0,0.1,12.5,1.2,34.8,0,,,0,6.3,0,0,,0,9.2,,,0,0,15.5,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.46,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.7,0,1.1,0,0,0,,1.1,0,13.9,3.2,0,0.1,10.1,1.6,35.2,0,,,0,6.5,0.1,0,,0,12,,,0,0,12.6,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.49,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.4,0.3,2.4,0,0,0,,1.3,0,12,4,0,0,11,1.8,34.7,0,,,0,7.8,0,0,,0,9.2,,,0,0,13.4,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.52,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.6,0.5,0.4,0,0,0,,0.9,0,13.8,1.8,0.2,0.1,8.3,2.6,46.6,0,,,0,5,0,0,,0,8,,,0,0,9.4,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.55,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.6,0.3,0.8,0,0,0,,0.6,0,17.6,5,0.2,0.2,10.1,4.2,33.5,0,,,0,7.5,0,0,,0,6.2,,,0,0,11.2,,,0,0,,
MD95-2040,,40.5818,-9.8612,-2465,North Atlantic,4.58,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,39222,0.6,0,1.5,0,0,0,,0.8,0,10,7.9,0,0,12.3,5.6,33.5,0,,,0,6.7,0.2,0,,0,7.3,,,0,0,11.2,,,0,0,,
