,bn,bs,sn,ss,sst,sal,po4,light,chl_total,fe,mld
37,0.9999986492300145,1.2930437973894324e-06,4.124549702619299e-08,1.6480690968412363e-08,-1.3850462,34.381767,1.1533389e-06,103.99735,2.1986666,3.8249032e-10,169.41187
38,0.9999999271176622,7.028510235682125e-08,1.8594233390503457e-09,7.378120609868195e-10,-1.020283,34.528618,1.3021829e-06,103.99735,2.0938306,4.285713e-10,188.50116
39,0.9999999070213351,8.968676980439888e-08,2.4122891064768096e-09,8.796060069622444e-10,-0.64969176,34.631706,1.4852345e-06,103.99735,2.0911872,4.8079923e-10,284.01013
40,0.9999997943530307,1.974476046900195e-07,6.191446092804766e-09,2.0079184897859686e-09,-0.40154794,34.696026,1.6113772e-06,103.99735,2.2025633,5.11726e-10,361.1945
41,0.9999998446353638,1.5024538346233257e-07,3.900375957131608e-09,1.21887678739103e-09,-0.093306325,34.720802,1.6557892e-06,103.99735,2.0979047,5.246152e-10,393.3903
42,0.9999997016694303,2.848529419979611e-07,1.0271886589659999e-08,3.2057411164723094e-09,-0.11995979,34.72486,1.6622309e-06,103.99735,1.9073778,5.247176e-10,444.52594
43,0.9999964846626451,3.29801914708025e-06,1.659449319843251e-07,5.1373275859963975e-08,0.022125816,34.73051,1.6718507e-06,103.99735,2.1259205,5.2777543e-10,504.37003
44,0.999999575101491,4.072925537791433e-07,1.3064807899101273e-08,4.54114737456805e-09,-0.51140827,34.70119,1.6846845e-06,103.99735,2.1025434,5.2921484e-10,127.15049
45,0.9999999690703318,3.035426320160903e-08,3.9159309684645673e-10,1.838119507164962e-10,-0.6841428,34.693146,1.7136956e-06,103.99735,2.1735148,5.3908467e-10,116.275375
46,0.9999998151368732,1.7772534621478608e-07,5.3236219306389995e-09,1.8141587442292912e-09,-0.72423106,34.69058,1.6577518e-06,103.99735,2.0876307,5.2168087e-10,505.7408
47,0.9999999639707117,3.544975004377985e-08,3.9260807410988455e-10,1.8693020565719945e-10,-0.8331943,34.66969,1.6810923e-06,103.99735,2.1895084,5.313378e-10,107.60455
48,0.9999998395127738,1.5396072641727302e-07,4.821566938213428e-09,1.704932891180605e-09,-0.8230803,34.66773,1.6413048e-06,103.99735,2.1808362,5.1830984e-10,493.49734
49,0.9999997321160964,2.5672442724951966e-07,8.243030529460987e-09,2.9164459170950337e-09,-0.8030805,34.660866,1.613464e-06,103.99735,2.0856872,5.0943927e-10,475.04495
50,0.9999995712684364,4.071045187801338e-07,1.6291839011888153e-08,5.335205664754016e-09,-0.67153746,34.664555,1.5983746e-06,103.99735,2.149197,5.044083e-10,496.19058
51,0.9999966388062483,3.203980751860999e-06,1.190048357979279e-07,3.820816390656991e-08,-0.4897932,34.673096,1.6171865e-06,103.99735,2.0201073,5.0940807e-10,523.27747
52,0.9999965139775638,3.308884927204112e-06,1.360050124365631e-07,4.113249649870925e-08,-0.21549132,34.685654,1.6064768e-06,103.99735,1.8295556,5.0575083e-10,477.9983
53,0.999999983604481,1.5659796963290797e-08,5.182690405771578e-10,2.1745303360741273e-10,-0.07810226,34.679283,1.6683124e-06,103.99735,1.978108,5.2569504e-10,268.88495
54,0.999999981354627,1.7967030335566913e-08,4.72770747038372e-10,2.0557195384024043e-10,-0.25998592,34.678043,1.6962564e-06,103.99735,2.0291471,5.310882e-10,205.27705
55,0.9999999769638866,2.2481958296872874e-08,3.7837774152200866e-10,1.7577717312785018e-10,-0.7064418,34.6766,1.6998239e-06,103.99735,2.137051,5.301611e-10,110.453415
56,0.9999999780532447,2.1436694481643624e-08,3.4207740577247946e-10,1.6798347690372924e-10,-1.0508573,34.66727,1.6789733e-06,103.99735,2.1552043,5.216236e-10,96.96917
57,0.985133361250384,0.014055335297176232,0.0005994700625780002,0.00021183338986185474,-1.310396,34.64873,1.5873337e-06,103.99735,1.9455378,4.8851906e-10,370.87985
58,0.9848434687988915,0.014420031323368348,0.0005276529031591433,0.0002088469745809996,-1.543255,34.61717,1.542283e-06,103.99735,2.0475352,4.730042e-10,296.17288
59,0.9790434168301798,0.019523527288994293,0.0010582245248007057,0.00037483135602536674,-1.6903601,34.59453,1.5181527e-06,103.99735,1.9808366,4.6486742e-10,314.75555
60,0.9775551553288366,0.020840999684072502,0.0011943595572781237,0.0004094854298128891,-1.7800704,34.58411,1.5115409e-06,103.99735,1.9831177,4.633435e-10,309.62262
61,0.9817186028207063,0.017327653741660783,0.0007115362937924149,0.00024220714384041528,-1.8096544,34.583538,1.5368619e-06,103.99735,1.8984909,4.7448023e-10,298.27014
62,0.9807255498870928,0.018240939320263248,0.0007786847707219232,0.00025482602192196066,-1.8193433,34.57726,1.5086478e-06,103.99735,2.1955407,4.707804e-10,276.5037
63,0.9875840483373239,0.011972618559756313,0.00033191479849913985,0.0001114183044208262,-1.7964453,34.562008,1.4858148e-06,103.99735,1.9824455,4.706619e-10,240.69669
64,0.9904477870920161,0.009213374956656504,0.0002531962727402058,8.564167858722011e-05,-1.7953892,34.547066,1.4500436e-06,103.99735,1.9337003,4.621359e-10,239.77061
65,0.999997327743256,2.5917616813963273e-06,5.996680755316468e-08,2.0528255115099518e-08,-1.8274171,34.479187,1.4181476e-06,103.99735,1.9774586,4.5475596e-10,210.77797
66,0.9999999397906584,5.83984985745407e-08,1.3009481414472225e-09,5.098948615502182e-10,-1.840539,34.39691,1.3932915e-06,103.99735,1.9770082,4.4744955e-10,171.5578
67,0.999999943693727,5.470534971764743e-08,1.1510775462452543e-09,4.498456836455925e-10,-1.766312,34.45342,1.4597983e-06,103.99735,2.0341976,4.6665793e-10,178.68117
68,0.9990048671135645,0.0009485746043640043,3.459439365681649e-05,1.1963888414609088e-05,-1.5162438,34.64865,1.6113556e-06,103.99735,2.1887422,5.1062354e-10,401.36914
69,0.9997446176118351,0.0002483712186342395,5.013599069404243e-06,1.997570461280629e-06,-1.4184123,34.6584,1.6724255e-06,103.99735,2.0577688,5.3222626e-10,400.975
70,0.9999667235144957,3.174676619605156e-05,1.1395198961899607e-06,3.9019941207301114e-07,-1.0203269,34.6322,1.5196778e-06,103.99735,2.2154653,4.907411e-10,348.93478
72,0.9999998656913842,1.33658732975635e-07,4.428506002476864e-10,2.0703207291708503e-10,3.581528,34.6035,1.3138773e-06,128.07674,2.1979923,4.6152426e-10,158.77338
73,0.9999998769084928,1.2240208853350504e-07,4.724428728099611e-10,2.1697587777589927e-10,3.7718503,34.605614,1.2522393e-06,128.07674,2.1674535,4.453217e-10,161.97333
74,0.9999998595149376,1.3971888943532637e-07,5.362648696371476e-10,2.2990799796027223e-10,4.4373918,34.642498,1.2418766e-06,128.07674,2.1262424,4.4818702e-10,169.20543
75,0.9999998495707205,1.495634889693175e-07,6.205578345252701e-10,2.4523271257933854e-10,5.113141,34.669674,1.2236831e-06,128.07674,2.0796978,4.4915474e-10,175.87239
