,bn,bs,sn,ss,sst,sal,po4,light,chl_total,fe,mld
716,3.6331036109111266e-09,2.197763491799495e-09,7.307423482782656e-09,0.9999999868617094,29.395348,35.10638,9.891123e-09,332.17743,1.1603719,3.9063902e-10,41.35397
717,2.0389844426936818e-08,1.122054813737883e-08,4.101612825914516e-08,0.9999999273734793,28.200686,35.00428,1.0728286e-08,332.17743,1.1726533,3.8859307e-10,72.49778
718,1.58312767605236e-08,8.67162968708033e-09,3.24226832622037e-08,0.9999999430744103,28.183956,34.862434,1.1048668e-08,332.17743,1.1853161,2.9479533e-10,78.873184
719,0.25874499487433167,0.22656342406256863,0.18255448589540263,0.3321370951676971,30.055157,34.218666,2.3724978e-08,332.17743,1.904345,7.978043e-11,18.373743
721,0.043819551844127114,0.0,0.3589238417728049,0.5972566063830681,29.791592,34.040108,7.651205e-09,328.44943,0.9874901,5.36597e-11,44.91314
722,0.0,0.0,0.4474502690162397,0.5525497309837603,28.960028,34.140823,5.02852e-09,328.44943,0.79356635,9.612003e-11,81.03517
723,0.0,0.0,0.43859621766439283,0.5614037823356071,30.173018,34.067265,4.6334487e-09,328.44943,0.7540632,1.0297412e-10,70.20748
724,0.0,0.0,0.4576184642845321,0.542381535715468,29.471672,34.03568,4.1966466e-09,328.44943,0.7020791,1.0573605e-10,80.93424
725,0.0,0.0,0.44546720942363144,0.5545327905763685,28.532976,34.08797,5.058188e-09,328.44943,0.80825305,1.1992213e-10,80.911934
726,5.586166842184325e-16,0.0,0.43579914242384304,0.5642008575761563,27.67223,34.26378,6.3016943e-09,328.44943,0.9240774,1.2998426e-10,80.90367
727,0.1146194316537057,0.00034411515856016145,0.37604382757741744,0.5089926256103167,26.814741,34.514153,7.805582e-09,328.44943,1.0393462,1.4071844e-10,80.90756
728,0.17798368122619737,0.12682479446955827,0.2697154872494593,0.425476037054785,26.144161,34.612526,1.0170193e-08,328.44943,1.1860578,1.4633116e-10,80.889725
729,9.09057388006531e-09,7.664290037560814e-09,1.0949279536923767e-08,0.9999999722958566,25.581816,34.669598,1.225873e-08,328.44943,1.3486407,1.5103084e-10,80.868805
730,5.659784146225022e-09,5.028320925625186e-09,0.08374170731759169,0.9162582819943031,25.10232,34.717033,1.48528825e-08,328.44943,1.5330751,1.539565e-10,80.85694
731,4.996394733338942e-09,4.408790806242251e-09,0.23752052410471883,0.7624794664900957,24.929243,34.742085,1.6343922e-08,328.44943,1.6305926,1.5174198e-10,80.85371
732,5.003805533376293e-09,4.309576899700037e-09,0.3009944885160322,0.6990055021705853,25.024767,34.71848,1.7516003e-08,328.44943,1.6982752,1.4660712e-10,80.84509
733,4.616701687882096e-09,4.1259614746935095e-09,0.2766428533569948,0.7233571379003422,25.514456,34.62901,1.6959268e-08,328.44943,1.6727852,1.3833533e-10,69.69114
734,4.2489091493787465e-09,4.1887124565288246e-09,0.24577094695071264,0.7542290446116657,26.4017,34.390434,1.680089e-08,328.44943,1.663837,1.2534412e-10,35.87183
735,4.827587596208135e-09,4.6630876523090465e-09,0.29701505714062876,0.702984933368696,27.211378,34.160988,1.790625e-08,328.44943,1.7039244,9.988191e-11,33.08044
736,0.32664980358156537,0.29759045769866926,0.13106405813189184,0.24469568058787355,27.778131,34.06519,2.989933e-08,328.44943,2.2560692,9.5122056e-11,3.9992752
737,0.32005211599671435,0.2761181077862433,0.15009078567933865,0.25373899053770366,27.111702,33.984802,2.9810902e-08,328.44943,2.2669787,1.0250491e-10,34.49813
740,0.18472009773247416,0.1431484153603991,0.25395075652326654,0.4181807303838602,25.724918,34.462353,1.0506254e-08,328.44943,1.2119207,5.0588245e-10,80.840706
741,7.166839552948067e-09,6.150983694252314e-09,8.31365319239839e-09,0.9999999783685236,25.442125,35.07741,1.28524205e-08,328.44943,1.3924892,4.251564e-10,81.03044
742,2.108005458561781e-08,1.7470882166184642e-08,2.5352425507514545e-08,0.9999999360966377,25.427204,35.358284,1.1851572e-08,328.44943,1.3085412,4.2482493e-10,81.022484
743,6.095867050146409e-09,5.134135615860802e-09,7.754581435545198e-09,0.9999999810154159,26.097702,35.17797,1.2580758e-08,328.44943,1.3761874,5.4141464e-10,80.3295
744,5.321963256974915e-09,4.5945951778362603e-07,0.24444514743307486,0.755554387785444,26.750473,34.093597,1.7691283e-08,328.44943,1.7022941,7.0926015e-10,6.671226
751,0.047153384496439736,1.377518423684717e-08,0.36505507587397196,0.587791525854404,26.83709,35.03015,2.2107e-08,328.44943,1.7998906,3.0342448e-10,81.608475
752,0.11839396455982955,0.057836129045733244,0.24527852839012632,0.5784913780043109,27.932312,35.192863,1.0119811e-08,328.44943,1.1246029,4.661036e-10,57.239254
753,2.7751546862939046e-07,3.2466693392001256e-08,0.3661141674655469,0.633885522552291,26.806265,34.9849,2.4617034e-08,328.44943,1.701473,4.460863e-10,82.28367
754,0.029678655830279198,6.982760066912315e-08,0.3664370278201197,0.6038842465220005,27.056046,34.907356,2.9398572e-08,328.44943,1.7175592,3.208496e-10,82.78134
755,3.058269841399102e-09,2.3900403796229295e-09,0.1678440480589036,0.8321559464927861,29.704094,34.37807,1.3462247e-08,328.44943,1.3677293,9.587072e-11,38.18294
757,4.3180975219533294e-07,0.0,0.4211570925779823,0.5788424756122655,28.681007,34.0917,6.8865726e-09,322.87704,0.93021256,6.865757e-11,56.963776
758,0.0,0.0,0.4686661823249883,0.5313338176750116,28.251148,34.188675,4.2752446e-09,322.87704,0.6933949,1.1891033e-10,79.736046
759,0.0,0.0,0.45765888499197754,0.5423411150080224,28.4623,34.160347,4.57642e-09,322.87704,0.74782485,1.2469592e-10,81.05326
760,0.0,0.0,0.46199784469798194,0.538002155302018,27.944914,34.201637,3.8528025e-09,322.87704,0.67181945,1.3039511e-10,81.10526
761,0.0,0.0,0.4678309018529067,0.5321690981470933,27.205656,34.307533,4.3805453e-09,322.87704,0.72344065,1.3967386e-10,81.182205
762,0.0,0.0,0.457232438898016,0.542767561101984,26.592848,34.456036,5.2680598e-09,322.87704,0.8245352,1.4648334e-10,81.30726
763,0.0,0.0,0.4590250077786594,0.5409749922213407,26.033949,34.603966,5.5080305e-09,322.87704,0.84289753,1.5353037e-10,81.4703
764,3.2746182468626396e-11,0.0,0.4538627437581767,0.5461372562090772,25.496912,34.66151,6.1753127e-09,322.87704,0.90571266,1.5878532e-10,81.53481
