,bn,bs,sn,ss,sst,sal,po4,light,chl_total,fe,mld
37,0.9999998675028657,1.2833878121872018e-07,2.9900835215238413e-09,1.168269504503916e-09,-1.7338715,34.424255,1.3153718e-06,103.99735,2.0186799,4.2425607e-10,176.35146
38,0.9999966923766888,3.1897692063559074e-06,8.600407727013644e-08,3.185002754594751e-08,-1.4152393,34.59141,1.437404e-06,103.99735,2.2365878,4.606708e-10,218.25456
39,0.9999999811315221,1.831773962600448e-08,3.691025137873374e-10,1.8163567666214326e-10,-1.1704735,34.65971,1.6214451e-06,103.99735,2.1458135,5.16154e-10,111.88419
40,0.9999999807474477,1.8753900006979467e-08,3.365238329729857e-10,1.6212853140203436e-10,-0.9868752,34.715286,1.7557031e-06,103.99735,2.1345823,5.5184424e-10,101.01219
41,0.9999999471589469,5.1969352137423916e-08,6.230612127546152e-10,2.486398344641842e-10,-0.819275,34.7286,1.8044489e-06,103.99735,2.1161995,5.619215e-10,108.779175
42,0.9999989171604524,1.0182339229540137e-06,4.926539963870125e-08,1.534022497220672e-08,-0.80782115,34.735016,1.7749163e-06,103.99735,2.0801873,5.476154e-10,122.86385
43,0.9999988149768452,1.104364801048579e-06,6.158675903592328e-08,1.907159473529773e-08,-0.72649,34.73492,1.7814366e-06,103.99735,2.0545294,5.483383e-10,138.71382
44,0.9999996907251087,2.9450821016671676e-07,1.1167227249188121e-08,3.599453804122356e-09,-1.0440849,34.7361,1.7760208e-06,103.99735,2.126701,5.4461424e-10,103.944305
45,0.9828894713152068,0.016116692169735825,0.0007482179832246021,0.0002456185318327346,-1.1302804,34.724136,1.7112952e-06,103.99735,1.9223386,5.2442506e-10,686.89526
46,0.9999999690523147,2.983622672682209e-08,7.696884080948252e-10,3.417701039293837e-10,-1.2521582,34.699657,1.718837e-06,103.99735,2.181249,5.306959e-10,457.56302
47,0.9999999666423541,3.216012705303042e-08,8.297096681678961e-10,3.6780916994190227e-10,-1.2999662,34.68583,1.7040425e-06,103.99735,2.0677636,5.283266e-10,443.6558
48,0.9995564638030835,0.0004365727391094145,5.087297147342558e-06,1.876160659837691e-06,-1.3013769,34.674698,1.682295e-06,103.99735,2.0676932,5.2396826e-10,397.61496
49,0.999999959950522,3.869552624026125e-08,9.386881416037727e-10,4.152635379991749e-10,-1.2722024,34.668858,1.6695005e-06,103.99735,2.0641277,5.212852e-10,381.20618
50,0.9998652507860563,0.0001255863965347475,6.859002969724373e-06,2.3038144393921553e-06,-1.1628052,34.67576,1.615228e-06,103.99735,1.9544028,5.025077e-10,572.87854
51,0.98139010259957,0.017010866964526954,0.0012170419587635214,0.00038198847713956656,-0.9386649,34.698483,1.6600139e-06,103.99735,1.8418201,5.1590265e-10,687.55524
52,0.9746372613146392,0.022410980748606847,0.0022574696550685946,0.0006942882816854106,-0.68999976,34.7173,1.6789069e-06,103.99735,1.9928927,5.1843946e-10,762.6633
53,0.9738366388975839,0.0232428739847283,0.002263952345902748,0.0006565347717851436,-0.564209,34.73013,1.7150055e-06,103.99735,1.8282961,5.270473e-10,813.061
54,0.9704391032008103,0.025673619981381773,0.0029840048594611188,0.0009032719583468543,-0.68150175,34.734184,1.7167952e-06,103.99735,1.6773758,5.2352667e-10,941.2303
55,0.9832670872850965,0.01578036121440346,0.0007161867138143012,0.00023636478668581014,-1.1293815,34.708042,1.6630803e-06,103.99735,2.0027888,5.04265e-10,553.2535
56,0.9822906486015981,0.01661828636443178,0.000780239430478456,0.00031082560349157863,-1.4327183,34.682583,1.6412532e-06,103.99735,1.9928318,4.9654736e-10,475.16562
57,0.977299844987284,0.020999430789758196,0.0012597755213518812,0.0004409487016060085,-1.599987,34.67923,1.6329539e-06,103.99735,1.9218457,4.9137244e-10,502.03055
58,0.9859897801725764,0.013368956598470429,0.00046123420322427257,0.00018002902572887994,-1.7285105,34.669937,1.6550748e-06,103.99735,2.0140233,4.9864685e-10,418.25952
