,bn,bs,sn,ss,sst,sal,po4,light,chl_total,fe,mld
319,0.43252235361420416,0.24008613354096436,0.1956705368208543,0.1317209760239772,16.072641,35.189728,3.325934e-08,260.78278,1.2598552,5.654345e-10,125.58842
320,0.46117172835439774,0.2861507499403278,0.12564948107718965,0.1270280406280849,15.786601,35.153942,3.0136373e-08,260.78278,1.5001514,5.419257e-10,67.54395
321,0.4399830149489129,0.3166575230306892,0.09595657411490247,0.14740288790549547,15.424438,35.113197,2.6253687e-08,260.78278,1.7359724,5.082132e-10,36.431393
322,3.012723439930514e-06,1.3948001924830307e-06,1.892281899899758e-07,0.9999954032481775,14.830153,35.09373,3.2488533e-08,260.78278,1.9617007,4.8350884e-10,36.918884
323,0.5588071884630755,0.29008292399372587,0.04820149034509407,0.1029083971981045,14.687763,35.10164,3.3602213e-08,260.78278,1.915913,4.668822e-10,42.598175
324,0.514737898064308,0.28494245941887386,0.11668447265339134,0.0836351698634266,14.853527,35.253857,4.4786965e-08,274.44873,1.5216908,4.989014e-10,128.03052
329,0.37224509497465563,0.21884988956947882,0.21314020605866846,0.19576480939719712,19.34846,34.97036,2.8450154e-08,274.44873,1.3035567,3.2415298e-10,70.46405
330,0.3863085234903701,0.22014013569008753,0.22775736602991292,0.16579397478962943,18.342918,35.12833,2.85981e-08,274.44873,1.2727915,3.0213151e-10,104.81416
331,0.42378354838039306,0.21931055088481882,0.2173387886858089,0.13956711204897937,17.929157,35.20104,3.563625e-08,274.44873,1.2635452,3.0212988e-10,127.96612
332,0.40680747742247314,0.21374611533633722,0.23123464753548875,0.1482117597057009,17.56429,35.259365,3.3934104e-08,274.44873,1.2242599,2.9944272e-10,138.29701
333,0.4016087079251191,0.2165204200094017,0.2314300585971756,0.15044081346830362,17.168207,35.303596,3.2771126e-08,274.44873,1.2142922,2.9892896e-10,141.6602
