,bn,bs,sn,ss,sst,po4,prey,fe,lat,upwelling,stratification
91,0.78097504,0.17360707,0.02971693,0.015700921,6.319181,1.1209926e-06,0.24929571,3.130382e-10,59.44156799225373,0,-2.305159e-06
92,0.7601689,0.1956866,0.029279249,0.014865226,5.506342,1.1407584e-06,0.25588128,3.1581862e-10,59.44156799225373,0,-3.592574e-07
93,0.73485464,0.21689157,0.032263916,0.0159899,4.4205813,1.1911878e-06,0.2673927,3.259377e-10,59.44156799225373,1,1.3849706e-07
94,0.70961374,0.24339375,0.031676058,0.015316467,3.3225594,1.2272164e-06,0.2695076,3.316105e-10,59.44156799225373,1,1.0406501e-07
95,0.6857717,0.26698422,0.031966466,0.015277636,2.4251769,1.2581287e-06,0.27952412,3.369055e-10,59.44156799225373,1,8.174425e-09
96,0.67253655,0.28660327,0.027948681,0.012911463,1.7067535,1.298357e-06,0.29890555,3.461495e-10,59.44156799225373,1,-7.38861e-08
97,0.6515991,0.31491226,0.022802254,0.010686368,1.1403457,1.3065311e-06,0.31008843,3.4757341e-10,59.44156799225373,1,-7.122924e-08
98,0.6535133,0.31514192,0.020764736,0.010580007,0.9620945,1.3127459e-06,0.318003,3.5116754e-10,59.44156799225373,1,-2.5827296e-07
99,0.63672566,0.32982776,0.022942193,0.010504308,1.0141604,1.3276111e-06,0.3123632,3.5757391e-10,59.44156799225373,1,-1.983974e-07
100,0.64130276,0.32669315,0.02196026,0.010043848,0.9754875,1.3395979e-06,0.31155917,3.622891e-10,59.44156799225373,1,-1.8066328e-07
101,0.6751798,0.29912996,0.01712966,0.008560569,0.8790723,1.3400509e-06,0.31881818,3.634942e-10,59.44156799225373,1,-2.3989287e-07
102,0.9999981,1.6725511e-06,1.022902e-07,5.717256e-08,0.76282346,1.3005719e-06,0.33234423,3.5222994e-10,59.44156799225373,1,-4.6049104e-07
103,0.73560333,0.2464283,0.012096613,0.005871762,1.209658,1.3720726e-06,0.31837866,3.7413952e-10,59.44156799225373,1,-2.7106898e-07
104,0.7389608,0.24328023,0.01196711,0.005791943,1.909192,1.4035885e-06,0.31141427,3.8533526e-10,59.44156799225373,1,-2.0947459e-07
105,0.7138315,0.2681268,0.012719906,0.0053218706,2.270583,1.3790317e-06,0.3072632,3.7813902e-10,59.44156799225373,1,-7.8266964e-07
106,0.71328276,0.26794073,0.013335011,0.0054415655,2.9788535,1.3865405e-06,0.30433387,3.8159104e-10,59.44156799225373,1,-3.7105337e-07
107,0.73443097,0.24573207,0.013852233,0.0059847776,3.6705022,1.2927185e-06,0.29472288,3.569174e-10,59.44156799225373,1,-1.2786443e-06
108,0.959717,0.04028306,1.3799297e-08,1.2308195e-08,9.86547,8.7142683e-07,0.27817184,2.561788e-10,53.66394230733816,1,-2.0754203e-07
109,0.99996036,3.9638006e-05,1.5817118e-08,1.4587053e-08,10.331793,8.4281163e-07,0.27310255,2.5064278e-10,53.66394230733816,1,-1.07557526e-07
110,0.9999999,1.2208747e-07,1.8872974e-08,1.7326336e-08,10.822518,8.15354e-07,0.26824948,2.4559244e-10,53.66394230733816,1,2.3100097e-07
111,0.9999998,1.2260874e-07,2.2017549e-08,2.0831639e-08,11.33988,7.7268885e-07,0.26436955,2.3645605e-10,53.66394230733816,1,1.8875141e-07
112,0.9999999,1.4676877e-07,3.1351295e-08,2.9845694e-08,11.972907,7.1775287e-07,0.25743026,2.2584982e-10,53.66394230733816,1,1.07669905e-07
113,0.99999946,3.30856e-07,8.640846e-08,8.681385e-08,12.450418,6.784223e-07,0.24844657,2.1973758e-10,53.66394230733816,1,-1.4328755e-07
114,0.99999946,4.039557e-07,7.918569e-08,6.9411485e-08,12.292479,7.0654454e-07,0.25055337,2.2787443e-10,53.66394230733816,0,-4.3826628e-07
115,0.9999995,3.417869e-07,5.3870835e-08,4.4817256e-08,11.853627,7.5618124e-07,0.25445884,2.389886e-10,53.66394230733816,0,-2.5794066e-07
116,0.9999998,2.0840642e-07,2.1666509e-08,1.745043e-08,11.076047,8.1358723e-07,0.2710559,2.4895905e-10,53.66394230733816,0,-8.575497e-07
117,0.9279309,0.07206909,1.5882614e-08,1.595163e-08,10.977481,8.095417e-07,0.27150664,2.4533534e-10,53.66394230733816,0,-2.8533265e-07
118,0.9746882,0.025311898,1.6467697e-08,1.7020966e-08,11.0160675,7.925066e-07,0.2708526,2.3942742e-10,53.66394230733816,1,-6.2514644e-08
119,0.99999976,2.5343275e-07,1.7652072e-08,1.8097024e-08,11.185294,7.683422e-07,0.2675933,2.3311042e-10,53.66394230733816,1,-1.9646144e-07
120,0.99999994,1.04793e-07,1.8403036e-08,1.8555014e-08,11.238485,7.577273e-07,0.26643294,2.3043123e-10,53.66394230733816,1,-2.286359e-07
121,0.99999994,9.7907005e-08,1.9570239e-08,1.9788853e-08,11.275161,7.4950447e-07,0.26447073,2.2823785e-10,53.66394230733816,1,-2.5121795e-07
122,0.9999999,1.1756882e-07,2.4604855e-08,2.3740057e-08,11.338717,7.409252e-07,0.26271868,2.2608367e-10,53.66394230733816,1,-2.498436e-07
123,0.9999998,1.5749406e-07,3.440562e-08,3.1990144e-08,11.531736,7.2261207e-07,0.26006532,2.223547e-10,53.66394230733816,1,-3.476587e-07
124,0.9999995,2.9909975e-07,7.528753e-08,7.2884255e-08,11.798183,6.9184193e-07,0.25466868,2.157963e-10,53.66394230733816,1,-3.4207727e-07
125,0.7350236,0.1688664,0.0490618,0.04704824,12.0678215,6.5300964e-07,0.2489681,2.0752869e-10,53.66394230733816,1,-4.6051196e-07
126,0.7366675,0.14076023,0.061572712,0.060999677,11.841129,6.7622676e-07,0.22767113,2.1910214e-10,53.66394230733816,1,-5.620743e-07
127,0.7840734,0.13947509,0.04076749,0.03568403,11.332976,6.9028914e-07,0.23894773,2.2213636e-10,53.66394230733816,0,1.0549988e-06
128,0.9999998,2.0126868e-07,4.13067e-08,3.4654736e-08,10.649583,7.1355765e-07,0.26776046,2.248515e-10,53.66394230733816,0,-1.9630606e-06
129,0.98708725,0.012912754,1.22268204e-08,1.0944116e-08,9.089255,8.114674e-07,0.2858838,2.4184385e-10,53.66394230733816,1,-2.6592303e-07
130,0.91881925,0.081180796,9.92719e-09,8.823627e-09,8.389737,8.534284e-07,0.29184327,2.4853447e-10,53.66394230733816,1,-7.5166895e-08
131,0.9093187,0.090681285,9.350539e-09,7.971885e-09,7.9908853,8.809652e-07,0.29505885,2.5315128e-10,53.66394230733816,1,-1.4529462e-07
132,0.87805337,0.1219466,8.682541e-09,7.1127295e-09,7.678539,9.1366513e-07,0.29776007,2.5980662e-10,53.66394230733816,1,-7.83142e-08
133,0.8595995,0.14040047,8.150224e-09,6.4673076e-09,7.341608,9.426357e-07,0.30062273,2.6547245e-10,53.66394230733816,1,-3.7502872e-07
134,0.86157084,0.1384292,8.351375e-09,6.5365104e-09,7.38044,9.619949e-07,0.29942027,2.7142363e-10,53.66394230733816,1,-5.373339e-07
135,0.91238445,0.08761552,9.4552455e-09,7.459923e-09,7.6377916,9.573929e-07,0.29619178,2.7187516e-10,53.66394230733816,1,-4.5828193e-07
136,0.90405196,0.0959481,9.506987e-09,7.486785e-09,7.698118,9.613747e-07,0.29578918,2.7335814e-10,53.66394230733816,1,-4.2197186e-07
137,0.8273034,0.17269662,8.387362e-09,6.515304e-09,7.6176376,9.74641e-07,0.29792637,2.7632394e-10,53.66394230733816,1,-3.22314e-07
138,0.7902158,0.20978425,7.639195e-09,5.920314e-09,7.4633613,9.789385e-07,0.3002799,2.7597505e-10,53.66394230733816,1,-3.1805087e-07
139,0.7919921,0.20800783,8.006228e-09,6.301574e-09,7.762638,9.734074e-07,0.29760462,2.7474753e-10,53.66394230733816,1,-4.3166716e-07
140,0.82656395,0.17343608,9.139205e-09,7.3395214e-09,8.228118,9.608793e-07,0.29266107,2.733274e-10,53.66394230733816,1,-4.6786965e-07
141,0.81363904,0.18636099,9.456804e-09,7.665479e-09,8.53803,9.567204e-07,0.29027134,2.7380292e-10,53.66394230733816,1,-5.02165e-07
142,0.8598559,0.14014415,1.0625384e-08,8.89975e-09,8.916786,9.3825486e-07,0.28598276,2.7023672e-10,53.66394230733816,1,-6.2790184e-07
143,0.90483266,0.09516737,1.2086975e-08,1.04496545e-08,9.394411,9.06427e-07,0.28198165,2.6365435e-10,53.66394230733816,1,-3.7611267e-07
144,0.9999999,1.0601886e-07,2.6907214e-08,3.2439836e-08,12.549591,6.4988495e-07,0.25371122,2.0996314e-10,48.59037774223244,1,-4.1685146e-07
145,0.9999998,1.1572576e-07,3.339453e-08,4.1729805e-08,12.970451,6.1656243e-07,0.24918927,2.0290589e-10,48.59037774223244,1,-4.19496e-07
146,0.9999997,1.5582613e-07,4.8041443e-08,6.014399e-08,13.41561,5.780468e-07,0.24554199,1.947569e-10,48.59037774223244,1,-3.1938268e-07
147,0.9999998,1.40387e-07,4.7100247e-08,6.721068e-08,13.798222,5.3406006e-07,0.24417764,1.8510109e-10,48.59037774223244,0,-8.661829e-08
148,0.9999977,1.1351859e-06,4.769104e-07,7.0919106e-07,14.329351,4.7443663e-07,0.23766467,1.7300501e-10,48.59037774223244,0,-1.6437525e-07
149,0.6183788,0.16271715,0.08616164,0.13274248,14.884533,4.108117e-07,0.2305314,1.6034457e-10,48.59037774223244,0,-1.9069944e-08
150,0.58546174,0.16495442,0.096311145,0.15327264,15.080354,3.7844615e-07,0.22840437,1.5352002e-10,48.59037774223244,0,2.1601636e-08
151,0.5983843,0.16616909,0.090061225,0.14538537,14.918264,3.9541564e-07,0.23001006,1.5626307e-10,48.59037774223244,0,-4.2539273e-07
152,0.9999997,1.2843083e-07,5.4139058e-08,1.04507656e-07,14.315919,4.5105355e-07,0.24139525,1.6566622e-10,48.59037774223244,0,-6.583275e-07
153,0.99999976,9.2303615e-08,3.982548e-08,9.06222e-08,14.256655,4.4648294e-07,0.24349655,1.6206003e-10,48.59037774223244,0,-8.6958664e-08
154,0.9999997,1.4007732e-07,6.443291e-08,1.2984042e-07,14.272076,4.3626207e-07,0.24192348,1.582056e-10,48.59037774223244,0,-1.8019227e-07
155,0.61077857,0.16183478,0.08532642,0.14206024,14.316577,4.2825005e-07,0.23541915,1.5595363e-10,48.59037774223244,0,-9.6155105e-08
156,0.5795548,0.17570807,0.09583665,0.14890052,14.2878275,4.3106485e-07,0.23318508,1.5652331e-10,48.59037774223244,0,-7.7295766e-08
157,0.5890584,0.17764585,0.09386551,0.13943022,14.207065,4.378875e-07,0.23405103,1.5797647e-10,48.59037774223244,0,-5.2452094e-08
158,0.5827576,0.18183914,0.096546136,0.13885714,14.106306,4.4355784e-07,0.2340918,1.5901286e-10,48.59037774223244,0,-6.997712e-08
159,0.5555104,0.18645287,0.10648247,0.1515543,14.110759,4.3628253e-07,0.2313983,1.5720018e-10,48.59037774223244,0,-7.798933e-08
160,0.5494874,0.18512549,0.11303495,0.15235211,14.088451,4.2689038e-07,0.23030701,1.5463907e-10,48.59037774223244,0,-6.762262e-08
161,0.53578216,0.17876756,0.12156321,0.16388711,14.177893,4.0022528e-07,0.22759114,1.4826483e-10,48.59037774223244,0,-2.3216799e-07
162,0.5442855,0.17033578,0.1263664,0.15901235,13.960665,3.637249e-07,0.22202304,1.5523177e-10,48.59037774223244,0,-1.6154845e-06
164,0.9402954,2.7803128e-07,1.476473e-08,0.059704386,12.063534,5.390281e-07,0.26586887,1.8421596e-10,48.59037774223244,1,-5.9378675e-07
165,0.97844994,0.0018218829,1.3603692e-08,0.019728135,11.327102,5.8503645e-07,0.27213326,1.9097746e-10,48.59037774223244,1,-3.6742125e-07
166,0.994429,0.0055710366,1.3111204e-08,5.1760058e-08,11.003383,6.0483893e-07,0.2744091,1.9389756e-10,48.59037774223244,1,7.1126465e-09
167,0.99999946,5.3992295e-07,1.385013e-08,2.0304224e-08,10.889668,6.0915573e-07,0.27291942,1.9461704e-10,48.59037774223244,1,-4.1921794e-08
168,0.99999994,6.640827e-08,1.430375e-08,1.9074855e-08,10.768626,6.2538857e-07,0.2725859,1.98691e-10,48.59037774223244,1,-2.2150552e-07
169,0.99999994,6.89794e-08,1.486777e-08,1.8447007e-08,10.656625,6.495753e-07,0.27199322,2.051892e-10,48.59037774223244,1,-3.3729023e-07
170,0.9999999,8.206292e-08,1.9363155e-08,2.1765757e-08,10.656675,6.6985103e-07,0.26792598,2.1129583e-10,48.59037774223244,1,-3.7214116e-07
171,0.9999999,8.8256726e-08,2.0730726e-08,2.2998103e-08,10.836418,6.6590894e-07,0.2664766,2.1136107e-10,48.59037774223244,1,-2.2756531e-07
172,0.9999999,9.017626e-08,2.0378994e-08,2.3140755e-08,11.111282,6.6148465e-07,0.26562712,2.1080888e-10,48.59037774223244,0,-1.4775875e-07
173,0.99999994,9.548045e-08,1.9788459e-08,2.3448274e-08,11.373272,6.732998e-07,0.2648248,2.138326e-10,48.59037774223244,0,-2.043044e-07
174,0.99999976,2.2601007e-07,1.8259335e-08,2.3746011e-08,11.356462,6.903248e-07,0.26667467,2.1666186e-10,48.59037774223244,0,-3.7977458e-07
175,0.99891263,0.0010873968,1.7179197e-08,2.4182825e-08,11.36303,6.9474555e-07,0.2670301,2.1652942e-10,48.59037774223244,0,-6.865852e-07
176,0.99999994,9.858682e-08,2.1394392e-08,2.5561198e-08,11.675385,6.8739985e-07,0.26131967,2.1596891e-10,48.59037774223244,0,-3.4104457e-07
177,0.99999994,1.02494155e-07,2.302745e-08,2.6328554e-08,11.868986,6.9017364e-07,0.25891525,2.1808857e-10,48.59037774223244,1,-4.12082e-07
178,0.9999999,1.0546693e-07,2.4076265e-08,2.6780098e-08,11.923558,6.971321e-07,0.2576186,2.2019074e-10,48.59037774223244,1,-5.227283e-07
179,0.9999999,1.0538672e-07,2.4418215e-08,2.8165486e-08,12.163962,6.811274e-07,0.25662455,2.1680285e-10,48.59037774223244,1,-4.5379824e-07
180,0.99999964,1.5239111e-07,5.9437497e-08,1.0137451e-07,14.84501,4.7679853e-07,0.23650038,1.746929e-10,43.9829630039656,0,-5.644047e-08
181,0.9999994,2.5164218e-07,1.17685985e-07,2.3534209e-07,15.226465,4.316213e-07,0.23355076,1.6328586e-10,43.9829630039656,0,1.3093199e-08
182,0.9877921,0.00418959,0.0024733287,0.005544961,15.786799,3.691048e-07,0.22683394,1.4900337e-10,43.9829630039656,0,-9.079429e-08
183,0.5419695,0.1372435,0.09646891,0.22431819,16.339674,3.102364e-07,0.22125474,1.3718716e-10,43.9829630039656,0,-2.9412718e-07
184,0.4550376,0.13862209,0.12433938,0.28200096,16.931744,2.446745e-07,0.212328,1.2277694e-10,43.9829630039656,0,1.2645955e-08
185,0.37748012,0.12744024,0.15755804,0.3375216,17.67328,1.8785578e-07,0.19424015,1.0772189e-10,43.9829630039656,0,2.6373152e-07
186,0.3533892,0.11262238,0.16989939,0.36408904,17.809406,1.6962665e-07,0.18504973,1.0161213e-10,43.9829630039656,0,-1.6090934e-07
187,0.328532,0.075782344,0.18261091,0.41307473,18.045206,1.4634485e-07,0.1728445,9.162241e-11,43.9829630039656,0,9.918202e-07
188,0.345028,0.11735111,0.1651204,0.37250054,17.923193,1.6530848e-07,0.19031537,9.205708e-11,43.9829630039656,0,7.1502654e-08
189,0.34421107,0.11646349,0.16666031,0.37266508,17.898851,1.7456922e-07,0.18992586,9.255396e-11,43.9829630039656,0,-5.6974784e-08
190,0.3474401,0.11495165,0.17086352,0.36674476,17.705189,1.8494856e-07,0.18858124,9.4438186e-11,43.9829630039656,0,-1.2451267e-08
191,0.35591748,0.11748672,0.1712428,0.35535297,17.49212,1.9765938e-07,0.18903103,9.722217e-11,43.9829630039656,0,5.5593432e-08
192,0.36854175,0.12521371,0.16969246,0.3365521,17.234135,2.1163353e-07,0.19214292,1.0057126e-10,43.9829630039656,0,1.0066577e-07
193,0.38090903,0.13426898,0.16545157,0.31937042,16.924145,2.2680382e-07,0.19650842,1.04358196e-10,43.9829630039656,0,1.1146665e-07
194,0.3922652,0.14210172,0.16213503,0.3034981,16.591612,2.405936e-07,0.20031652,1.07780035e-10,43.9829630039656,0,9.205098e-08
195,0.3925451,0.14516415,0.16307163,0.29921907,16.361677,2.4338357e-07,0.20107824,1.0818804e-10,43.9829630039656,0,7.982811e-08
196,0.39402577,0.1472219,0.16537061,0.29338166,16.134056,2.42152e-07,0.20134628,1.0733176e-10,43.9829630039656,0,9.330236e-08
197,0.37770933,0.14314425,0.17041025,0.3087362,16.101158,2.192251e-07,0.19831772,1.0043361e-10,43.9829630039656,0,1.2685427e-07
198,0.37368307,0.13043632,0.18679202,0.3090886,15.6717615,1.9832275e-07,0.19101931,1.0123422e-10,43.9829630039656,0,-1.0698845e-06
200,0.65045255,3.438904e-08,1.9413932e-08,0.34954745,14.588889,3.1147454e-07,0.24514343,1.3436696e-10,43.9829630039656,0,-3.2948867e-07
201,0.75345206,4.330351e-08,2.2759643e-08,0.24654785,14.211295,3.3718447e-07,0.24691635,1.3934105e-10,43.9829630039656,0,-2.947403e-07
202,0.8694501,6.1118946e-08,3.1743152e-08,0.13054985,14.08779,3.4445316e-07,0.24636094,1.4083017e-10,43.9829630039656,0,-5.1927793e-07
203,0.9958847,9.3605244e-08,4.813378e-08,0.004115144,13.9803705,3.5021586e-07,0.24543385,1.4319765e-10,43.9829630039656,0,-1.6303161e-07
204,0.9999985,1.09864764e-07,5.435781e-08,1.3204882e-06,13.838081,3.6618457e-07,0.24517827,1.4833383e-10,43.9829630039656,0,-1.903584e-07
205,0.9999911,3.7959283e-06,1.8800706e-06,3.2384207e-06,13.609862,3.948971e-07,0.24199076,1.5600189e-10,43.9829630039656,0,-3.45957e-08
206,0.99999887,5.47121e-07,2.505112e-07,4.1474343e-07,13.505888,4.121743e-07,0.24350214,1.6063237e-10,43.9829630039656,0,4.2804402e-08
207,0.9999995,2.2238851e-07,1.0056352e-07,1.745377e-07,13.578081,4.0969073e-07,0.24464515,1.592719e-10,43.9829630039656,0,8.83324e-08
208,0.9999995,1.4157101e-07,6.575673e-08,1.4665665e-07,14.346364,4.0642448e-07,0.24052238,1.5914466e-10,43.9829630039656,0,7.7298864e-08
209,0.99997526,1.7035245e-07,7.8262794e-08,2.4460092e-05,15.477717,4.2765825e-07,0.2313322,1.6720993e-10,43.9829630039656,0,-1.4444811e-07
210,0.9984641,1.281935e-07,5.3833805e-08,0.0015356694,15.546343,4.502033e-07,0.23205172,1.7298349e-10,43.9829630039656,0,-6.4408255e-08
211,0.9739617,1.0723234e-07,4.1502087e-08,0.026038116,15.027375,4.803237e-07,0.23597646,1.7803561e-10,43.9829630039656,0,-5.4267605e-07
212,0.9999997,1.473217e-07,6.094378e-08,1.1663225e-07,15.029995,4.811085e-07,0.23251675,1.7861015e-10,43.9829630039656,0,-3.6465883e-07
213,0.9999995,2.0590997e-07,7.94562e-08,1.3006951e-07,14.88835,4.887565e-07,0.23373945,1.7998016e-10,43.9829630039656,0,-2.4807716e-07
214,0.9999996,1.9995859e-07,7.305239e-08,1.09347624e-07,14.675509,5.0372466e-07,0.23555158,1.8260182e-10,43.9829630039656,0,-3.707396e-08
215,0.99999964,1.6078553e-07,5.9197433e-08,9.1300656e-08,14.640273,5.030086e-07,0.2368148,1.816364e-10,43.9829630039656,0,-6.8964226e-08
216,3.4954828e-05,7.667839e-06,6.0873604e-06,0.9999513,17.102617,2.8464973e-07,0.21835047,1.2865935e-10,39.709016444306975,0,2.225006e-07
217,0.41008055,0.124206886,0.122237824,0.34347472,17.615808,2.2831199e-07,0.20906347,1.1246858e-10,39.709016444306975,0,1.15995704e-07
218,0.34888673,0.11191262,0.15981539,0.37938526,18.482422,1.6622766e-07,0.18660453,9.7856535e-11,39.709016444306975,0,2.477674e-07
