,bn,bs,sn,ss,sst,po4,prey,fe,lat,upwelling,stratification
243,0.5927678,0.40723225,7.1481083e-09,1.0020186e-08,6.4155965,1.4844179e-07,0.32466927,6.3598293e-10,39.709016444306975,0,-7.3004344e-08
244,0.72262806,0.27737197,9.736209e-09,1.3834721e-08,7.7532396,1.3853867e-07,0.3052997,6.322621e-10,39.709016444306975,0,1.2535509e-07
245,0.4877816,0.3260425,0.050824348,0.13535158,10.375985,1.7872439e-07,0.28578758,6.698577e-10,39.709016444306975,0,-2.2758945e-07
246,0.4197479,0.36737427,0.08437931,0.12849854,10.445939,2.0793752e-07,0.29292887,6.8028505e-10,39.709016444306975,0,-3.7782752e-07
247,0.41036367,0.38132828,0.087170556,0.12113742,9.893587,2.2010693e-07,0.29991427,6.7163836e-10,39.709016444306975,0,-2.06746e-07
248,0.4361361,0.38669932,0.0762497,0.10091487,9.195448,2.599108e-07,0.3001178,6.6730027e-10,39.709016444306975,0,9.767518e-09
249,0.42331874,0.40594485,0.07958139,0.091154926,8.452058,3.0642178e-07,0.3085189,6.6568345e-10,39.709016444306975,0,5.6405838e-08
250,0.41911823,0.41411933,0.079472266,0.08729025,7.9739494,3.264755e-07,0.31414706,6.57814e-10,39.709016444306975,0,3.6616257e-09
251,0.41285136,0.41740325,0.08175183,0.08799356,7.7645984,3.305736e-07,0.31916022,6.4581646e-10,39.709016444306975,0,-4.8243504e-07
252,0.9492725,1.235349e-07,4.6133298e-08,0.0507274,11.398604,8.2997566e-08,0.25965497,5.615566e-10,35.685334618597295,0,4.2166016e-07
253,0.4377163,0.22769882,0.14180575,0.19277914,11.690589,7.1478986e-08,0.22002846,5.60978e-10,35.685334618597295,0,1.1873612e-06
254,0.36562267,0.16309457,0.17794055,0.29334217,12.388308,5.5359028e-08,0.18355364,5.6704363e-10,35.685334618597295,0,8.8935724e-07
255,0.28638366,0.016505554,0.19913109,0.49797964,13.226704,4.0441574e-08,0.14857167,6.020605e-10,35.685334618597295,0,5.952902e-07
265,0.31703943,0.099831276,0.19051914,0.3926102,13.94402,3.5055795e-08,0.16095492,3.6227873e-10,35.685334618597295,0,3.8420347e-07
266,0.35679808,0.1700724,0.17652503,0.29660448,12.813051,4.5056183e-08,0.18647833,3.6675396e-10,35.685334618597295,0,3.2569523e-07
267,0.37665161,0.19658893,0.16851126,0.25824824,11.973729,5.0087497e-08,0.19968286,3.6788186e-10,35.685334618597295,0,2.8255874e-07
268,0.36988303,0.1976791,0.17191969,0.26051822,11.572712,4.7790667e-08,0.19889775,3.629411e-10,35.685334618597295,0,2.8333682e-07
269,0.3179507,0.115513824,0.19398248,0.37255302,11.851733,3.2765474e-08,0.16416506,3.5459824e-10,35.685334618597295,0,3.8313777e-07
273,0.2038152,0.005557492,0.19242658,0.5982007,15.081752,1.943572e-08,0.13330048,7.101022e-10,35.685334618597295,1,2.711073e-08
274,0.32896054,0.07581944,0.19154303,0.40367702,13.90515,4.1042586e-08,0.1569929,7.2012024e-10,35.685334618597295,0,3.1525985e-07
275,0.42294374,0.22141188,0.14797495,0.20766938,12.023296,7.0038595e-08,0.20677228,7.2492207e-10,35.685334618597295,0,2.4710852e-07
276,0.4512571,0.2578899,0.13164394,0.15920912,10.287566,7.735847e-08,0.23124923,7.051071e-10,35.685334618597295,0,2.7955434e-07
