,bn,bs,sn,ss,sst,po4,prey,fe,lat,upwelling,stratification
74,0.6764603,0.30054215,0.016891439,0.00610605,1.6432266,1.4229363e-06,0.2960036,4.785598e-10,59.44156799225373,1,-6.794803e-07
75,0.68801236,0.28909656,0.016795749,0.0060952893,2.0603929,1.435136e-06,0.29034683,4.851133e-10,59.44156799225373,1,-6.015189e-07
76,0.6867376,0.28665608,0.019328194,0.007278012,2.5625787,1.4239235e-06,0.29135066,4.871384e-10,59.44156799225373,1,-4.409968e-07
77,0.7169487,0.24388002,0.027538223,0.011633088,3.0259821,1.4224341e-06,0.2606905,4.912678e-10,59.44156799225373,1,1.0033909e-07
78,0.7135859,0.24511746,0.028870234,0.012426458,2.7294965,1.4693453e-06,0.24936017,5.025544e-10,59.44156799225373,1,-1.3063834e-07
79,0.7162593,0.23287177,0.034886014,0.015983019,2.537973,1.487841e-06,0.24145631,5.050148e-10,59.44156799225373,1,-3.971238e-07
80,0.6996772,0.25697485,0.030151667,0.013196211,1.9692936,1.5016421e-06,0.25378308,4.9943766e-10,59.44156799225373,1,-3.082506e-07
81,0.68910563,0.27749485,0.023780696,0.0096188085,1.662685,1.5281798e-06,0.2609264,5.0338206e-10,59.44156799225373,1,-9.66719e-09
82,0.6839889,0.28323156,0.023407288,0.00937225,1.4669137,1.5151226e-06,0.26916787,4.956282e-10,59.44156799225373,1,-1.4375865e-07
83,0.68171084,0.28634298,0.02287552,0.009070678,1.4007833,1.5239192e-06,0.2690394,4.9702115e-10,59.44156799225373,1,-1.1817262e-07
84,0.6809276,0.28458,0.024573548,0.009918797,1.3508795,1.5196201e-06,0.26700434,4.938693e-10,59.44156799225373,1,-2.3445853e-07
85,0.6817661,0.2844701,0.024093017,0.009670821,1.3887119,1.5219118e-06,0.26793545,4.937714e-10,59.44156799225373,1,-2.289155e-07
86,0.6874292,0.27871966,0.024124851,0.009726285,1.6464162,1.4997826e-06,0.26658076,4.884691e-10,59.44156799225373,1,-2.3143252e-07
87,0.7032692,0.25899988,0.026595483,0.011135481,2.1745455,1.4782236e-06,0.25487024,4.875885e-10,59.44156799225373,1,-2.2597266e-07
88,0.7200115,0.23668158,0.03022696,0.013079967,2.792789,1.4541802e-06,0.24855797,4.880478e-10,59.44156799225373,1,-1.1568602e-07
89,0.7418227,0.20114444,0.038653925,0.018378876,3.390537,1.4131389e-06,0.22707224,4.8427906e-10,59.44156799225373,1,-3.627723e-07
90,0.7455528,0.19437836,0.040399812,0.019669103,3.4230278,1.3888869e-06,0.21868433,4.788734e-10,59.44156799225373,1,-1.5012752e-06
91,0.70581746,0.2598666,0.02417318,0.010142763,2.3464324,1.3958675e-06,0.25545502,4.6524756e-10,59.44156799225373,0,-3.3611161e-06
92,0.692995,0.26398325,0.02992434,0.013097323,1.7864308,1.4208872e-06,0.252336,4.6444626e-10,59.44156799225373,1,4.096704e-07
93,0.67619115,0.2688202,0.037495784,0.017492916,0.8830406,1.4704993e-06,0.24787983,4.6693804e-10,59.44156799225373,1,1.4315896e-07
94,0.6441805,0.30900657,0.03115214,0.01566082,0.046853047,1.5837022e-06,0.31412014,4.9425436e-10,59.44156799225373,1,9.2868504e-08
95,0.7454393,0.25456068,2.7633131e-09,1.6188416e-09,-0.48971957,1.629642e-06,0.36097756,5.054983e-10,59.44156799225373,1,8.802306e-08
96,0.6823459,0.31765407,2.2511177e-09,1.3589159e-09,-0.7716187,1.597141e-06,0.36813402,4.9771787e-10,59.44156799225373,1,5.749257e-09
97,0.7350945,0.26490557,2.6415006e-09,1.5490851e-09,-0.9934413,1.5564739e-06,0.37082765,4.878166e-10,59.44156799225373,1,3.9603606e-08
98,0.70893514,0.29106483,2.4017712e-09,1.4628201e-09,-0.9351719,1.5353744e-06,0.36941373,4.870418e-10,59.44156799225373,1,-2.0713162e-07
99,0.7164256,0.28357437,2.4696907e-09,1.5063636e-09,-0.7454725,1.5548956e-06,0.36825618,4.993334e-10,59.44156799225373,1,-8.9582954e-08
100,0.63277745,0.33540708,0.022656774,0.009158718,-0.51423734,1.580123e-06,0.30486813,5.110522e-10,59.44156799225373,1,-1.08119366e-07
101,0.6559299,0.32522938,0.013496354,0.0053443746,-0.6344486,1.5399083e-06,0.3271436,5.006576e-10,59.44156799225373,1,-1.264616e-07
102,0.99999964,3.7240076e-07,1.0546739e-08,5.1228657e-09,-0.88470334,1.4652371e-06,0.3515241,4.796079e-10,59.44156799225373,1,-3.4179516e-07
103,0.6549045,0.32717258,0.013007648,0.004915237,-0.46721518,1.573975e-06,0.32627395,5.134639e-10,59.44156799225373,1,8.4195335e-08
104,0.8331749,0.16682507,3.681412e-09,2.0119526e-09,-0.35218304,1.6751408e-06,0.35548127,5.411077e-10,59.44156799225373,1,-3.3635388e-09
105,0.74671596,0.25328407,2.948984e-09,1.6586894e-09,-0.37855107,1.6706218e-06,0.3564817,5.375683e-10,59.44156799225373,1,-7.63387e-07
106,0.66775507,0.29589173,0.024327947,0.012025195,0.04945404,1.6981428e-06,0.31293246,5.4674126e-10,59.44156799225373,1,9.9367526e-08
107,0.6783012,0.30116773,0.015018511,0.0055125654,0.5394917,1.5378579e-06,0.29861382,5.0339766e-10,59.44156799225373,1,-1.3558354e-06
108,0.60152406,0.398476,6.928309e-09,3.829792e-09,6.522713,1.1401384e-06,0.3089768,4.2454856e-10,53.66394230733816,1,-2.0100913e-07
109,0.6177687,0.38223124,7.85751e-09,4.2390558e-09,6.9141536,1.1159251e-06,0.30399665,4.2111614e-10,53.66394230733816,1,-1.5493731e-07
110,0.6321042,0.36789578,9.8608055e-09,5.096984e-09,7.5217233,1.0803775e-06,0.2971047,4.1792994e-10,53.66394230733816,1,3.674728e-07
111,0.62444407,0.37555587,1.03804085e-08,5.418643e-09,7.8524384,1.047091e-06,0.2956932,4.1185017e-10,53.66394230733816,1,4.1143164e-07
112,0.6395317,0.3604683,1.1861967e-08,6.273057e-09,8.29987,9.968506e-07,0.29080075,4.0393347e-10,53.66394230733816,1,5.514471e-08
113,0.7189889,0.2810111,1.7085412e-08,8.421289e-09,8.662812,9.600797e-07,0.28396004,4.0111356e-10,53.66394230733816,1,-1.3095183e-07
114,0.754659,0.245341,2.12921e-08,9.734153e-09,8.453987,9.954394e-07,0.27956277,4.124318e-10,53.66394230733816,0,-6.203961e-07
115,0.7198612,0.2801388,1.9998321e-08,8.832348e-09,8.264842,1.0165219e-06,0.28316462,4.168858e-10,53.66394230733816,0,-4.521611e-07
116,0.63028234,0.36971763,1.2496783e-08,5.5566907e-09,7.6903257,1.0564366e-06,0.2984834,4.1951034e-10,53.66394230733816,0,-9.2145046e-07
117,0.5854782,0.41452184,9.61612e-09,4.899441e-09,7.531198,1.0593536e-06,0.30285272,4.1601694e-10,53.66394230733816,0,-3.7838015e-07
118,0.5708986,0.4291014,9.498293e-09,5.062845e-09,7.6475387,1.028096e-06,0.30213106,4.069982e-10,53.66394230733816,1,-1.2264013e-07
119,0.58302796,0.41697204,8.924671e-09,5.20419e-09,7.8356156,9.941491e-07,0.2990436,3.997526e-10,53.66394230733816,1,-2.3179325e-07
120,0.61120653,0.3887935,9.150071e-09,5.243461e-09,7.7548814,1.0008765e-06,0.2980928,4.0076817e-10,53.66394230733816,1,-2.335185e-07
121,0.6141969,0.38580313,9.385967e-09,5.0935047e-09,7.7072954,1.010285e-06,0.29908958,4.0290335e-10,53.66394230733816,1,-2.413417e-07
122,0.63491887,0.36508113,9.780631e-09,5.3177325e-09,7.824363,9.994993e-07,0.29550847,4.0149306e-10,53.66394230733816,1,-2.618848e-07
123,0.66979927,0.33020076,1.10612115e-08,6.11387e-09,8.114344,9.683124e-07,0.28954247,3.9783724e-10,53.66394230733816,1,-4.2795958e-07
124,0.70087844,0.29912156,1.5167348e-08,7.377207e-09,8.318922,9.395443e-07,0.28858143,3.9323847e-10,53.66394230733816,1,-3.3423316e-07
125,0.86407244,0.13592753,2.3433941e-08,1.1708783e-08,8.591919,9.021672e-07,0.2760661,3.8906395e-10,53.66394230733816,1,-3.9065702e-07
126,0.9999947,5.0108733e-06,2.3289668e-07,9.679825e-08,8.304483,9.0160984e-07,0.26129404,3.939651e-10,53.66394230733816,1,-5.7222724e-07
127,0.9999987,1.2729188e-06,3.545658e-08,1.5631409e-08,7.581253,9.310943e-07,0.27200052,3.9277684e-10,53.66394230733816,0,3.627856e-07
128,0.73627245,0.26372764,1.2004893e-08,5.648401e-09,7.020143,9.5098477e-07,0.3015472,3.8839043e-10,53.66394230733816,0,-2.9669698e-06
129,0.6015176,0.39848238,5.1906497e-09,2.9951073e-09,5.50092,1.0695338e-06,0.3197368,3.9933848e-10,53.66394230733816,1,-2.2975146e-07
130,0.5656659,0.4343341,3.9603e-09,2.3248834e-09,4.811113,1.1420732e-06,0.3277095,4.1079004e-10,53.66394230733816,1,-9.5137466e-08
131,0.5698264,0.43017358,3.6003587e-09,2.133252e-09,4.369903,1.1913716e-06,0.3304233,4.1955206e-10,53.66394230733816,1,-1.1265297e-07
132,0.5721298,0.4278702,3.4119427e-09,2.0193989e-09,4.0754986,1.220042e-06,0.3328618,4.2443374e-10,53.66394230733816,1,5.4510338e-08
133,0.5755936,0.4244064,3.2400198e-09,1.9301738e-09,3.7783499,1.2362748e-06,0.33534563,4.2612064e-10,53.66394230733816,1,-2.6879138e-07
134,0.58481896,0.41518107,3.4796819e-09,2.0778732e-09,4.0400968,1.2276863e-06,0.33131856,4.3048953e-10,53.66394230733816,1,-4.708338e-07
135,0.62395436,0.37604567,4.441714e-09,2.5477638e-09,4.453969,1.2182808e-06,0.32566574,4.355952e-10,53.66394230733816,1,-4.020544e-07
